vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
"Emerge Medical, Tulsa",emergetulsa.com,belindas@emergetulsa.com,belindas@emergetulsa.com; jessec@emergetulsa.com,yes,ok,https://emergetulsa.com,medspa,"nad+, semaglutide, liraglutide",7
"Metabolic Research Center, Fort Wayne",emetabolic.com,support@emetabolic.com,support@emetabolic.com,yes,ok,https://emetabolic.com,vendor,GLP-1 weight loss peptides,5
Eterna MD Express,eternamd.com,info@eternamd.com,carlosmercadomd@gmail.com; info@eternamd.com,yes,ok,https://eternamd.com,medspa,semaglutide,4
"Evolve Medical Group, Riverside",evolvemedicalgroup.net,info@evolvemedicalgroup.net,info@evolvemedicalgroup.net,yes,ok,https://evolvemedicalgroup.net,medspa,semaglutide,2
"Eye Candy Medspa, Las Vegas",eyecandymedspa.com,eyecandymedspa@gmail.com,eyecandymedspa@gmail.com,yes,ok,https://eyecandymedspa.com,medspa,"semaglutide, tirzepatide",7
"Florida Mind Health Center, Gainesville",flmindhealth.com,info@flmindhealth.com,info@flmindhealth.com,yes,ok,https://flmindhealth.com,medspa,"semaglutide, nad+",4
"Franco Aesthetics, Norman",francoaesthetics.com,info@francoaesthetics.com,info@francoaesthetics.com,yes,ok,https://francoaesthetics.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin beta-4, nad+",27
Gattoni Medical Aesthetics and Wellness,gattonimed.com,info@gattonimed.com,info@gattonimed.com,yes,ok,https://gattonimed.com,medspa,"semaglutide, tirzepatide",2
"Halcyon Med Spa, Corpus Christi",halcyonmedspa.com,info@halcyonmedspa.com,info@halcyonmedspa.com,yes,ok,https://halcyonmedspa.com,medspa,GLP-1 weight loss peptides,3
Hollywood Body Laser Center,hollywoodbodylaser.net,team@hollywoodbodylaser.net,team@hollywoodbodylaser.net,yes,ok,https://hollywoodbodylaser.net,medspa,GLP-1 weight loss peptides,3
Identity Hormones &amp; Healthcare,identityhormones.com,info@identityhormones.com,phoenix@identityhormones.com; denver@identityhormones.com; henderson@identityhormones.com; sugarhouse@identityhormones.com; info@identityhormones.com,yes,ok,https://identityhormones.com,medspa,,1
"InfusionMed USA, Carrollton",infusionmedusa.com,contact@infusionmedusa.com,contact@infusionmedusa.com,yes,ok,https://infusionmedusa.com,medspa,nad+,2
"Invigorate Med Spa, Pittsburgh",invigoratemedspa.com,info@invigoratemedspa.com,info@invigoratemedspa.com,yes,ok,https://invigoratemedspa.com,medspa,"semaglutide, tirzepatide, nad+",10
"JW Holland Wellness, Tulsa",jwhollandwellness.com,info@jwhollandwellness.com,info@jwhollandwellness.com,yes,ok,https://jwhollandwellness.com/contact,medspa,GLP-1 weight loss peptides,3
"Advanced Skin &#038; Vein Care Centers, Lexington",kentuckymedspa.com,lexmedspa@gmail.com,lexmedspa@gmail.com,yes,ok,https://kentuckymedspa.com,medspa,"semaglutide, liraglutide, sermorelin",11
Marino Wellness &amp; Medspa,marinowellnessmedspa.com,contact@marinowellnessmedspa.com,lisbeth@marinowellnessmedspa.com; contact@marinowellnessmedspa.com,yes,ok,https://marinowellnessmedspa.com,medspa,"semaglutide, tirzepatide, sermorelin",11
"Marshall Lifestyle Medicine, Lexington",marshalllifestylemedicine.com,info@marshalllifestylemedicine.com,info@marshalllifestylemedicine.com; memberservices@marshalllifestylemedicine.com,yes,ok,https://marshalllifestylemedicine.com,medspa,,6
"MDSkin Lounge, Scottsdale",mdskinlounge.com,info@mdskinlounge.com,bwgawley@gmail.com; info@mdskinlounge.com,yes,ok,https://mdskinlounge.com,medspa,GLP-1 weight loss peptides,2
"MD Touch Aesthetics and Wellness, Coral Springs",mdtouchfl.com,info@mdtouchfl.com,info@mdtouchfl.com,yes,ok,https://mdtouchfl.com,medspa,GLP-1 weight loss peptides,5
"MD Maximum Weight Loss Center, Anaheim",mdweightlossca.com,mdweightlossca@gmail.com,mdweightlossca@gmail.com,yes,ok,https://mdweightlossca.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",18
MedNOW Clinics (Denver South),mednowclinics.com,info@mednowclinics.com,info@mednowclinics.com,yes,ok,https://mednowclinics.com,medspa,semaglutide,5
Merit Weight Loss,meritweightloss.com,results@meritweightloss.com,results@meritweightloss.com,yes,ok,https://meritweightloss.com/services,medspa,GLP-1 weight loss peptides,4
"Midland Hormone and Weight Management, Midland",midlandmedicineweightloss.com,info@midlandmedicineweightloss.com,info@midlandmedicineweightloss.com,yes,ok,https://midlandmedicineweightloss.com,medspa,,1
"Modern Aesthetics and Wellness, Roseville",modernaestheticsmd.com,info@modernaestheticsmd.com,info@modernaestheticsmd.com,yes,ok,https://modernaestheticsmd.com,medspa,kpv,3
More T Clinics,moretclinics.com,kathymccormick@moretclinics.com,kathymccormick@moretclinics.com,yes,ok,https://moretclinics.com,medspa,"semaglutide, tirzepatide",7
"Medical Weight Loss Clinic, Toledo",mwlc.com,info@mwlc.com,info@mwlc.com,yes,ok,https://mwlc.com,medspa,GLP-1 weight loss peptides,3
Body Tonic RX,mybodytonic.com,info@mybodytonic.com,info@mybodytonic.com,yes,ok,https://mybodytonic.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",15
"North Texas Plastic Surgery, Plano",northtexasplasticsurgery.com,obaidplasticsurgery@gmail.com,obaidplasticsurgery@gmail.com,yes,ok,https://northtexasplasticsurgery.com,medspa,semaglutide,2
"NWME Aesthetics, Carrollton",nwmeaesthetics.com,admin@nwmeaesthetics.com,admin@nwmeaesthetics.com,yes,ok,https://nwmeaesthetics.com,medspa,semaglutide,7
Olivo Medical Wellness Centers,olivomedicalwellnesscenter.com,staff.olivo@gmail.com,staff.olivo@gmail.com,yes,ok,https://olivomedicalwellnesscenter.com,medspa,semaglutide,4
Optimize U PDX,optimizeupdx.com,info@optimizeupdx.com,info@optimizeupdx.com,yes,ok,https://optimizeupdx.com,medspa,"semaglutide, nad+, epithalon",8
Optimum Weight Loss,optimumwlc.com,info@optimumwlc.com,info@optimumwlc.com,yes,ok,https://optimumwlc.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",10
Options Medical Weight Loss Clinic,optionsmedicalweightloss.com,info@optionsmedicalweightloss.com,info@optionsmedicalweightloss.com,yes,ok,https://optionsmedicalweightloss.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",10
"Pearl Skin &#038; Body Rejuvenation, Colorado Springs",pearlskinbody.com,contact@pearlskinbody.com,contact@pearlskinbody.com,yes,ok,https://pearlskinbody.com,medspa,semaglutide,4
"Permian Basin Med Spa and Aesthetics Center, Midland",permianbasinmedspa.com,info@permianbasinmedspa.com,info@permianbasinmedspa.com,yes,ok,https://permianbasinmedspa.com,medspa,,1
PrimeHealthMD,primehealthmd.com,info@primehealthmd.com,info@primehealthmd.com,yes,ok,https://primehealthmd.com,medspa,"semaglutide, tirzepatide, glutathione",9
"PureLee Redefined, Colorado Springs",pureleeredefined.com,drkenya@pureleeredefined.com,drkenya@pureleeredefined.com,yes,ok,https://pureleeredefined.com,medspa,GLP-1 weight loss peptides,4
"PURE Medical Aesthetics, Stamford",puremedicalaesthetics.com,info@puremedicalaesthetics.com,info@puremedicalaesthetics.com,yes,ok,https://puremedicalaesthetics.com,medspa,,1
Quench Wellness,quenchwellness.com,info@quenchwellness.com,info@quenchwellness.com,yes,ok,https://quenchwellness.com,medspa,glutathione,4
"ReGenesis HRT, Pittsburgh",regenesishrt.com,regenesishrt1@gmail.com,regenesishrt1@gmail.com,yes,ok,https://regenesishrt.com,medspa,oxytocin,5
"Reigning Wellness Weight Loss, Las Vegas",reigningwellness.net,reigningwellnessllc@gmail.com,reigningwellnessllc@gmail.com,yes,ok,https://reigningwellness.net,medspa,"semaglutide, tirzepatide, bpc-157, nad+, ipamorelin, sermorelin",16
Restorative Injectables,restorativeinjectables.com,info@restorativeinjectables.com,info@restorativeinjectables.com,yes,ok,https://restorativeinjectables.com,medspa,"semaglutide, tirzepatide",8
"Revitalize Health and Wellness, PLLC, Midland",revitalize-hw.com,revitalizenow2022@gmail.com,revitalizenow2022@gmail.com,yes,ok,https://revitalize-hw.com,medspa,"nad+, glutathione",8
"Revitalize Medical Spa, Tulsa",revitalizemedicalspa.com,crista@revitalizemedicalspa.com,crista@revitalizemedicalspa.com; lindsay@revitalizemedicalspa.com,yes,ok,https://revitalizemedicalspa.com,medspa,,1
"Revolutionary Weight Loss, Greensboro",revolutionaryweightloss.net,info@revolutionaryweightloss.net,info@revolutionaryweightloss.net,yes,ok,https://revolutionaryweightloss.net,medspa,"semaglutide, tirzepatide",4
"Richmond Surgical Arts, Richmond",richmondsurgicalarts.com,info@richmondsurgicalarts.com,info@richmondsurgicalarts.com,yes,ok,https://richmondsurgicalarts.com,medspa,"semaglutide, tirzepatide, liraglutide",9
"Ruthie Harper, MD",ruthieharper.com,rfh@ruthieharper.com,rfh@ruthieharper.com,yes,ok,https://ruthieharper.com,medspa,"tirzepatide, semaglutide",8
Salt River Medical Group Weight Loss,saltrivermedicalgroup.com,hello@saltrivermedicalgroup.com,hello@saltrivermedicalgroup.com; %20hello@saltrivermedicalgroup.com,yes,ok,https://saltrivermedicalgroup.com,medspa,"semaglutide, tirzepatide",11
"Simply MedSpa, Colorado Springs",simplymedspa.com,info@simplymedspa.com,info@simplymedspa.com,yes,ok,https://simplymedspa.com,medspa,GLP-1 weight loss peptides,3
ArtMedica,skuramd.com,drskura@skuramd.com,drskura@skuramd.com,yes,ok,https://skuramd.com,medspa,"semaglutide, tirzepatide, nad+",12
Somerset Medical,somerset-medical.com,office@somerset-medical.com,office@somerset-medical.com,yes,ok,https://somerset-medical.com,medspa,GLP-1 weight loss peptides,4
Spire Health Pathways,spirehp.com,info@spirehp.com,info@spirehp.com,yes,ok,https://spirehp.com,medspa,semaglutide,2
"Springs Body Sculpting, Colorado Springs",springsbodysculpting.com,contact@springsbodysculpting.com,contact@springsbodysculpting.com; kcameron@springsbodysculpting.com,yes,ok,https://springsbodysculpting.com,medspa,GLP-1 weight loss peptides,4
"Stefanie McCain, MD, Abilene",stefaniemccainmd.com,smccain612@aol.com,smccain612@aol.com,yes,ok,https://stefaniemccainmd.com,medspa,"tirzepatide, nad+",5
"The Health &#038; Wellness Center, St. Louis",stlthwc.com,secil@stlthwc.com,secil@stlthwc.com,yes,ok,https://stlthwc.com,medspa,GLP-1 weight loss peptides,5
"Svelte Medical Weight Loss Center, Orlando",sveltemd.com,info@sveltemd.com,info@sveltemd.com,yes,ok,https://sveltemd.com,medspa,"semaglutide, tirzepatide",10
"Synergy Health and Wellness, Toledo",synergytoledo.com,synergypcwaa@gmail.com,synergypcwaa@gmail.com,yes,ok,https://synergytoledo.com,medspa,GLP-1 weight loss peptides,3
Telezen MD,telezenmd.com,support@telezenmd.com,support@telezenmd.com,yes,ok,https://telezenmd.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, pt-141, ghk-cu",11
"Texas Specialty Clinic, Midland",texasspecialtyclinic.com,info@texasspecialtyclinic.com,info@texasspecialtyclinic.com,yes,ok,https://texasspecialtyclinic.com,medspa,semaglutide,2
"The Aesthetics Lab, Las Vegas",theaestheticslabmedspa.com,impallari@gmail.com,impallari@gmail.com,yes,ok,https://theaestheticslabmedspa.com/about,medspa,"semaglutide, tirzepatide",4
"Aspen Clinic, Lafayette",theaspenclinic.com,aspenclinictech@gmail.com,aspenclinictech@gmail.com,yes,ok,https://theaspenclinic.com,medspa,"semaglutide, tirzepatide, nad+",8
"The Downtown Spa, Fort Wayne",thedowntownspa.com,info@thedowntownspa.com,info@thedowntownspa.com,yes,ok,https://thedowntownspa.com,medspa,"bpc-157, nad+, sermorelin, tesamorelin, ghk-cu, glutathione",14
"The Look Med Spa, Las Vegas",thelookmedspalv.com,info@thelookmedspalv.com,thelookmedspa@gmail.com; info@thelookmedspalv.com,yes,ok,https://thelookmedspalv.com,medspa,,1
"Total Med Solutions, Plano",totalmedsolutions.com,info@totalmedsolutions.com,info@totalmedsolutions.com; appointment@totalmedsolutions.com; sales@totalmedsolutions.com; complaints@totalmedsolutions.com; labs@totalmedsolutions.com; tmsmarketing@totalmedsolutions.com; orderissues@totalmedsolutions.com; jobs@totalmedsolutions.com,yes,ok,https://totalmedsolutions.com/pages/contact,medspa,"bpc-157, tb-500, nad+, ipamorelin, sermorelin, tesamorelin",14
"Tri-Health Family Wellness Center, Gainesville",trihealthfamily.com,info@trihealthfamily.com,info@trihealthfamily.com,yes,ok,https://trihealthfamily.com,medspa,GLP-1 weight loss peptides,2
Uptown Wellness + Aesthetics,uptownwellnessneworleans.com,neworleans@uptownwellnessneworleans.com,neworleans@uptownwellnessneworleans.com,yes,ok,https://uptownwellnessneworleans.com,medspa,"nad+, glutathione",6
Vital Force Therapy &amp; Wellness,vitalforceal.com,info@vitalforceal.com,info@vitalforceal.com,yes,ok,https://vitalforceal.com,medspa,"nad+, glutathione",10
Vitality Medical Aesthetics,vitalityaesthetic.com,stephanie@vitalityaesthetic.com,stephanie@vitalityaesthetic.com,yes,ok,https://vitalityaesthetic.com,medspa,"semaglutide, liraglutide, dulaglutide",11
"Vyvo Therapeutics, Midland",vyvotherapy.com,vyvotherapeutics@gmail.com,vyvotherapeutics@gmail.com,yes,ok,https://vyvotherapy.com,medspa,"semaglutide, tirzepatide",5
"Weight Management Medical Associates, Plano",weightmanagemedical.com,support@weightmanagemedical.com,support@weightmanagemedical.com,yes,ok,https://weightmanagemedical.com,medspa,"semaglutide, tirzepatide",12
"Weight Wise Weight Loss Center, Orlando",weightwisecenter.com,info@weightwisecenter.com,info@weightwisecenter.com,yes,ok,https://weightwisecenter.com,medspa,"semaglutide, tirzepatide, ipamorelin, sermorelin, tesamorelin, cjc-1295",19
"WildBerryMD Weight Loss, Wellness, &amp; Med Spa",wildberrymd.com,info@wildberrymd.com,info@wildberrymd.com,yes,ok,https://wildberrymd.com,medspa,"semaglutide, nad+, sermorelin",12
XSculpt,xsculpt.com,info@xsculpt.com,info@xsculpt.com; nfo@xsculpt.com,yes,ok,https://xsculpt.com,medspa,"semaglutide, tirzepatide",15
Advanced Body Sculpting,absinstitute.com,,,yes,no_email,https://absinstitute.com/contact,medspa,"semaglutide, tirzepatide",2
Aesthetic District Med Spa,admedicalspa.com,,,yes,no_email,https://admedicalspa.com,medspa,GLP-1 weight loss peptides,2
Advanced Aesthetics USA,advancedaestheticsusa.com,,,yes,no_email,https://advancedaestheticsusa.com,medspa,semaglutide,3
"Advanced Wellness and Weight Loss, Corpus Christi",advancedwellnessandrejuvenation.com,,,,no_email,,vendor,,0
Aesthetica by Dr. Adam,aesthetica-med.com,,,,no_email,https://aesthetica-med.com,medspa,,0
Affinity Whole Health,affinitywholehealth.com,,,yes,no_email,https://affinitywholehealth.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, pt-141, glutathione",16
Ageless Expression (Littleton),agelessexpressionsmedspa.com,,,yes,no_email,https://agelessexpressionsmedspa.com,medspa,"semaglutide, tirzepatide, nad+",6
Ageless Men&#039;s Health,agelessmenshealth.com,,,,unreachable,,,,
Alchemy Wellness Med Spa,alchemywellnessatx.com,,,yes,no_email,https://alchemywellnessatx.com,medspa,"semaglutide, glutathione, oxytocin",10
"Align Body &#038; Wellness, Tulsa",alignbodywellness.com,,,yes,no_email,https://alignbodywellness.com,medspa,"semaglutide, tirzepatide",6
"Alpha IV Therapy, Tulsa",alphaivtherapy.com,,,,no_email,https://alphaivtherapy.com,medspa,,2
Alturas Medical Weight Loss,alturasmedicalweightloss.com,,,yes,no_email,https://alturasmedicalweightloss.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin beta-4, ipamorelin",14
"American Medical Wellness, Las Vegas",americanmedicalwellness.com,,,yes,no_email,https://americanmedicalwellness.com,medspa,"nad+, ipamorelin, sermorelin, cjc-1295, pt-141",12
"Allure Medical Weight Control &#038; Wellness, Riverside",amwcw.com,,,yes,no_email,https://amwcw.com,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, ipamorelin, sermorelin",19
"Anaheim Medical Clinic, Anaheim",anaheim-medicalclinic.com,info@anaheim-medicalclinic.com,info@anaheim-medicalclinic.com,yes,no_peptides,https://anaheim-medicalclinic.com,medspa,,0
"Anchor Family Medicine and Medical Spa, Pittsburgh",anchormedicalcenter.com,,,,unreachable,,,,
"Arthritis &#038; Osteoporosis Center of Coastal Blend, Corpus Christi",aoccb.com,,,yes,no_email,https://aoccb.com,medspa,,0
Art Aesthetica,artaesthetica.com,,,yes,no_email,https://artaesthetica.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",5
Ascend Consultation in Health Care,ascendchc.com,beccaconviser@gmail.com,beccaconviser@gmail.com,,no_peptides,https://ascendchc.com,vendor,,0
Atlanta Bariatrics,atlantabariatrics.com,,,yes,no_email,https://atlantabariatrics.com,medspa,semaglutide,4
"A Touch of Energy Wellness, Cincinnati",atouchofenergywellness.com,,,yes,no_email,https://atouchofenergywellness.com,medspa,"semaglutide, tirzepatide",5
Austin Plastic &amp; Reconstructive Surgery,austinplasticandreconstructivesurgery.com,,,yes,no_email,https://austinplasticandreconstructivesurgery.com,medspa,semaglutide,5
Austin Plastic Surgeon (Austin),austinplasticsurgeon.com,,,,no_email,https://austinplasticsurgeon.com,medspa,,0
Austin Plastic Surgery Institute,austinpsi.com,,,,unreachable,,,,
Austin Thyroid &amp; Endocrinology,austinthyroid.com,,,yes,no_email,https://austinthyroid.com,medspa,"semaglutide, oxytocin, tirzepatide",9
"Arizona Skin Institute, Surprise",azskin.com,,,,no_email,,vendor,,0
"BelleVie Med Spa, Lexington",belleviemedspa.net,,,yes,no_email,https://belleviemedspa.net,medspa,"semaglutide, tirzepatide, nad+",6
BeSlimMD,beslimmd.com,,,yes,no_email,https://beslimmd.com,medspa,nad+,3
A Better Weigh Inc.,betterweighmedical.com,,,,no_email,,vendor,,0
Birmingham Direct Primary Care,birminghamdpc.com,info@birminghamdpc.com,info@birminghamdpc.com,yes,no_peptides,https://birminghamdpc.com,medspa,,0
Blue Tree Health,bluetreehealthtx.com,,,yes,no_email,https://bluetreehealthtx.com,medspa,"semaglutide, tirzepatide, nad+",8
"Blush Aesthetics, Toledo",blushnwo.com,,,yes,no_email,https://blushnwo.com,medspa,GLP-1 weight loss peptides,4
"Body by Aim360, Pittsburgh",bodybyaim360.com,,,,no_email,https://bodybyaim360.com,medspa,,1
Body Massage Wellness Spa,bodymassagewellnessspa.com,,,yes,no_email,https://bodymassagewellnessspa.com,medspa,"semaglutide, bpc-157",7
"Bon Bini Aesthetics, Lexington",bonbiniaesthetics.com,hello@bonbiniaesthetics.com,hello@bonbiniaesthetics.com,yes,no_peptides,https://bonbiniaesthetics.com,medspa,,0
"Botox Bar, Plano",botoxbar.com,,,,no_email,,vendor,,0
"Meesha Aesthetics, Allentown",botoxbymeesha.com,,,yes,no_email,https://botoxbymeesha.com,medspa,nad+,1
"CaloAesthetics Plastic Surgery Center, Lexington",calospa.com,,,yes,no_email,https://calospa.com,medspa,,0
Comprehensive Center for Women&#039;s Medicine,ccwm.com,,,yes,no_email,https://ccwm.com,vendor,GLP-1 weight loss peptides,3
"Charis Medical Center, Colorado Springs",charismedicalcenter.com,,,yes,no_email,https://charismedicalcenter.com,medspa,semaglutide,1
"Cheyenne Mountain Gynecology, Colorado Springs",cheyennemountaingynecology.com,,,,unreachable,,,,
ReAlignMed,chicagochiro.com,,,yes,no_email,https://chicagochiro.com,medspa,sermorelin,7
Chicago Cosmetic Surgery and Dermatology,chicagodermatology.com,,,yes,no_email,https://chicagodermatology.com,medspa,,0
"ChillRx Cryotherapy, Cincinnati",cincinnati.chillcryo.net,,,yes,no_email,https://cincinnati.chillcryo.net,medspa,semaglutide,2
Clear Immediate Care,clearwellnessgroup.com,,,yes,no_email,https://clearwellnessgroup.com,medspa,"semaglutide, tirzepatide",8
Colorado Facial Plastic Surgery,cofps.com,,,yes,no_email,https://cofps.com,medspa,"semaglutide, tirzepatide",3
"Colorado Medical Solutions, Colorado Springs",coloradomedicalsolutions.com,,,,no_email,,vendor,,0
"Concierge MD, Cleveland",conciergemdla.com,,,,unreachable,,,,
"Cratos Health Calculated, Colorado Springs",cratoshealth.com,,,yes,no_email,https://cratoshealth.com,medspa,"semaglutide, tirzepatide",11
"Curated Medical, Scottsdale",curatedmed.com,info@curatedmed.com,info@curatedmed.com; hello@curatedmed.com,yes,no_peptides,https://curatedmed.com,medspa,,0
CY Aesthetics &amp; Weight Loss,cyaestheticsandweightloss.com,,,yes,no_email,https://cyaestheticsandweightloss.com,medspa,"semaglutide, tirzepatide",4
Denver Liposuction Specialty Clinic,denverliposuction.com,,,yes,no_email,https://denverliposuction.com,medspa,"semaglutide, tirzepatide",11
Denver Medical Concierges,denvermedicalconcierges.com,,,yes,no_email,https://denvermedicalconcierges.com,medspa,"semaglutide, tirzepatide",9
Derma Bliss Medical Spa,dermablissmedspa.com,,,,no_email,https://dermablissmedspa.com,medspa,,0
"Destination Aesthetics, Roseville",destinationaesthetics.com,,,yes,no_email,https://destinationaesthetics.com,medspa,GLP-1 weight loss peptides,5
Doctor&#039;s Orders Weight Loss Clinic,docordersweightloss.com,office@docordersweightloss.com,office@docordersweightloss.com,yes,no_peptides,https://docordersweightloss.com/about,medspa,,0
Doctors Studio Chicago by Forum Health,doctorsstudio.com,,,yes,no_email,https://doctorsstudio.com,vendor,,1
"Armando Soto, MD, Orlando",drarmandosoto.com,,,yes,no_email,https://drarmandosoto.com,medspa,semaglutide,2
Dreyfuss Plastic Surgery,dreyfussplasticsurgery.com,,,yes,no_email,https://dreyfussplasticsurgery.com,medspa,,0
"Dr. Moma Health &#038; Wellness Clinic, Colorado Springs",drmoma.org,,,,unreachable,,,,
Modern Gym Gynecological and Women&#8217;s Health,drpraderio.com,,,,unreachable,,,,
"Shim Ching, MD: Asia Pacific Aesthetics",drshimching.com,,,yes,no_email,https://drshimching.com,medspa,"semaglutide, tirzepatide",7
"Doctor Henry Sobo, MD, Stamford",drsobo.com,,,yes,no_email,https://drsobo.com,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, nad+, glutathione",15
"Virginia Institute of Plastic Surgery, Richmond",drsundin.com,,,,no_email,https://drsundin.com,medspa,,0
