vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Face Forward Regenerative Aesthetics,faceforwardstl.com,contact@faceforwardstl.com,contact@faceforwardstl.com,yes,ok,https://faceforwardstl.com,medspa,GLP-1 weight loss peptides,3
Tango Salon & Spa,foursistersvt.com,info@foursistersvt.com,info@foursistersvt.com,yes,ok,https://foursistersvt.com,medspa,GLP-1 weight loss peptides,2
Fusion Med Spa,fusionmedicalspa.com,info@fusionmedicalspa.com,info@fusionmedicalspa.com; wisedr@msn.com,yes,ok,https://fusionmedicalspa.com,medspa,semaglutide,3
Gen Aesthetics,genaesthetics.net,genaesthetics@outlook.com,genaesthetics@outlook.com,yes,ok,https://genaesthetics.net,medspa,"cagrilintide, bpc-157, tb-500, nad+, ipamorelin, cjc-1295",13
Gerrish MedEsthetics,gerrishmedesthetics.com,patientcare@gerrishmedesthetics.com,patientcare@gerrishmedesthetics.com; drgerrish@gerrishmedesthetics.com; jackie@gerrishmedesthetics.com,yes,ok,https://gerrishmedesthetics.com,medspa,,1
Hollyday PV Injection Studio,hollydayspa.com,hollydayinc@gmail.com,hollydayinc@gmail.com,yes,ok,https://hollydayspa.com,medspa,,2
Hush MedSpa: Scottsdale,hushmedspa.com,info@hushmedspa.com,info@hushmedspa.com,yes,ok,https://hushmedspa.com,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, tb-500, nad+",29
Ageless Men's Health,icryo-westminster.com,info@icryowestminster.com,info@icryowestminster.com,yes,ok,https://icryo-westminster.com,medspa,"nad+, glutathione",7
Life Tree Wellness Center,ilaramedspa.com,info@ilaramedspa.com,info@ilaramedspa.com; hello@ilaramedspa.com,yes,ok,https://ilaramedspa.com,medspa,,1
IV Wellness & Beauty Spa LLC,ivwellnessbeautyspa.com,zoualyang@gmail.com,zoualyang@gmail.com,yes,ok,https://ivwellnessbeautyspa.com,medspa,,1
"Humaira Quraishi ND, MS",juventee.com,info@juventee.com,info@juventee.com,yes,ok,https://juventee.com,medspa,nad+,3
Le Vibrance MedSpa,levibrancemedspa.com,levibrancemedspa@gmail.com,levibrancemedspa@gmail.com; emedspa@gmail.com,yes,ok,https://levibrancemedspa.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, glutathione",6
Lexington Prime Aesthetics & Wellness,lexprimeaesthetics.com,agbailey@lexprimeaesthetics.com,agbailey@lexprimeaesthetics.com,yes,ok,https://lexprimeaesthetics.com,medspa,GLP-1 weight loss peptides,3
Love Aesthetics & Wellness,loveaestheticswellness.com,info@loveaestheticswellness.com,info@loveaestheticswellness.com,yes,ok,https://loveaestheticswellness.com,medspa,semaglutide,4
Lume Aesthetics,lumeaestheticswi.com,hello@lumeaestheticswi.com,hello@lumeaestheticswi.com,yes,ok,https://lumeaestheticswi.com,medspa,,1
Luminescence Aesthetics Buffalo,luminescence-aesthetics.com,hello@luminescence-aesthetics.com,hello@luminescence-aesthetics.com,yes,ok,https://luminescence-aesthetics.com,medspa,semaglutide,5
Luminess Lounge,luminesslounge.com,wellness@luminesslounge.com,wellness@luminesslounge.com,yes,ok,https://luminesslounge.com,medspa,"semaglutide, tirzepatide, retatrutide, nad+",11
thriveMD,lv8.health,concierge@lv8.health,concierge@lv8.health,yes,ok,https://lv8.health,medspa,"semaglutide, tirzepatide",7
Maeve Aesthetics,maeveaesthetics.com,awhitehead1187@gmail.com,awhitehead1187@gmail.com,yes,ok,https://maeveaesthetics.com,medspa,"semaglutide, tirzepatide, nad+",6
Main Street Med Spa,mainstreetmedspa.com,hello@mainstreetmedspa.com,hello@mainstreetmedspa.com,yes,ok,https://mainstreetmedspa.com,medspa,,1
House Of Peptides & Wellness,medicalaestheticshv.com,info@medicalaestheticshv.com,info@medicalaestheticshv.com; medicalaestheticshv@gmail.com,yes,ok,https://medicalaestheticshv.com,medspa,,2
NEW YOU MEDISPA,newyoumedispa.com,jlin@newyoumedispa.com,jlin@newyoumedispa.com,yes,ok,https://newyoumedispa.com,medspa,,2
Novak Laser Boutique,novaklaserboutique.com,novaklaserboutique@gmail.com,novaklaserboutique@gmail.com,yes,ok,https://novaklaserboutique.com,medspa,"tirzepatide, nad+, sermorelin, tesamorelin, mots-c, ghk-cu",9
Destination Aesthetics Medical Spa,npempoweredwellness.com,np@npempoweredwellness.com,np@npempoweredwellness.com,yes,ok,https://npempoweredwellness.com,medspa,,1
OpalGlow Medspa,opalglowmedspa.com,customerservice@opalglowmedspa.com,customerservice@opalglowmedspa.com,yes,ok,https://opalglowmedspa.com,medspa,"nad+, glutathione",5
Orr Salon and Med Spa,orrsalon.com,orrmedspa@gmail.com,orrmedspa@gmail.com,yes,ok,https://orrsalon.com,medspa,"semaglutide, tirzepatide",2
Plastics Medspa,plasticsmedspa.com,concierge@plasticsmedspa.com,concierge@plasticsmedspa.com,yes,ok,https://plasticsmedspa.com,medspa,semaglutide,4
Prestige Aesthetics & Wellness Spa,prestigeaestheticspas.com,bcox1010@gmail.com,bcox1010@gmail.com,yes,ok,https://prestigeaestheticspas.com,medspa,ghk-cu,4
PURE Medical Aesthetics,puremedicalaesthetics.com,info@puremedicalaesthetics.com,info@puremedicalaesthetics.com,yes,ok,https://puremedicalaesthetics.com,medspa,,1
Purple Skies Health and Vitality Clinic,purpleskiesclinic.com,jen@purpleskiesclinic.com,impallari@gmail.com; jen@purpleskiesclinic.com,yes,ok,https://purpleskiesclinic.com,medspa,,2
Reflections MedSpa and Wellness Center,reflectionsmedspalex.com,medspa@reflectionsmedspalex.com,medspa@reflectionsmedspalex.com,yes,ok,https://reflectionsmedspalex.com,medspa,,1
Renew Vitality Testosterone Clinic,refreshedmed.com,refreshedmedical@gmail.com,refreshedmedical@gmail.com,yes,ok,https://refreshedmed.com,medspa,,1
RegenaNu Clinique,regenanuclinique.com,regenanu@gmail.com,regenanu@gmail.com,yes,ok,https://regenanuclinique.com,medspa,GLP-1 weight loss peptides,3
Dr. Daniel Barr,rejuvenate-ivhydration.com,rejuvenatemobileiv@gmail.com,rejuvenatemobileiv@gmail.com,yes,ok,https://rejuvenate-ivhydration.com,medspa,,3
Dr. Lonnie Finney,rejuvvmedical.com,rejuvvmedicalspa@gmail.com,rejuvvmedicalspa@gmail.com,yes,ok,https://rejuvvmedical.com,medspa,,1
Renew Body Wellness Center,renewbodycenter.com,info@renewbodycenter.com,info@renewbodycenter.com,yes,ok,https://renewbodycenter.com,medspa,GLP-1 weight loss peptides,5
Renew Medical Aesthetics & Skin Care,renewskincaremt.com,info.renewskincare@gmail.com,info.renewskincare@gmail.com,yes,ok,https://renewskincaremt.com,medspa,,1
Independent Physical Medicine Formerly Modern Health & Ohio Stem Ce...,replenishandrenew.com,replenishandrenewyou@gmail.com,replenishandrenewyou@gmail.com,yes,ok,https://replenishandrenew.com,medspa,,1
Awaken For Wellness + SweatWorks Studio,revivemdmsp.com,info@revivemdmsp.com,info@revivemdmsp.com,yes,ok,https://revivemdmsp.com,medspa,,2
Elevate Health and Hormones,sculptology.com,hello@sculptology.com,hello@sculptology.com,yes,ok,https://sculptology.com,medspa,GLP-1 weight loss peptides,2
Shoreline Aesthetics,shorelineaestheticschs.com,hello@shorelineaestheticschs.com,hello@shorelineaestheticschs.com; shorelineaesthetics@gmail.com,yes,ok,https://shorelineaestheticschs.com,medspa,nad+,1
SL Aesthetic Medicine LLC,slaesthetic.com,booking@slaesthetic.com,booking@slaesthetic.com,yes,ok,https://slaesthetic.com,medspa,GLP-1 weight loss peptides,4
Get Up and Glo Medspa,smoochmedispa.com,smoochesmedspa@gmail.com,smoochesmedspa@gmail.com; azharphd2022@gmail.com,yes,ok,https://smoochmedispa.com,medspa,,1
Spa Lane,spalanenaperville.com,hello@spalanenaperville.com,hello@spalanenaperville.com,yes,ok,https://spalanenaperville.com,medspa,"nad+, glutathione",3
Provo Dermatology Med Spa & Surgical Center,springvillederm.com,%20springvillederm@gmail.com,%20springvillederm@gmail.com; springvillederm@gmail.com,yes,ok,https://springvillederm.com,medspa,GLP-1 weight loss peptides,4
Gameday Men's Health Roanoke,stillwaterfloatation.com,contactus@stillwaterfloatation.com,contactus@stillwaterfloatation.com,yes,ok,https://stillwaterfloatation.com,vendor,GLP-1 weight loss peptides,2
Stubbs Center for Cosmetic Surgery,stubbscenter.com,hello@stubbscenter.com,hello@stubbscenter.com,yes,ok,https://stubbscenter.com,medspa,glutathione,9
The Luxe Med Spa Indiana,theluxemedspa.online,info@theluxemedspa.online,info@theluxemedspa.online,yes,ok,https://theluxemedspa.online,medspa,nad+,7
Radiance Medical Spa,theradiancemedicalspa.com,theradiancemedicalspa@gmail.com,theradiancemedicalspa@gmail.com,yes,ok,https://theradiancemedicalspa.com,medspa,,2
The Scottsdale Injector LLC,thescottsdaleinjector.com,admin@thescottsdaleinjector.com,admin@thescottsdaleinjector.com,yes,ok,https://thescottsdaleinjector.com,medspa,nad+,1
The Spa at Wellington,thespaatwellington.com,info@thespaatwellington.com,info@thespaatwellington.com,yes,ok,https://thespaatwellington.com,medspa,GLP-1 weight loss peptides,2
OsteoStrong,theyoungstowndrip.com,info@theyoungstowndrip.com,info@theyoungstowndrip.com,yes,ok,https://theyoungstowndrip.com,medspa,glutathione,4
Transcending Massage Therapy,transcendingmassagetherapy.com,transcendingmassagetherapy@gmail.com,transcendingmassagetherapy@gmail.com,yes,ok,https://transcendingmassagetherapy.com,vendor,oxytocin,1
True Radiance Medispa,trueradiancemedispa.com,info@trueradiancemedispa.com,info@trueradiancemedispa.com,yes,ok,https://trueradiancemedispa.com,medspa,GLP-1 weight loss peptides,3
Untamed Health,untamed.health,info@untamed.health,matt@untamed.health; info@untamed.health; hello@untamed.health,yes,ok,https://untamed.health,vendor,"semaglutide, tirzepatide, nad+, glutathione",13
Vida Sol Aesthetics & Wellness,vidasolaesthetics.com,info@vidasolaesthetics.com,info@vidasolaesthetics.com,yes,ok,https://vidasolaesthetics.com,medspa,GLP-1 weight loss peptides,4
Ageless Women's Health,visitbirch.com,hello@visitbirch.com,hello@visitbirch.com,yes,ok,https://visitbirch.com,medspa,"nad+, glutathione",7
VITA IV Hydration Lounge,vitaivhawaii.com,alo.vitaivhawaii@gmail.com,alo.vitaivhawaii@gmail.com,yes,ok,https://vitaivhawaii.com,medspa,"nad+, glutathione",6
Medical Professionals VK,vkmedpro.net,vkbeautyaesthetic@vkmedpro.com,vkbeautyaesthetic@vkmedpro.com,yes,ok,https://vkmedpro.net,medspa,semaglutide,1
Westside Aesthetics Med Spa,westsideaestheticsmedspa.com,westsideaesthetics.or@gmail.com,westsideaesthetics.or@gmail.com,yes,ok,https://westsideaestheticsmedspa.com,medspa,"semaglutide, tirzepatide",6
WholeBody Wellness Aesthetics,wholebodywa.com,office@wholebodywa.com,office@wholebodywa.com,yes,ok,https://wholebodywa.com,medspa,,1
Wild Horse Wellness Spa,wildhorsewellnessspa.com,wildhorsewellness@gmail.com,wildhorsewellness@gmail.com; wildhorsewellnessspa@gmail.com; sljanz@hotmail.com; replenishwyo@icloud.com,yes,ok,https://wildhorsewellnessspa.com,medspa,"nad+, glutathione",4
Wilson Aesthetic Company,wilsonaestheticcompany.com,wilsonaestheticco@gmail.com,wilsonaestheticco@gmail.com,yes,ok,https://wilsonaestheticcompany.com,medspa,GLP-1 weight loss peptides,3
Body and Soul Wellness,307bodyandsoul.com,contact@307bodyandsoul.com,contact@307bodyandsoul.com,yes,no_peptides,https://307bodyandsoul.com,vendor,,0
Texas Laser and Aesthetics Medspa,360jasmineacupuncture.com,,,,no_email,,vendor,,0
3RMedspa,3rmedspa.com,,,,unreachable,,,,
4Ever Young Med Spa & Wellness Center,4everyoungantiaging.com,,,yes,no_email,https://4everyoungantiaging.com,medspa,"semaglutide, tirzepatide",7
Enchanting escapes skin llc,5elementsnaturalcare.com,supriyamadan2@gmail.com,supriyamadan2@gmail.com,yes,no_peptides,https://5elementsnaturalcare.com,vendor,,0
8445 Medical Spa,8445medicalspa.com,,,,no_email,,vendor,,0
Alluring Artistry Beauty & Wellness Spa,aalashme.com,alluringartistrylashes@gmail.com,alluringartistrylashes@gmail.com,,no_peptides,https://aalashme.com,vendor,,0
About Face Aesthetics,aboutfaceaesthetics.net,jonpinhorn.typedesign@gmail.com,jonpinhorn.typedesign@gmail.com; impallari@gmail.com,yes,no_peptides,https://aboutfaceaesthetics.net,medspa,,0
ABQ Skin Care & Acne Clinic,abqacneclinic.com,,,yes,no_email,https://abqacneclinic.com/about,medspa,,0
Abrams Aesthetics & Hair Restoration,abramshairtransplant.com,info@abramshairtransplant.com,%20info@abramshairtransplant.com; info@abramshairtransplant.com,yes,no_peptides,https://abramshairtransplant.com,medspa,,0
Absolute Beauty Company,absolutebeautycompany.com,,,yes,no_email,https://absolutebeautycompany.com,medspa,,0
Abundant Beauty,abundantbeautyspa.com,,,yes,no_email,https://abundantbeautyspa.com,medspa,,0
A Caring Touch Therapeutic Massage,acaringtouch-massage.com,,,,no_email,https://acaringtouch-massage.com,medspa,,0
Acaydia School of Aesthetics,acaydia.edu,admissions@acaydia.edu,admissions@acaydia.edu; spa@acaydia.edu; kyoung@acaydia.edu,yes,no_peptides,https://acaydia.edu,medspa,,0
Accents Salon & Day Spa,accentssalon-spa.com,,,,no_email,,vendor,,0
Access Aesthetics,accessaesthetics.com,,,yes,no_email,https://accessaesthetics.com,medspa,,0
Aesthetics Center of the Big Horns,acotbh.com,,,,no_email,,vendor,,0
Kyra Kare Health & Wellness,acucarehealthcenters.com,susan@acucarehealthcenters.com,susan@acucarehealthcenters.com,yes,no_peptides,https://acucarehealthcenters.com,vendor,,0
Aculaser Body Conturing LLC,aculaserbody.com,,,,no_email,,vendor,,0
Adam & Eve Medical Aesthetics,adamandevemedspa.com,,,yes,no_email,https://adamandevemedspa.com,medspa,"semaglutide, tirzepatide",5
ADENOSINE ESTHETICS LLC,adenosineesthetics.glossgenius.com,,,yes,no_email,https://adenosineesthetics.glossgenius.com,vendor,,0
Advanced Aesthetics,advancedaestheticslv.com,,,yes,no_email,https://advancedaestheticslv.com,medspa,semaglutide,4
Nuvo Skin,advancedlasernc.com,,,yes,no_email,https://advancedlasernc.com/about,medspa,,0
Aesthé by MD,aesthect.com,,,,unreachable,,,,
Beauty Well KY,aestheticallyyoumedspa.glossgenius.com,fitandsnatched2@gmail.com,fitandsnatched2@gmail.com,yes,already known,https://aestheticallyyoumedspa.glossgenius.com,medspa,"semaglutide, tirzepatide, pt-141, glutathione",7
Aestheticare Medspa STL,aestheticarestl.com,,,yes,no_email,https://aestheticarestl.com,medspa,glutathione,5
Aesthetic Assets,aestheticassets.com,,,yes,no_email,https://aestheticassets.com,medspa,semaglutide,6
The Bariatric Clinic,aestheticouture.com,info@aestheticouture.com,acmedspa@gmail.com; info@aestheticouture.com,yes,no_peptides,https://aestheticouture.com,medspa,,0
Aesthetic Remedies Med Spa,aestheticremediesmedspa.com,aestheticremediesmedspa@gmail.com,aestheticremediesmedspa@gmail.com,,no_peptides,https://aestheticremediesmedspa.com,medspa,,0
Aesthetic Therapies,aesthetictherapies.com,maureen.aesthetictherapies@gmail.com,maureen.aesthetictherapies@gmail.com,yes,no_peptides,https://aesthetictherapies.com,medspa,,0
aesthetique medical,aesthetiquemedical.com,aesthetiquemedical@gmail.com,aesthetiquemedical@gmail.com,yes,no_peptides,https://aesthetiquemedical.com,medspa,,0
Ageless Men's Health,agelessmenshealth.com,,,,unreachable,,,,
"Bryan Medical and Wellness, PLLC",agelesstriad.com,info@agelesstriad.com,info@agelesstriad.com,yes,no_peptides,https://agelesstriad.com,medspa,,0
Ageless Women's Health,agelesswomenshealth.com,,,,no_email,https://agelesswomenshealth.com,medspa,semaglutide,6
"A Holistic Balance Massage, Bodywork & More ...",aholisticbalance.com,,,yes,no_email,https://aholisticbalance.com,vendor,,0
OPMC Med Spa,akroncanton.mobomedspa.com,,,yes,no_email,https://akroncanton.mobomedspa.com,medspa,semaglutide,9
Alabama Med Spa By Voupre,alabamaspahtx.com,alabamaspabyvoupre@gmail.com,alabamaspabyvoupre@gmail.com,yes,no_peptides,https://alabamaspahtx.com,medspa,,0
Alchemy Esthetic Studio,alchemyestheticstudio.com,alchemyestheticstudio@gmail.com,alchemyestheticstudio@gmail.com,,no_peptides,https://alchemyestheticstudio.com,vendor,,0
Align Spa & Align Elevated Med Spa,alignspa.com,info@alignspa.com,info@alignspa.com,,no_peptides,https://alignspa.com,medspa,,0
Alleviated Horizons Integrative Massage,alleviatedhorizons.com,,,,unreachable,,,,
Allure Laser Med Spa Hilo,allurelasermedspahi.com,allurelasermed@gmail.com,allurelasermed@gmail.com,yes,no_peptides,https://allurelasermedspahi.com,medspa,,0
Allure Skin Health,allureskinhealth.com,allureskinhealth@gmail.com,allureskinhealth@gmail.com,,no_peptides,https://allureskinhealth.com,medspa,,0
Alternative Therapy Massage & Spa Services,alternativetherapyllc.com,,,,unreachable,,,,
AM Beauty & Aesthetics,ambaesthetics.com,ambeautyandaesthetics@gmail.com,ambeautyandaesthetics@gmail.com,,no_peptides,https://ambaesthetics.com,medspa,,0
Cocoa Beach Wellness Center,ameracell.com,impallari@gmail.com,impallari@gmail.com,yes,already known,https://ameracell.com,medspa,"nad+, semaglutide",7
Amethyst Spa,amethystspa.glossgenius.com,amethystspaaaa@gmail.com,amethystspaaaa@gmail.com,yes,no_peptides,https://amethystspa.glossgenius.com,vendor,,0
AMI Bareskin MedSpa,amibareskin.com,,,yes,no_email,https://amibareskin.com,medspa,,1
Amrie Aesthetics,amrieaesthetics.com,amrieaesthetics@gmail.com,amrieaesthetics@gmail.com,yes,no_peptides,https://amrieaesthetics.com,medspa,,0
Anastacia Aesthetics,anastaciaaesthetics.com,info@anastaciaaesthetics.com,info@anastaciaaesthetics.com,yes,no_peptides,https://anastaciaaesthetics.com,medspa,,0
Anastasi Aesthetics,anastasiaesthetics.com,aanastasi8@gmail.com,aanastasi8@gmail.com; anastasiaesthetics8@gmail.com,yes,already known,https://anastasiaesthetics.com,medspa,"semaglutide, tirzepatide, nad+",7
Florida Float Spa Tampa,andersonlongevityclinic.com,,,,no_email,https://andersonlongevityclinic.com,medspa,"sermorelin, pt-141",5
A New Day Spa,anewdayspautah.com,,,yes,no_email,https://anewdayspautah.com,medspa,nad+,1
Anew Image Studio,anewimagestudionwa.com,,,yes,no_email,https://anewimagestudionwa.com,medspa,,0
Blue Meadows,anovamedspa.com,,,,unreachable,,,,
Cosmetic Dermatology & Medispa of Newark,antiagingwellnessmd.com,,,yes,no_email,https://antiagingwellnessmd.com,medspa,GLP-1 weight loss peptides,4
A Perfect Pout,aperfectpout.com,,,,no_email,https://aperfectpout.com,vendor,,0
A3sthetically Pleasing MedSpa & Lounge,apmedspaandlounge.com,,,,no_email,https://apmedspaandlounge.com,vendor,,0
Applied Pressure,appliedpressuretx.com,dena@appliedpressuretx.com,dena@appliedpressuretx.com,yes,no_peptides,https://appliedpressuretx.com,vendor,,0
Associated Plastic Surgeons & Med Spa,apskc.com,socialmanagedkc4@gmail.com,socialmanagedkc4@gmail.com,yes,no_peptides,https://apskc.com,medspa,,0
Aqua Living Factory Outlets,aqualivingstores.com,info@aqualivingstores.com,info@aqualivingstores.com,,no_peptides,https://aqualivingstores.com,vendor,,0
Aquamarine Spa,aquamarinedayspa.com,,,yes,no_email,https://aquamarinedayspa.com,vendor,,0
Aqua Medical Spa,aquamedicalspa.com,,,yes,no_email,https://aquamedicalspa.com,medspa,,1
Aquarius Wellness Center For Healing Arts and Spa,aquariuswellness.com,info@aquariuswellness.com,info@aquariuswellness.com,yes,no_peptides,https://aquariuswellness.com,medspa,,0
AquaVie Day Spa,aquaviedayspa.com,customerservice@aquaviedayspa.com,customerservice@aquaviedayspa.com,yes,no_peptides,https://aquaviedayspa.com,vendor,,0
Pure Hydration,aquavitality.com,,,yes,no_email,https://aquavitality.com,medspa,"semaglutide, nad+, sermorelin, aod-9604, tirzepatide",17
Asian Healing Spa,asianhealingspa.com,asian.healing.spa@gmail.com,asian.healing.spa@gmail.com,yes,no_peptides,https://asianhealingspa.com,vendor,,0
A Signature Day Spa,asignaturedayspa.com,,,yes,no_email,https://asignaturedayspa.com,vendor,,0
A Time to Spa,atimetospa.com,service@atimetospa.com,service@atimetospa.com,yes,no_peptides,https://atimetospa.com,vendor,,0
Real Health Medical,atlantaintegrativeandinternalmedicine.com,,,,no_email,,vendor,,0
Aura Aesthetics,auraaestheticsct.glossgenius.com,auraaestheticsct@gmail.com,auraaestheticsct@gmail.com,yes,no_peptides,https://auraaestheticsct.glossgenius.com,medspa,,0
Wild Embers injector,auraestheticsandink.com,,,yes,no_email,https://auraestheticsandink.com,medspa,,0
Aura Aesthetics,aurapdx.com,,,,no_email,https://aurapdx.com,medspa,,0
Aurora Medical Spa,auroramedicalspa.com,,,yes,no_email,https://auroramedicalspa.com,medspa,,0
Aurum Aesthetic Atelier,aurumaesthetic.co,,,yes,no_email,https://aurumaesthetic.co,medspa,,0
Avani Derm Spa,avanidermspa.com,,,yes,no_email,https://avanidermspa.com,medspa,,0
Avenue 501,avenue501.com,,,yes,no_email,https://avenue501.com,medspa,nad+,3
Azur MediSpa,azurmedispa.com,,,,unreachable,,,,
Badger State Hydrate & Badger Glow,badgerstatehydrate.com,badgerstatehydrate@gmail.com,badgerstatehydrate@gmail.com,yes,already known,https://badgerstatehydrate.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, glutathione",15
Balanced Beauty,balancedbeautyhawaii.com,booking@balancedbeautyhawaii.com,booking@balancedbeautyhawaii.com,yes,no_peptides,https://balancedbeautyhawaii.com,vendor,,0
Balanced Body Massage,balancedbodymassagede.com,jesstrois@gmail.com,jesstrois@gmail.com,yes,no_peptides,https://balancedbodymassagede.com,medspa,,0
New Leaf Wellness,balancehormonecenter.com,,,,no_email,,vendor,,0
Banyan Massage Hale,banyanmassagehale.com,banyanmassagehale@gmail.com,banyanmassagehale@gmail.com,yes,no_peptides,https://banyanmassagehale.com,vendor,,0
Beau'Trez MedSpa Certified Medical-Grade,beaut3spa.com,b3autrez.spa@gmail.com,b3autrez.spa@gmail.com,,no_us_signal,https://beaut3spa.com,medspa,"semaglutide, tirzepatide",4
Beautique Med Spa,beautiqueaz.com,,,,unreachable,,,,
"Beautique Hair, Body & Medspa",beautiquehairandbody.com,,,,no_email,https://beautiquehairandbody.com,medspa,,0
Beauty & Body Medlounge,beautyandbodylounge.com,,,,no_email,,vendor,,0
Salon 56,beautybycore.com,,,,no_email,https://beautybycore.com,vendor,,0
Beauty By Joniece,beautybyjoniece.com,,,,no_email,https://beautybyjoniece.com,vendor,,0
Beauty Gate Salon & Day Spa,beautygatespa.com,,,,no_email,https://beautygatespa.com,medspa,,0
Beautylab Korean Medspa,beautylablex.com,,,,no_email,https://beautylablex.com,vendor,,0
Beauty Lounge Medical Spa Hillcrest,beautyloungesanmarcos.com,,,yes,no_email,https://beautyloungesanmarcos.com,medspa,"semaglutide, tirzepatide",14
Beauty Nails,beautynailskeene.com,,,,unreachable,,,,
Steel City Medical Center Murrysville,bebalancedcenters.com,,,,no_email,,vendor,,0
Accelerate Therapy & Performance,beemlightsauna.com,,,,no_email,https://beemlightsauna.com,vendor,,0
