vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
"Beautique Medical Spa, McAllen",beautiquemedicalspa.com,hello@beautiquemedicalspa.com,hello@beautiquemedicalspa.com,yes,ok,https://beautiquemedicalspa.com,medspa,GLP-1 weight loss peptides,3
"Beauty Lab + Laser, Murray",beautylablaser.com,info@beautylablaser.com,info@beautylablaser.com; riverton@beautylablaser.com,yes,ok,https://beautylablaser.com,medspa,GLP-1 weight loss peptides,3
"Belle Wellness, Apple Valley",bellewellness.org,info@bellewellness.org,info@bellewellness.org,yes,ok,https://bellewellness.org/about,medspa,GLP-1 weight loss peptides,6
The Phoenix Edge,beuagain.com,info@beuagain.com,refillmymeds@beuagain.com; info@beuagain.com,yes,ok,https://beuagain.com,medspa,GLP-1 weight loss peptides,5
Be Your Kind,beyourkind.com,hello@beyourkind.com,hello@beyourkind.com,yes,ok,https://beyourkind.com,medspa,"semaglutide, tirzepatide, liraglutide",14
"BG Medical Center, Buffalo Grove",bgmedicalcenter.com,info@bgmedicalcenter.com,info@bgmedicalcenter.com,yes,ok,https://bgmedicalcenter.com,medspa,"semaglutide, tirzepatide",10
"Balanced Healthcare Functional Medicine, Rapid City",bhcfm.com,bhcnow1@gmail.com,bhcnow1@gmail.com,yes,ok,https://bhcfm.com,medspa,GLP-1 weight loss peptides,3
"Bio-tique, Poway",bio-tique.com,info@bio-tique.com,info@bio-tique.com,yes,ok,https://bio-tique.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",9
BioFunctional Med,biofunctionalmed.com,info@biofunctionalmed.com,info@biofunctionalmed.com,yes,ok,https://biofunctionalmed.com,medspa,"tirzepatide, bpc-157, ipamorelin, sermorelin, cjc-1295, pt-141",17
"Bioluxe Aesthetics &#038; Wellness, Miramar",bioluxe.net,info@bioluxe.net,info@bioluxe.net,yes,ok,https://bioluxe.net,medspa,"semaglutide, tirzepatide, glutathione",9
"Blue Medical Spa, Los Angeles",bluespa.com,info@bluespa.com,info@bluespa.com,yes,ok,https://bluespa.com,medspa,"semaglutide, tirzepatide",8
Blūvera Ketamine Clinic,bluveraketamineclinic.com,info@bluveraketamineclinic.com,info@bluveraketamineclinic.com,yes,ok,https://bluveraketamineclinic.com,medspa,,1
BMS Wellness And Weightloss,bmswellnessca.com,gene@bmswellnessca.com,gene@bmswellnessca.com,yes,ok,https://bmswellnessca.com,medspa,nad+,2
BodyBalanceMD,bodybalanceweightloss.com,bodybalancemd@yahoo.com,bodybalancemd@yahoo.com,yes,ok,https://bodybalanceweightloss.com,medspa,GLP-1 weight loss peptides,3
BodyBarMD,bodybarmd.com,marketing@bodybarmd.com,marketing@bodybarmd.com,yes,ok,https://bodybarmd.com,medspa,"semaglutide, tirzepatide",6
BWell Clinic,bwellclinic.com,stoneoak@bwellclinic.com,stoneoak@bwellclinic.com; lakeway@bwellclinic.com; keller@bwellclinic.com; plano@bwellclinic.com,yes,ok,https://bwellclinic.com,medspa,"semaglutide, tirzepatide, nad+, pt-141",15
C2 Aesthetics Cedar Park TX,c2medspa.com,info@c2medspa.com,info@c2medspa.com,yes,ok,https://c2medspa.com,medspa,GLP-1 weight loss peptides,4
Carolina Trim Clinic,carolinatrimclinic.com,info@carolinatrimclinic.com,info@carolinatrimclinic.com,yes,ok,https://carolinatrimclinic.com,medspa,semaglutide,3
CC Plastics and Skin Clinic,ccplastics.com,drcrantford@gmail.com,drcrantford@gmail.com,yes,ok,https://ccplastics.com,medspa,GLP-1 weight loss peptides,5
Choices Weight Management,choicesweightmanagement.com,info@choicesweightmanagement.com,info@choicesweightmanagement.com,yes,ok,https://choicesweightmanagement.com,medspa,semaglutide,5
Coastal Care LLC,coastalcarellc.com,amanda@coastalcarellc.com,amanda@coastalcarellc.com,yes,ok,https://coastalcarellc.com,vendor,GLP-1 weight loss peptides,2
Colton Medical Weight Loss Center,coltonmedicalweightloss.com,symonettweightloss@gmail.com,symonettweightloss@gmail.com; symonettfmc@gmail.com,yes,ok,https://coltonmedicalweightloss.com,medspa,"semaglutide, tirzepatide",9
Confidence Clinic Weight Loss &amp; Wellness,confidenceclinictx.com,staff@confidenceclinictx.com,staff@confidenceclinictx.com,yes,ok,https://confidenceclinictx.com,medspa,"nad+, glutathione",7
Contoura MedSpa,contouramedspa.com,info@contouramedspa.com,info@contouramedspa.com,yes,ok,https://contouramedspa.com,vendor,,2
Contour Aesthetics + Wellness,contourlook.com,info@contourlook.com,mbartash@contourlook.com; info@contourlook.com,yes,ok,https://contourlook.com,medspa,"semaglutide, tirzepatide, glutathione",6
"Desert Glow Medical Aesthetics and Wellness, Palm Desert",desertglowspa.com,pam@desertglowspa.com,pam@desertglowspa.com,yes,ok,https://desertglowspa.com,medspa,"semaglutide, tirzepatide",5
Desert Rose Hormone and Wellness,desertrosehormoneandwellness.com,desertrosehormoneandwellness@outlook.com,desertrosehormoneandwellness@outlook.com; desertrosehormoneandwellness@gmail.com,yes,ok,https://desertrosehormoneandwellness.com,medspa,"semaglutide, tirzepatide",5
"Discover Optimal Healthcare, Wilmington",discoveroptimal.com,info@discoveroptimal.com,info@discoveroptimal.com,yes,ok,https://discoveroptimal.com,medspa,semaglutide,3
DiFrancesco Plastic Surgery,drdifrancesco.com,info@drdifrancesco.com,lisa@drdifrancesco.com; info@drdifrancesco.com,yes,ok,https://drdifrancesco.com,medspa,semaglutide,2
Dr. Robert Fortino&#x27;s Medical Weight Loss Center New Jersey —,drfortino.net,info@drfortino.com,info@drfortino.com,yes,ok,https://drfortino.net,medspa,"semaglutide, tirzepatide, glutathione",18
"Driven Healthcare Urgent Care Center, Frisco",drivenhealthcare.com,info@drivenhealthcare.com,info@drivenhealthcare.com,yes,ok,https://drivenhealthcare.com,medspa,,3
Dr. Jill&#x27;s Weight Loss Clinic,drjillsweightlossclinic.com,drjillsweightloss@gmail.com,drjillsweightloss@gmail.com,yes,ok,https://drjillsweightlossclinic.com,medspa,"semaglutide, tirzepatide",7
Cosmetic Surgery Center,drjoannelopes.com,revitalize@drjoannelopes.com,revitalize@drjoannelopes.com,yes,ok,https://drjoannelopes.com,medspa,"semaglutide, glutathione",4
"Elegant Beauty Medical Spa, Urbana",elegantbeautycu.com,info@elegantbeautycu.com,elegantbeautycu@gmail.com; info@elegantbeautycu.com; nfo@elegantbeautycu.com,yes,ok,https://elegantbeautycu.com,medspa,semaglutide,8
"Elite Total Wellness, Memphis",elitememphis.com,elitetotalwellness@gmail.com,elitetotalwellness@gmail.com,yes,ok,https://elitememphis.com,medspa,"semaglutide, tirzepatide, retatrutide, liraglutide, sermorelin, tesamorelin",17
"Essence Med Spa, Grand Island",essencemedspa.net,kaylak@essencemedspa.net,kaylak@essencemedspa.net; adettwiller@essencemedspa.net,yes,ok,https://essencemedspa.net,medspa,"semaglutide, tirzepatide",6
eWeight Medical,eweightmedical.com,support@eweightmedical.com,impallari@gmail.com; support@eweightmedical.com,yes,ok,https://eweightmedical.com/about-us,medspa,"semaglutide, tirzepatide, nad+, glutathione",7
Executive Medical Spa,execmedspa.com,execmedinfo@gmail.com,execmedinfo@gmail.com; execmedorangecounty@gmail.com,yes,ok,https://execmedspa.com,medspa,"semaglutide, nad+",9
"FaceBeauty Med Spa, Doral",fbmedspa.com,info@fbmedspa.com,info@fbmedspa.com,yes,ok,https://fbmedspa.com,medspa,"semaglutide, tirzepatide",4
"FG Aesthetics &#038; Medicine, Missoula",fgaestheticsandmedicine.com,info@fgaestheticsandmedicine.com,info@fgaestheticsandmedicine.com,yes,ok,https://fgaestheticsandmedicine.com,medspa,,7
"Sexual Wellness Centers of America, Frisco",frisco.swcofusa.com,info@swcofusa.com,info@swcofusa.com,yes,ok,https://frisco.swcofusa.com,medspa,,2
Georgia Family Care (Lithonia),gafamilycare.com,info@gafamilycare.com,info@gafamilycare.com,yes,ok,https://gafamilycare.com,medspa,"semaglutide, tirzepatide",6
GetWell Health,getwellhealth.co,hello@getwellhealth.co,hello@getwellhealth.co,yes,ok,https://getwellhealth.co,medspa,nad+,7
"G&#038;G Med Spa at Gillespie Plastic Surgery, Wilmington",ggmedispa.com,ggmedspa@gmail.com,ggmedspa@gmail.com,yes,ok,https://ggmedispa.com,medspa,"semaglutide, glutathione",6
"GLANZ Aesthetics, Doral",glanzaesthetics.com,contactus@glanzaesthetics.com,contactus@glanzaesthetics.com,yes,ok,https://glanzaesthetics.com,medspa,,3
"Metabolic Medical Center, Charleston",goingmetabolic.com,mmcmtpleasant@gmail.com,mmcmtpleasant@gmail.com; mmcwestashley@gmail.com; mmcinlet@gmail.com; carolinametabolic2021@gmail.com,yes,ok,https://goingmetabolic.com,vendor,nad+,5
Integrative Hormone Center for Men,happyhormonecottage.com,info@happyhormonecottage.com,info@happyhormonecottage.com,yes,ok,https://happyhormonecottage.com,medspa,semaglutide,4
HCG Diet Miami,hcgdietmiami.com,info@hcgdietmiami.com,info@hcgdietmiami.com,yes,ok,https://hcgdietmiami.com,medspa,"semaglutide, tirzepatide, liraglutide, sermorelin, tesamorelin, glutathione",14
Hixson Weightloss Center &amp; Shot Spot M.D.,hixsonweightloss.net,hixsonweightloss2145@gmail.com,hixsonweightloss2145@gmail.com,yes,ok,https://hixsonweightloss.net,medspa,"semaglutide, tirzepatide, nad+, sermorelin, glutathione",18
"Hormone Clinic, LLC",hormoneclinicutah.com,info@hormoneclinicutah.com,info@hormoneclinicutah.com,yes,ok,https://hormoneclinicutah.com,medspa,GLP-1 weight loss peptides,5
"Ideal Health Medical Center, Sandy Springs",idealhealthatl.com,info@idealhealthatl.com,info@idealhealthatl.com,yes,ok,https://idealhealthatl.com,medspa,semaglutide,2
Ideal Weight Center of Rock Hill,idealweightcenter.com,client@idealweightcenter.com,client@idealweightcenter.com,yes,ok,https://idealweightcenter.com,medspa,"semaglutide, tirzepatide",8
Identity Hormones and Healthcare,identityhormones.com,info@identityhormones.com,phoenix@identityhormones.com; denver@identityhormones.com; henderson@identityhormones.com; sugarhouse@identityhormones.com; info@identityhormones.com,yes,ok,https://identityhormones.com,medspa,,1
Infu-Zen Spa,infuzenspa.com,intake@infuzenspa.com,intake@infuzenspa.com; provider@infuzenspa.com,yes,ok,https://infuzenspa.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",16
Innate Beauty Medical Spa,innatebeauty.com,info@innatebeauty.com,info@innatebeauty.com,yes,ok,https://innatebeauty.com,medspa,GLP-1 weight loss peptides,2
Innovative Health &amp; Wellness (Woodstock),innovativehealthandwellness.net,david@innovativehealthandwellness.net,david@innovativehealthandwellness.net,yes,ok,https://innovativehealthandwellness.net,medspa,"semaglutide, tirzepatide, retatrutide",14
"InShapeMD, San Angelo",inshapemdtx.com,info@inshapemdtx.com,info@inshapemdtx.com,yes,ok,https://inshapemdtx.com,medspa,"semaglutide, tirzepatide, liraglutide, bpc-157, nad+, ipamorelin",18
ION Aesthetics and Medicine,ionaesthetic.com,info@ionaesthetic.com,info@ionaesthetic.com,yes,ok,https://ionaesthetic.com/contact,medspa,GLP-1 weight loss peptides,2
"Otoño Silva, M.D., Bellevue",iowmed.com,info@iowmed.com,info@iowmed.com,yes,ok,https://iowmed.com,medspa,GLP-1 weight loss peptides,4
"Life Source Treatment Center, Redlands",ivhydrationtherapyredlands.com,lifesourcetreatment@gmail.com,lifesourcetreatment@gmail.com,yes,ok,https://ivhydrationtherapyredlands.com,medspa,"semaglutide, tirzepatide, glutathione",8
IV Hydration Vitamin Therapy,ivhydrationvitamin.com,info@ivhydrationvitamin.com,info@ivhydrationvitamin.com,yes,ok,https://ivhydrationvitamin.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",6
"Jatto Internal Medicine &#038; Wellness, Harrisburg",jattointernalmed.com,frontdesk@jattointernalmed.com,cdwellness@jattointernalmed.com; frontdesk@jattointernalmed.com,yes,ok,https://jattointernalmed.com,medspa,semaglutide,2
K2 Holistic Health,k2holistichealth.com,welcome@k2holistichealth.com,welcome@k2holistichealth.com; jhowe@k2holistichealth.com,yes,ok,https://k2holistichealth.com,medspa,"semaglutide, tirzepatide, nad+, ipamorelin, sermorelin, tesamorelin",22
"KC Bariatric, Lenexa",kcbariatric.com,info@kcbariatric.com,info@kcbariatric.com; staff@kcbariatric.com,yes,ok,https://kcbariatric.com,medspa,"semaglutide, tirzepatide",6
"La Lueur Health &#038; Wellness, DeSoto",lalueurhw.com,info@lalueurhw.com,info@lalueurhw.com,yes,ok,https://lalueurhw.com,medspa,"semaglutide, nad+",4
Laveen Medical Weight Loss &amp; Wellness,laveenmedicalweightloss.com,info@laveenmedicalweightloss.com,info@laveenmedicalweightloss.com,yes,ok,https://laveenmedicalweightloss.com,medspa,"semaglutide, tirzepatide, retatrutide, nad+, glutathione",15
Legacy Health &amp; Wellness,legacyhealthwellness.com,info@legacyhealthwellness.com,info@legacyhealthwellness.com,yes,ok,https://legacyhealthwellness.com,medspa,"semaglutide, tirzepatide",5
"Lavish Wellness &#038; Aesthetics, Wilmington",livelavishde.com,info@livelavishde.com,info@livelavishde.com,yes,ok,https://livelavishde.com,medspa,GLP-1 weight loss peptides,4
Live Oak Weight Loss,liveoakweightloss.com,info@liveoakweightloss.com,info@liveoakweightloss.com,yes,ok,https://liveoakweightloss.com,vendor,"semaglutide, tirzepatide",8
"Vitalife Wellness and Aesthetics, Dallas",livevitalife.com,info@livevitalife.com,info@livevitalife.com,yes,ok,https://livevitalife.com,medspa,GLP-1 weight loss peptides,7
"LTH Family Medicine, DeSoto",lthfamilymedicine.com,admin@lthfamilymedicine.com,admin@lthfamilymedicine.com,yes,ok,https://lthfamilymedicine.com,medspa,"semaglutide, tirzepatide",2
"LX Medical, Edina",lx-medical.com,info@lx-medical.com,info@lx-medical.com,yes,ok,https://lx-medical.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin alpha-1, nad+",22
LYV The Wellness Space,lyv-wellness.com,info@lyv-wellness.com,info@lyv-wellness.com,yes,ok,https://lyv-wellness.com,medspa,"nad+, glutathione",7
"Maintain Wellness and Aesthetics, Plainfield",maintainhw.com,info@maintainhw.com,info@maintainhw.com,yes,ok,https://maintainhw.com,medspa,"semaglutide, tirzepatide",4
"Mariposa Weight Loss and Wellness, Casa Grande",mariposaweightloss.com,mariposaweightloss@gmail.com,mariposaweightloss@gmail.com,yes,ok,https://mariposaweightloss.com,medspa,semaglutide,1
MD Trim Clinic (Novato),mdtrimclinic.com,admin@mdtrimclinic.com,admin@mdtrimclinic.com,yes,ok,https://mdtrimclinic.com,medspa,"semaglutide, tirzepatide",8
Belle Ame Med Spas and Boutique,medspaba.com,info@medspaba.com,info@medspaba.com,yes,ok,https://medspaba.com,medspa,"semaglutide, tirzepatide",8
MedWell Arizona,medwellaz.com,info@medwellaz.com,info@medwellaz.com,yes,ok,https://medwellaz.com,medspa,GLP-1 weight loss peptides,4
Men&#x27;s Peak Performance Health,menspeakperformance.com,info@menspeakperformance.com,info@menspeakperformance.com,yes,ok,https://menspeakperformance.com,medspa,GLP-1 weight loss peptides,2
Monarch Esthetics,monarchcharleston.com,hello@monarchcharleston.com,hello@monarchcharleston.com,yes,ok,https://monarchcharleston.com,medspa,"nad+, glutathione",7
Moss Medical Clinic,mossmedicalclinic.com,rime422@hotmail.com,rime422@hotmail.com,yes,ok,https://mossmedicalclinic.com,medspa,"semaglutide, bpc-157, tb-500, ipamorelin, sermorelin, tesamorelin",18
"Muse MedSpa Bellevue, Bellevue",muse-medspa.com,musemedspa@muse-medspa.com,musemedspa@muse-medspa.com,yes,ok,https://muse-medspa.com,medspa,GLP-1 weight loss peptides,2
Optimal Weight and Wellness MedSpa,myoptimallifeaz.com,info@myoptimallifeaz.com,impallari@gmail.com; info@myoptimallifeaz.com,yes,ok,https://myoptimallifeaz.com,medspa,"semaglutide, tirzepatide, nad+",6
Integrative Wellness Center,mywellhealth.org,info@mywellhealth.org,info@mywellhealth.org,yes,ok,https://mywellhealth.org,medspa,"semaglutide, tirzepatide, liraglutide, dulaglutide",16
New England Health Clinic,newenglandhealthclinic.com,info@newenglandhealthclinic.com,info@newenglandhealthclinic.com,yes,ok,https://newenglandhealthclinic.com,medspa,"semaglutide, tirzepatide",5
"New Radiance Cosmetic Center of Palm Beach, Palm Beach Gardens",newradiancenow.com,chelsie.gilchrist@newradiancenow.com,chelsie.gilchrist@newradiancenow.com; contact.boc@newradiancenow.com; contact.pbg@newradiancenow.com; contact.wel@newradiancenow.com; contact.psl@newradiancenow.com,yes,ok,https://newradiancenow.com,medspa,GLP-1 weight loss peptides,4
"New Wave Medicine, Renton",newwavewa.com,info@newwavewa.com,info@newwavewa.com; newwavewa@gmail.com,yes,ok,https://newwavewa.com,medspa,,1
New Wellness San Antonio TX,newwellnesssa.com,hello@newwellnesssa.com,hello@newwellnesssa.com,yes,ok,https://newwellnesssa.com,medspa,"semaglutide, tirzepatide",10
NexGen Longevity,nexgenlongevity.com,nexgenlongevity@gmail.com,nexgenlongevity@gmail.com,yes,ok,https://nexgenlongevity.com,medspa,semaglutide,10
NexLevel Labs,nexlevellabs.com,trt@nexlevellabs.com,trt@nexlevellabs.com,yes,ok,https://nexlevellabs.com,medspa,,2
NextGen Male Medical Clinic Omaha NE,nextgenmalemedicalclinic.com,service@nextgenmalemedicalclinic.com,service@nextgenmalemedicalclinic.com; devinmoore252@gmail.com,yes,ok,https://nextgenmalemedicalclinic.com,medspa,"tirzepatide, bpc-157, sermorelin",7
Noble Health and Wellness,noblehw.com,noblehealth.wellness@gmail.com,noblehealth.wellness@gmail.com,yes,ok,https://noblehw.com,medspa,"semaglutide, tirzepatide",4
Nu-Living Optimal Wellness Arlington VA,nu-living.com,aterlinsky@nu-living.com,aterlinsky@nu-living.com,yes,ok,https://nu-living.com,medspa,semaglutide,6
OC Weight Loss &amp; Med Spa,ocweightlossandmedspa.com,info@ocweightlossandmedspa.com,info@ocweightlossandmedspa.com; u003einfo@ocweightlossandmedspa.com,yes,ok,https://ocweightlossandmedspa.com,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, tb-500, nad+",20
Medispa &amp; Salon,officialmedispacs.com,inquiries.medispa@gmail.com,inquiries.medispa@gmail.com,yes,ok,https://officialmedispacs.com/about,medspa,semaglutide,1
"Orono Family Medicine, Minnetonka",oronofamilymedicine.com,drsmith@oronofamilymedicine.com,drsmith@oronofamilymedicine.com,yes,ok,https://oronofamilymedicine.com,medspa,"semaglutide, tirzepatide",2
Overtime Men’s Health,otmenshealth.com,support@otmenshealth.com,support@otmenshealth.com,yes,ok,https://otmenshealth.com,medspa,,2
Palmetto Aesthetics Medical Spa,palmettoaestheticsmedicalspa.com,palmetto.aesthetics@gmail.com,palmetto.aesthetics@gmail.com,yes,ok,https://palmettoaestheticsmedicalspa.com,medspa,"semaglutide, tirzepatide, glutathione",13
"Palm Springs Wellness, Palm Desert",palmspringswellness.com,info@palmspringswellness.com,info@palmspringswellness.com,yes,ok,https://palmspringswellness.com,vendor,"semaglutide, bpc-157, nad+, sermorelin, pt-141, glutathione",13
"Pam Chaney Aesthetics, Elkhart",pamchaneyaesthetics.com,info@pamchaneyaesthetics.com,info@pamchaneyaesthetics.com,yes,ok,https://pamchaneyaesthetics.com,medspa,glutathione,2
Paradigm Restorative Health Clinic,paradigmclinicokc.com,info@paradigmclinicokc.com,feliciaaprn@gmail.com; info@paradigmclinicokc.com,yes,ok,https://paradigmclinicokc.com,medspa,glutathione,4
"PCOS Sisters Telehealth Clinic &#038; Wellness Center, Jacksonville",pcossisters.com,admin@pcossisters.com,admin@pcossisters.com,yes,ok,https://pcossisters.com,medspa,"semaglutide, tirzepatide",5
"Physician&#8217;s Rejuvenation Centers, Palm Beach Gardens",prcpb.com,info@prcpb.com,info@prcpb.com,yes,ok,https://prcpb.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin beta-4, nad+",24
Precision Longevity,precisionlongevitylbk.com,info@precisionlongevitylbk.com,info@precisionlongevitylbk.com,yes,ok,https://precisionlongevitylbk.com,medspa,"semaglutide, tirzepatide, bpc-157, nad+, ipamorelin, cjc-1295",13
Precision Wellness Center,precisionwellnessctr.com,info@precisionwellnessctr.com,alfredo.ferras98@gmail.com; info@precisionwellnessctr.com,yes,ok,https://precisionwellnessctr.com,medspa,semaglutide,5
PRIMETIME Men&#039;s Clinic Northport AL,primetimemensclinic.com,info@primetimemensclinic.com,info@primetimemensclinic.com,yes,ok,https://primetimemensclinic.com,medspa,"bpc-157, nad+, ipamorelin, sermorelin, cjc-1295, glutathione",14
PSC Aesthetics of the Plastic Surgery Center,pscwichita.com,info@pscwichita.com,info@pscwichita.com,yes,ok,https://pscwichita.com,medspa,"semaglutide, tirzepatide",4
Pure Bliss Med Spa,pureblissmedicalspa.com,contact@pureblissmedicalspa.com,contact@pureblissmedicalspa.com,yes,ok,https://pureblissmedicalspa.com,medspa,semaglutide,1
"Rejuvenate Indy, Indianapolis",rejuvenate-indy.com,info@rejuvenate-indy.com,jessica@rejuvenate-indy.com; connect@rejuvenate-indy.com; info@rejuvenate-indy.com,yes,ok,https://rejuvenate-indy.com,medspa,,4
"Rejuvenate Muncie, Muncie",rejuvenatemuncie.com,dominyse@rejuvenatemuncie.com,dominyse@rejuvenatemuncie.com,yes,ok,https://rejuvenatemuncie.com,medspa,GLP-1 weight loss peptides,3
"Rejuvenate Wellness &#038; Health Center, Los Angeles",rejuvenatewhc.com,rejuvehw@yahoo.com,rejuvehw@yahoo.com,yes,ok,https://rejuvenatewhc.com,medspa,"bpc-157, tb-500, nad+, ipamorelin, tesamorelin, mots-c",14
"Rejuvenation Florida, Boynton Beach",rejuvenationfl.com,info@rejuvenationfl.com,info@rejuvenationfl.com,yes,ok,https://rejuvenationfl.com,medspa,,2
"ReNu Reunion, Commerce City",renureunion.org,support@renureunion.com,support@renureunion.com,yes,ok,https://renureunion.org,medspa,"semaglutide, cagrilintide, bpc-157, nad+, pt-141",15
Restore Wellness RGV,restorergv.com,restorewellnessrgv@gmail.com,restorewellnessrgv@gmail.com,yes,ok,https://restorergv.com,medspa,"semaglutide, tirzepatide",5
Revamp Hormone Replacement and Weight Loss,revamphrt.com,info@revamphrt.com,info@revamphrt.com,yes,ok,https://revamphrt.com,medspa,,4
Revitalize Medical Spa Jenks OK,revitalizemedicalspa.com,crista@revitalizemedicalspa.com,crista@revitalizemedicalspa.com; lindsay@revitalizemedicalspa.com,yes,ok,https://revitalizemedicalspa.com,medspa,,1
Carly &amp; Co. Hormone &amp; Metabolic Health,revivalwellnessandweightloss.com,revivalwinterset@gmail.com,revivalwinterset@gmail.com,yes,ok,https://revivalwellnessandweightloss.com/about-us,medspa,nad+,1
"Revive Health and Wellness, Casa Grande",revivehealthaz.com,info@revivehealthaz.com,info@revivehealthaz.com,yes,ok,https://revivehealthaz.com,medspa,"semaglutide, glutathione",5
Rejuvenate Med Spa,rgvrejuvenate.com,info@rgvrejuvenate.com,info@rgvrejuvenate.com,yes,ok,https://rgvrejuvenate.com,medspa,semaglutide,1
Rhett Women&#039;s Center (Mount Pleasant),rhettwomenscenter.com,gyn@rhettwomenscenter.com,gyn@rhettwomenscenter.com,yes,ok,https://rhettwomenscenter.com,medspa,GLP-1 weight loss peptides,4
Rimi Med &amp; Aesthetics,rimimed.com,info@rimimed.com,info@rimimed.com,yes,ok,https://rimimed.com,medspa,"semaglutide, tirzepatide, glutathione",8
"Saba Med Spa, Grapevine",sabamedspa.com,sabamedspa@gmail.com,sabamedspa@gmail.com,yes,ok,https://sabamedspa.com,medspa,GLP-1 weight loss peptides,4
"Saba Shabnam, MD, FAAFP, Grapevine",sabashabnammd.com,info@sabashabnammd.com,info@sabashabnammd.com,yes,ok,https://sabashabnammd.com,medspa,semaglutide,5
Sculpt Zone,sculptzoneatl.com,info@sculptzoneatl.com,info@sculptzoneatl.com,yes,ok,https://sculptzoneatl.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin beta-4, thymosin alpha-1",28
