vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
"Iowa Weight Loss Specialists, Ames",iowaweightloss.com,info@iowaweightloss.com,info@iowaweightloss.com,yes,ok,https://iowaweightloss.com,medspa,"semaglutide, tirzepatide, liraglutide",9
"Juvenate Health and Wellness, Panama City",juvenate-wellness.com,admin@juvenate-wellness.com,admin@juvenate-wellness.com,yes,ok,https://juvenate-wellness.com,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, nad+, ipamorelin",18
"Raphael Kellman, M.D.",kellmanmd.com,info@kellmanmd.com,info@kellmanmd.com,yes,ok,https://kellmanmd.com,medspa,,1
"Lafferty Family Care: Scott Lafferty, MD, Rogers",laffertyfamilycare.com,contact@laffertyfamilycare.com,cseals@laffertyfamilycare.com; contact@laffertyfamilycare.com; web.clevernwa@gmail.com,yes,ok,https://laffertyfamilycare.com,medspa,,2
"Life Goals Wellness &#038; Weight Loss, Casper",lifegoalswellness.com,lifegoalswy@gmail.com,lifegoalswy@gmail.com,yes,ok,https://lifegoalswellness.com,vendor,retatrutide,8
LIFE*MOD,lifemod.com,info@lifemod.com,info@lifemod.com; chaunce@lifemod.com; ro@lifemod.com,yes,ok,https://lifemod.com,medspa,,2
Lifestyle Solutions,lifestylesol.com,lssolutions@icloud.com,lssolutions@icloud.com,yes,ok,https://lifestylesol.com,medspa,semaglutide,5
"Living well wellness, Daytona Beach",livingwellwellness.com,info@livingwellwellness.com,info@livingwellwellness.com,yes,ok,https://livingwellwellness.com,medspa,,3
"Low T Nation, Marietta",lowtnation.com,info@lowtnation.com,info@lowtnation.com,yes,ok,https://lowtnation.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, pt-141, ghk-cu",10
"Low Testosterone &#038; Wellness Center, Allen",lowtwellness.com,info@lowtwellness.com,info@lowtwellness.com,yes,ok,https://lowtwellness.com,medspa,"nad+, glutathione",3
Luana Lifestyle Weight Loss Clinic,luanalifestylemd.com,luanalifestyle.md@gmail.com,luanalifestyle.md@gmail.com,yes,ok,https://luanalifestylemd.com,medspa,"semaglutide, tirzepatide",7
"Barbara A. Lubin, MD: Hormone Therapy/Holistic Medicine/Family Practic",lubinmd.com,practice@lubinmd.com,practice@lubinmd.com,yes,ok,https://lubinmd.com,medspa,semaglutide,2
LXRY Aesthetics &amp; Wellness,lxryaesthetics.com,infolxryaesthetics@gmail.com,infolxryaesthetics@gmail.com,yes,ok,https://lxryaesthetics.com,medspa,"semaglutide, tirzepatide, glutathione",6
M Aesthetics,maestheticsbeauty.com,maesthetics414@gmail.com,maesthetics414@gmail.com,yes,ok,https://maestheticsbeauty.com,medspa,"semaglutide, tirzepatide",3
Marcus Clinic: Testosterone and Mental Health,marcusclinic.com,info@marcusclinic.com,info@marcusclinic.com; hello@marcusclinic.com,yes,ok,https://marcusclinic.com,medspa,,2
Mariposa Family Medicine,mariposafamilymedicine.com,mariposafamilymedicine@gmail.com,mariposafamilymedicine@gmail.com,yes,ok,https://mariposafamilymedicine.com,medspa,"semaglutide, liraglutide",4
"Advanced Body Sculpting, Fall River",massachusettscosmetic.com,mxlowney@gmail.com,mxlowney@gmail.com,yes,ok,https://massachusettscosmetic.com,medspa,,2
"Maverick Male Medical, Fayetteville",maverickmalemedical.com,info@maverickmalemedical.com,info@maverickmalemedical.com,yes,ok,https://maverickmalemedical.com,medspa,GLP-1 weight loss peptides,6
MD Ageless Solutions,mdagelesssolutions.com,mdagelesssolutions@gmail.com,mdagelesssolutions@gmail.com,yes,ok,https://mdagelesssolutions.com,medspa,GLP-1 weight loss peptides,3
Medi-Slim Wellness,medislimwellness.com,alizone2@gmail.com,alizone2@gmail.com,yes,ok,https://medislimwellness.com,medspa,"semaglutide, tirzepatide, glutathione",11
Medical Weight Loss Solutions,medweightlosssolutions.com,kym@medweightlosssolutions.com,kym@medweightlosssolutions.com,yes,ok,https://medweightlosssolutions.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin",9
"Megan L. Miller APRN CNP Direct Primary Care, Springfield",meganlmillerdpc.com,info@meganlmillerdpc.com,mmiller@meganlmillerdpc.com; info@meganlmillerdpc.com,yes,ok,https://meganlmillerdpc.com,medspa,,1
"Mesa Medical Health &#038; Weight Loss, St. George",mesamedclinic.com,sales@mesamedclinic.com,%20sales@mesamedclinic.com; sales@mesamedclinic.com,yes,ok,https://mesamedclinic.com,medspa,"semaglutide, tirzepatide",6
"Millstone Aesthetics, Greenville",millstonemedicalonline.com,info@millstonemedicalonline.com,millstoneaesthetics@gmail.com; info@millstonemedicalonline.com,yes,ok,https://millstonemedicalonline.com,medspa,"semaglutide, tirzepatide",15
"MiraMed and Day Spa, Santa Barbara",miramedanddayspa.com,contact@miramedanddayspa.com,contact@miramedanddayspa.com,yes,ok,https://miramedanddayspa.com,medspa,"semaglutide, tirzepatide",12
MK Wellness Clinic,mkwellnessclinic.com,info@mkwellnessclinic.com,info@mkwellnessclinic.com,yes,ok,https://mkwellnessclinic.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, nad+, sermorelin",14
"Mosaic in Western Colorado, Grand Junction",mosaicbiohealth.com,contact@mosaicbiohealth.com,contact@mosaicbiohealth.com,yes,ok,https://mosaicbiohealth.com,medspa,semaglutide,7
"Mullica Hill Weight Loss, Vineland",mullicahillmedical.com,info@mullicahillmedical.com,info@mullicahillmedical.com,yes,ok,https://mullicahillmedical.com,medspa,"semaglutide, tirzepatide",9
Medical Weight Loss Solutions,mwlstl.com,info@mwlstl.com,info@mwlstl.com,yes,ok,https://mwlstl.com,medspa,"semaglutide, tirzepatide, bpc-157, nad+, 5-amino-1mq",11
"Medical WeightLoss &#038; Wellness Clinic, Inc, Racine",mwlw-inc.com,racineinfo@mwlw-inc.com,racineinfo@mwlw-inc.com; greenfieldinfo@mwlw-inc.com,yes,ok,https://mwlw-inc.com,medspa,"semaglutide, tirzepatide",5
"Chic Derm &#038; Aesthetics, Allen",mydermpa.com,contact@mydermpa.com,contact@mydermpa.com,yes,ok,https://mydermpa.com,medspa,glutathione,2
"HealthWorx, Westerville",myhealthworx.com,contact@myhealthworx.com,contact@myhealthworx.com,yes,ok,https://myhealthworx.com,medspa,"semaglutide, tirzepatide",7
"medprevent, Boca Raton",mymedprevent.com,manager@mymedprevent.com,manager@mymedprevent.com; premier@mymedprevent.com,yes,ok,https://mymedprevent.com,medspa,"semaglutide, tirzepatide, liraglutide, ipamorelin, sermorelin, glutathione",16
"Nancy Davis Med Spa, St. George",nancydavismedspa.com,nancyrdaviscfnp@gmail.com,nancyrdaviscfnp@gmail.com,yes,ok,https://nancydavismedspa.com,medspa,semaglutide,5
"New Found Health and Wellness, Dover",newfoundhealthandwellness.com,russnewfoundhealth@gmail.com,russnewfoundhealth@gmail.com,yes,ok,https://newfoundhealthandwellness.com,medspa,"semaglutide, ipamorelin, sermorelin",7
"Newman &#038; Company, New Braunfels",newmancmpy.com,info@newmancmpy.com,info@newmancmpy.com,yes,ok,https://newmancmpy.com,medspa,GLP-1 weight loss peptides,4
Integrative Medicine and Wellness Center,ngoldfarb.com,info@ngoldfarb.com,info@ngoldfarb.com,yes,ok,https://ngoldfarb.com,medspa,semaglutide,3
"Newport Health &#038; Vitality, Newport Beach",nhvitality.com,info@nhvitality.com,info@nhvitality.com,yes,ok,https://nhvitality.com,medspa,"semaglutide, tirzepatide",10
NuSerenity Weight Loss and IV Therapy,nuserenitywellness.com,contact@nuserenitywellness.com,nuserenitywellness@gmail.com; contact@nuserenitywellness.com; contact.nuserenitywellness@gmail.com,yes,ok,https://nuserenitywellness.com,medspa,"semaglutide, sermorelin, glutathione",14
OH Wellness Center,ohwellnesscenter.com,info@ohwellnesscenter.com,info@ohwellnesscenter.com; megan@ohwellnesscenter.com,yes,ok,https://ohwellnesscenter.com,medspa,"nad+, glutathione",7
Olivera Weight Loss,olivera.com,office@olivera.com,office@olivera.com,yes,ok,https://olivera.com,medspa,"semaglutide, tirzepatide",6
"OnePeak Medical, Lake Oswego",onepeakmedical.com,info@onepeakmedical.com,albany@onepeakmedical.com; ashland@onepeakmedical.com; bend@onepeakmedical.com; centralpoint@onepeakmedical.com; eugene-cc@onepeakmedical.com; eugene-coburg@onepeakmedical.com; grantspass@onepeakmedical.com; grantspassest@onepeakmedical.com,yes,ok,https://onepeakmedical.com,medspa,,2
"ONYX Aesthetics and Wellness, Fort Smith",onyxfortsmith.com,onyxfortsmith@gmail.com,onyxfortsmith@gmail.com,yes,ok,https://onyxfortsmith.com,medspa,glutathione,4
"Open Door Medical Clinic, Great Falls",opendoormed406.com,office@opendoormed406.com,office@opendoormed406.com,yes,ok,https://opendoormed406.com,medspa,GLP-1 weight loss peptides,3
"Ortega Wellness, Rio Rancho",ortegawellness.com,info@ortegawellness.com,info@ortegawellness.com,yes,ok,https://ortegawellness.com,medspa,,2
"Orthomolecular Nutrition and Wellness Center, Largo",ortholiving.com,info@ortholiving.com,info@ortholiving.com,yes,ok,https://ortholiving.com,medspa,"nad+, glutathione",8
Padgett Medical Center Ocala,padgettmedicalocala.com,padgettmedicalocala@live.com,padgettmedicalocala@live.com,yes,ok,https://padgettmedicalocala.com,medspa,"semaglutide, tirzepatide, nad+, aod-9604",14
Peak Health and Wellness,peakhealthar.com,peakhealthar@gmail.com,peakhealthar@gmail.com,yes,ok,https://peakhealthar.com,medspa,"bpc-157, tb-500, nad+, cjc-1295, pt-141, ghk-cu",11
"Pecan Health, Sandy",pecanhealth.com,info@pecanhealth.com,info@pecanhealth.com,yes,ok,https://pecanhealth.com,medspa,"semaglutide, tirzepatide",6
Perspective Health,perspectivehealthllc.com,info@perspectivehealthllc.com,info@perspectivehealthllc.com; %20perspectivehealth.patientassist@gmail.com,yes,ok,https://perspectivehealthllc.com,medspa,GLP-1 weight loss peptides,8
Platinum Medical Wellness &amp; Aesthetics,platinummedicaltx.com,info@platinummedicaltx.com,info@platinummedicaltx.com,yes,ok,https://platinummedicaltx.com,medspa,semaglutide,8
"Pound Melters, San Rafael",poundmelters.com,poundmelters@gmail.com,poundmelters@gmail.com,yes,ok,https://poundmelters.com,medspa,"semaglutide, tirzepatide",6
Pristine Hormones and Weight,pristinehormonesandweight.com,admin@pristinehormonesandweight.com,admin@pristinehormonesandweight.com,yes,ok,https://pristinehormonesandweight.com,medspa,GLP-1 weight loss peptides,4
"Privvy Modern Health, Chico",privvyhealth.com,info@privvyhealth.com,bharat@privvyhealth.com; info@privvyhealth.com,yes,ok,https://privvyhealth.com,medspa,"semaglutide, tirzepatide, nad+",8
"Prosperity Health and Wellness Group, Royal Oak",prosperityhealthmi.com,contact@prosperityhealthmi.com,contact@prosperityhealthmi.com,yes,ok,https://prosperityhealthmi.com,medspa,"tirzepatide, semaglutide",8
"PureLife Medi-Spa, Largo",purelifemedispa.com,info@purelifemedispa.com,info@purelifemedispa.com,yes,ok,https://purelifemedispa.com,medspa,semaglutide,5
"PURE Medical Aesthetics, Norwalk",puremedicalaesthetics.com,info@puremedicalaesthetics.com,info@puremedicalaesthetics.com,yes,ok,https://puremedicalaesthetics.com,medspa,,1
Purity Medical Spa,puritymedicalspa.com,office@puritymedicalspa.com,office@puritymedicalspa.com; seattlespa@puritymedicalspa.com,yes,ok,https://puritymedicalspa.com,medspa,glutathione,4
"PUSH IV &#038; Wellness Lounge, Cheyenne",pushwellness307.com,info@pushwellness307.com,info@pushwellness307.com,yes,ok,https://pushwellness307.com,medspa,"semaglutide, nad+, glutathione",6
"Regener8 Wellness + Performance, Yuma",regener8lifeyuma.com,info@regener8lifeyuma.com,info@regener8lifeyuma.com,yes,ok,https://regener8lifeyuma.com,medspa,GLP-1 weight loss peptides,5
"Regner Health Solutions, Eden Prairie",regnerhealthsolutions.com,newclient@regnerhealthsolutions.com,newclient@regnerhealthsolutions.com,yes,ok,https://regnerhealthsolutions.com,medspa,"semaglutide, tirzepatide, tb-500, nad+, sermorelin, semax",14
"Reimagine Beauty Med Spa, Lancaster",reimaginebeautypa.com,info@reimaginebeautypa.com,reimaginebeautypa@gmail.com; info@reimaginebeautypa.com,yes,ok,https://reimaginebeautypa.com,medspa,GLP-1 weight loss peptides,4
