vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Apollo Health,apollohealthdoc.com,frontoffice@apollohealthdoc.com,frontoffice@apollohealthdoc.com; apollohealthmd@gmail.com,yes,ok,https://apollohealthdoc.com,medspa,"nad+, glutathione",5
"Ageless Remedies, Roswell",arroswell.com,service@arroswell.com,service@arroswell.com,yes,ok,https://arroswell.com,medspa,nad+,6
"Artisan Aesthetics and Wellness, Prescott",artisanaesthetics.com,prescottadmin@artisanaesthetics.com,prescottadmin@artisanaesthetics.com,yes,ok,https://artisanaesthetics.com,medspa,"semaglutide, tirzepatide",14
A Touch Above Medspa,atouchabovemedspa.com,a.touch.above.medspa@gmail.com,a.touch.above.medspa@gmail.com,yes,ok,https://atouchabovemedspa.com,medspa,semaglutide,5
Aura Medical Wellness,auramedicalwellness.com,auramedicalwellness@gmail.com,auramedicalwellness@gmail.com,yes,ok,https://auramedicalwellness.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",9
Arizona Health and Wellness Clinic,azhealthclinic.com,hello@azhealthclinic.com,hello@azhealthclinic.com,yes,ok,https://azhealthclinic.com,medspa,"semaglutide, tirzepatide, retatrutide, nad+, sermorelin, tesamorelin",16
"Munderloh Integrated Medical, Flagstaff",azintegratedmedical.com,office@azintegratedmedical.com,office@azintegratedmedical.com,yes,ok,https://azintegratedmedical.com,medspa,,4
AZ Weight Loss Clinic (Tucson),azweightlossclinic.com,drorris@azweightlossclinic.com,drorris@azweightlossclinic.com,yes,ok,https://azweightlossclinic.com,medspa,GLP-1 weight loss peptides,2
Valley Bariatric (Gilbert),azweightlossdoc.com,myjourney@azweightlossdoc.com,myjourney@azweightlossdoc.com,yes,ok,https://azweightlossdoc.com,medspa,"semaglutide, tirzepatide",5
Balance Brooklyn NY,balancebklyn.com,info@balancebklyn.com,info@balancebklyn.com,yes,ok,https://balancebklyn.com,medspa,,2
Balance Health Center,balanceholistichealthcenter.com,staff@balanceholistichealthcenter.com,staff@balanceholistichealthcenter.com,yes,ok,https://balanceholistichealthcenter.com,medspa,"bpc-157, thymosin alpha-1, nad+, ipamorelin, sermorelin, cjc-1295",11
Bellagio Clinic (New Surprise Office),bellagio.clinic,info@bellagio.clinic,info@bellagio.clinic,yes,ok,https://bellagio.clinic,medspa,,1
"Bell Health, Saint Charles",bellhealthcare.net,info@bellhealthcare.net,info@bellhealthcare.net,yes,ok,https://bellhealthcare.net,medspa,"semaglutide, bpc-157, ipamorelin, tesamorelin, cjc-1295, mots-c",21
Beyond Health,beyond-health.com,info@beyond-health.com,info@beyond-health.com,yes,ok,https://beyond-health.com,medspa,GLP-1 weight loss peptides,6
Blissful Minds (New Mexico),blissfulnm.com,admin@blissfulnm.com,admin@blissfulnm.com,yes,ok,https://blissfulnm.com,medspa,"semaglutide, tirzepatide",9
"Body Symmetry MD Boston, Marlborough",bodysymmetrymd.com,info@bodysymmetrymd.com,info@bodysymmetrymd.com,yes,ok,https://bodysymmetrymd.com,medspa,"bpc-157, cjc-1295",14
Boris Bobyr NP,borisbobyrnp.com,bbobyrnpadultcare@gmail.com,bbobyrnpadultcare@gmail.com,yes,ok,https://borisbobyrnp.com,medspa,GLP-1 weight loss peptides,5
Buckeye Physical Medicine Grove City OH,buckeyepmr.com,grovecityoffice@buckeyepmr.com,grovecityoffice@buckeyepmr.com,yes,ok,https://buckeyepmr.com,medspa,"nad+, sermorelin",5
"Carolina Pharmacy, Rock Hill",carolinapharmacy.com,support@carolinapharmacy.com,support@carolinapharmacy.com; compounding@carolinapharmacy.com,yes,ok,https://carolinapharmacy.com,medspa,nad+,2
Carolina Weight Loss Center @ Realty One Group- Greener Side,carolinaweightlosscenter.com,info.carolinaweightloss@gmail.com,info.carolinaweightloss@gmail.com,yes,ok,https://carolinaweightlosscenter.com,medspa,"semaglutide, tirzepatide",2
Coastal Health and Vitality,coastalhealthandvitality.com,contactus@coastalhealthandvitality.com,contactus@coastalhealthandvitality.com,yes,ok,https://coastalhealthandvitality.com,vendor,GLP-1 weight loss peptides,6
"Complete Laser Clinic, Hickory",completelaserclinic.com,info@completelaserclinic.com,info@completelaserclinic.com,yes,ok,https://completelaserclinic.com,medspa,semaglutide,3
"Cosmetica Anti Aging, Aesthetic Lasers and Weight Loss Med",cosmeticaslimspa.com,cosmeticadmin@cosmeticaslimspa.com,cosmeticadmin@cosmeticaslimspa.com,yes,ok,https://cosmeticaslimspa.com,medspa,GLP-1 weight loss peptides,5
Craft Men&#x27;s Clinic,craftmensclinic.com,info@craftmensclinic.com,info@craftmensclinic.com; contact@craftmensclinic.com,yes,ok,https://craftmensclinic.com,medspa,,3
Custom Health Waco,customhealthwaco.com,info@customhealthwaco.com,info@customhealthwaco.com,yes,ok,https://customhealthwaco.com,vendor,GLP-1 weight loss peptides,2
Dailey Aesthetics &amp; Hormone Clinic,daileyaesthetics.com,info@daileyaesthetics.com,staff@daileyaesthetics.com; info@daileyaesthetics.com,yes,ok,https://daileyaesthetics.com,medspa,GLP-1 weight loss peptides,4
Delia Optimized Care,deliaoptimizedcare.com,clinical@deliaoptimizedcare.com,clinical@deliaoptimizedcare.com,yes,ok,https://deliaoptimizedcare.com,medspa,glutathione,4
DOSHA Balanced,doshabalanced.com,info@doshabalanced.com,info@doshabalanced.com,yes,ok,https://doshabalanced.com,medspa,,3
"Florida Primary Care Center, Winter Garden",drashokkhanna.com,khannawellness@gmail.com,khannawellness@gmail.com,yes,ok,https://drashokkhanna.com,medspa,GLP-1 weight loss peptides,3
"Amy Chow, MD Rejuvenation Practice Med Spa, Lee&#8217;s Summit",drchowrejuvenation.com,info@drchowrejuvenation.com,info@drchowrejuvenation.com,yes,ok,https://drchowrejuvenation.com,medspa,GLP-1 weight loss peptides,6
Dr. Robert Fortino&#x27;s Medical Weight Loss Center Philadelphia,drfortino.net,info@drfortino.com,info@drfortino.com,yes,ok,https://drfortino.net,medspa,"semaglutide, tirzepatide, glutathione",18
Dr. Mazaheri Cosmetic &amp; Reconstructive Surgery,drmazaheri.com,office@drmazaheri.com,office@drmazaheri.com,yes,ok,https://drmazaheri.com,medspa,semaglutide,3
Drops of Beauty Medspa,dropsofbeautymedspa.com,kimdropsofbeauty@gmail.com,kimdropsofbeauty@gmail.com,yes,ok,https://dropsofbeautymedspa.com,medspa,"semaglutide, tirzepatide, nad+",9
Dynamink Health,dynaminkhealth.com,dynaminkhealth@gmail.com,dynaminkhealth@gmail.com,yes,ok,https://dynaminkhealth.com,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, nad+, ipamorelin",20
"Edge Peptide, Franklin",edgepeptide.com,info@edgepeptide.com,info@edgepeptide.com,yes,ok,https://edgepeptide.com,medspa,semaglutide,11
"Elevate Health, LLC",elevatehealthcg.com,hello@elevatehealthcg.com,hello@elevatehealthcg.com,yes,ok,https://elevatehealthcg.com,medspa,"semaglutide, tirzepatide",8
Elevate Health and Wellness LV,elevatewellnesslv.com,elevatehealthlv@gmail.com,elevatehealthlv@gmail.com,yes,ok,https://elevatewellnesslv.com,medspa,"tesamorelin, glutathione",5
"Elite Health HRT, Roswell",elitehealthhrt.com,contact@elitehealthhrt.com,contact@elitehealthhrt.com,yes,ok,https://elitehealthhrt.com,medspa,"semaglutide, tirzepatide, bpc-157, nad+, ipamorelin, sermorelin",28
"Ember Medical Services, Puyallup",embermedicalservices.com,moreinfo@embermedicalservices.com,moreinfo@embermedicalservices.com,yes,ok,https://embermedicalservices.com,medspa,bpc-157,4
EndoHarmony,endo-harmony.com,drneeli@endo-harmony.com,drneeli@endo-harmony.com,yes,ok,https://endo-harmony.com,medspa,,1
"epic MedSpa, New Berlin",epicmedspa.com,epic1@epicmedspa.com,epic1@epicmedspa.com,yes,ok,https://epicmedspa.com,medspa,"semaglutide, tirzepatide, retatrutide, cagrilintide, bpc-157, tb-500",23
"Eternal Health, Carson City",eternalhealthnv.com,eternalhealthnv@gmail.com,eternalhealthnv@gmail.com,yes,ok,,medspa,"semaglutide, tirzepatide, nad+, glutathione",10
Eterna Wellness MD,eternawellnessmd.com,contact@eternawellnessmd.com,contact@eternawellnessmd.com,yes,ok,https://eternawellnessmd.com,medspa,nad+,3
"Evolve Health and Wellness, Saint Cloud",evolvehealthfl.com,info@evolvehealthfl.com,info@evolvehealthfl.com,yes,ok,https://evolvehealthfl.com,medspa,"semaglutide, tirzepatide",8
"Rella Aesthetics, Vacaville",experiencerella.com,info@experiencerella.com,info@experiencerella.com,yes,ok,https://experiencerella.com,medspa,semaglutide,3
Factor Health MD,factorhealthmd.com,support@factorhealthmd.com,support@factorhealthmd.com,yes,ok,https://factorhealthmd.com,medspa,"semaglutide, tirzepatide, liraglutide, nad+, sermorelin, glutathione",13
Felina Sno Wellness,felinasnowellness.glossgenius.com,felina.belle@gmail.com,felina.belle@gmail.com,yes,ok,https://felinasnowellness.glossgenius.com,vendor,"semaglutide, tirzepatide, nad+, glutathione",6
"1st Choice Urgent Care of Dearborn WEST, Dearborn",firstchoiceucc.com,info@firstchoiceucc.com,info@firstchoiceucc.com,yes,ok,https://firstchoiceucc.com,medspa,semaglutide,4
Flawless Reflections Body and Skin Therapy Flawless,flawlessreflections.com,contactus@flawless-reflections.com,contactus@flawless-reflections.com; flawlessreflectionsbyvr@gmail.com,yes,ok,https://flawlessreflections.com,medspa,"bpc-157, nad+, sermorelin, tesamorelin, pt-141, glutathione",8
Fl Medical Weight Loss,flmedicalweightloss.com,info@flmedicalweightloss.com,customerservice@flmedicalweightloss.com; info@flmedicalweightloss.com,yes,ok,https://flmedicalweightloss.com,medspa,"semaglutide, tirzepatide",7
"Forever Weight Loss Clinic, Chesterfield",foreverweightlossstl.com,info@foreverweightlossstl.com,info@foreverweightlossstl.com,yes,ok,https://foreverweightlossstl.com,medspa,GLP-1 weight loss peptides,3
"Freedom Family Care, Medical Weight Loss, and Hormone Replacement Ther",freedomfamilycare.com,patients@freedomfamilycare.com,patients@freedomfamilycare.com,yes,ok,https://freedomfamilycare.com,medspa,GLP-1 weight loss peptides,4
Functional Healthcare of Omaha,functionalhealthcareofomaha.com,info@functionalhealthcareofomaha.com,info@functionalhealthcareofomaha.com,yes,ok,https://functionalhealthcareofomaha.com,medspa,glutathione,7
"Fox Valley Plastic Surgery &#038; Renaissance Medi Spa, Oshkosh",fvpsurgery.com,info@fvpsurgery.com,info@fvpsurgery.com,yes,ok,https://fvpsurgery.com,medspa,GLP-1 weight loss peptides,3
MD Plastic Surgery,gawleyplasticsurgery.com,bwgawley@gmail.com,bwgawley@gmail.com,yes,ok,https://gawleyplasticsurgery.com,medspa,semaglutide,1
"FAB Face and Body, Battle Creek",getfabtoday.com,fabfaceandbod@gmail.com,fabfaceandbod@gmail.com,yes,ok,https://getfabtoday.com,medspa,GLP-1 weight loss peptides,6
Glo Medical Aesthetics,glomedmemphis.com,info@glomedmemphis.com,info@glomedmemphis.com,yes,ok,https://glomedmemphis.com,medspa,nad+,4
"Glow Medical Aesthetics &#038; Wellness, Prescott",glowprescott.com,glowprescott@gmail.com,glowprescott@gmail.com,yes,ok,https://glowprescott.com,medspa,semaglutide,2
Great Hydration &amp; Wellness,greathydrationandwellness.com,greathydration.wellness@gmail.com,greathydration.wellness@gmail.com,yes,ok,https://greathydrationandwellness.com,medspa,nad+,5
"Dr. Whitney Shoemaker Gynecology Center &#038; MediSpa, Ormond Beach",gyncenterandmedispa.com,medispa598@gmail.com,medispa598@gmail.com,yes,ok,https://gyncenterandmedispa.com,medspa,"semaglutide, tirzepatide",4
"Harmony HealthSpan, Boise",harmonyhealthspan.com,info@harmonyhealthspan.com,info@harmonyhealthspan.com,yes,ok,https://harmonyhealthspan.com,medspa,semaglutide,7
"Health Bay Med Spa &#038; Wellness, Walnut Creek",healthbaymedspa.com,info@healthbaymedspa.com,info@healthbaymedspa.com,yes,ok,https://healthbaymedspa.com,medspa,glutathione,4
The Health Carpenter Direct Primary Care &amp; Aesthetics —,healthcarpenter.com,thehealthcarpenter@gmail.com,thehealthcarpenter@gmail.com,yes,ok,https://healthcarpenter.com,medspa,nad+,4
HealthEazy Trim,healtheazytrim.com,support@healtheazytrim.com,support@healtheazytrim.com,yes,ok,https://healtheazytrim.com,medspa,GLP-1 weight loss peptides,2
Health Horizons,healthhorizonsusa.com,info@healthhorizonsusa.com,info@healthhorizonsusa.com,yes,ok,https://healthhorizonsusa.com,medspa,"semaglutide, tirzepatide",9
Medical Weight Loss by Healthogenics,healthogenics.com,support@healthogenics.com,orders@healthogenics.com; support@healthogenics.com,yes,ok,https://healthogenics.com,vendor,"semaglutide, tirzepatide, nad+, glutathione",9
"Euna Aesthetics, Annapolis",helloeuna.com,info@helloeuna.com,info@helloeuna.com,yes,ok,https://helloeuna.com,medspa,,2
"Here to Help Urgent Care, Roswell",heretohelproswell.com,frontdesk@heretohelproswell.com,wweeiihhuuaanngg@gmail.com; impallari@gmail.com; frontdesk@heretohelproswell.com,yes,ok,https://heretohelproswell.com,medspa,"semaglutide, tirzepatide",5
"Heydari Health Center, Crystal Lake",heydarihealthcenter.com,bmiwellnesscenter@gmail.com,bmiwellnesscenter@gmail.com,yes,ok,https://heydarihealthcenter.com,medspa,"semaglutide, tirzepatide",7
Heal From Within Longevity &amp; Peptide Wellness Center —,hfwlongevity.com,info@hfwlongevity.com,info@hfwlongevity.com,yes,ok,https://hfwlongevity.com,medspa,nad+,9
"Healthy Image, Muskogee",himuskogee.com,himuskogee@gmail.com,himuskogee@gmail.com,yes,ok,https://himuskogee.com,vendor,,1
The Hormone Zone,hormone-zone.com,info@hormone-zone.com,info@hormone-zone.com,yes,ok,https://hormone-zone.com,medspa,"semaglutide, semax, kisspeptin, pt-141, oxytocin",10
Hydro Nation IV Drip &amp; Aesthetics,hydronationriverside.com,hydronationllciv@gmail.com,hydronationllciv@gmail.com,yes,ok,https://hydronationriverside.com,medspa,"semaglutide, tirzepatide, glutathione",7
Ideal Health,idealhealthak.com,info@idealhealthak.com,info@idealhealthak.com,yes,ok,https://idealhealthak.com,vendor,tirzepatide,3
Identity Hormones and Healthcare,identityhormones.com,info@identityhormones.com,phoenix@identityhormones.com; denver@identityhormones.com; henderson@identityhormones.com; sugarhouse@identityhormones.com; info@identityhormones.com,yes,ok,https://identityhormones.com,medspa,,2
Infuse Wellness,infusewellnessaz.com,nate@infusewellnessaz.com,nate@infusewellnessaz.com; ransom@infusewellnessaz.com,yes,ok,https://infusewellnessaz.com/contact-us,medspa,GLP-1 weight loss peptides,4
"Intrinsic Beauty Medspa, Leominster",intrinsicbeautymedspa.com,taniaatbdm@gmail.com,taniaatbdm@gmail.com,yes,ok,https://intrinsicbeautymedspa.com,medspa,"tirzepatide, glutathione",3
"IVita Wellness, Park Ridge",ivitaforyou.com,bookings@ivitaforyou.com,bookings@ivitaforyou.com,yes,ok,https://ivitaforyou.com,medspa,"semaglutide, nad+, glutathione",7
"IVital Health, South Gate",ivitalhealth.com,ivital@ivitalhealth.com,ivital@ivitalhealth.com,yes,ok,https://ivitalhealth.com,medspa,"tirzepatide, nad+",6
"KairWell Weight &#038; Wellness, Davie",kairwellweightandwellness.com,kairwellweightandwellness@outlook.com,kairwellweightandwellness@outlook.com,yes,ok,https://kairwellweightandwellness.com,medspa,"semaglutide, tirzepatide, nad+",5
"La Rima Medical, Walnut Creek",larimamedical.com,info@larimamedical.com,info@larimamedical.com,yes,ok,https://larimamedical.com,medspa,,1
"Lasertouch MD, Bentonville",lasertouchmd.com,archon@lasertouchmd.com,archon@lasertouchmd.com,yes,ok,https://lasertouchmd.com,medspa,"semaglutide, tirzepatide, retatrutide, liraglutide, cagrilintide, bpc-157",38
"Legacy Health And Wellness Clinic, Cedar Hill",legacyhealthwellnessclinic.com,itogbonna@gmail.com,itogbonna@gmail.com,yes,ok,https://legacyhealthwellnessclinic.com,medspa,"semaglutide, tirzepatide",5
"Life Liquified, Germantown",lifeliquified.org,info@lifeliquified.org,info@lifeliquified.org,yes,ok,https://lifeliquified.org,medspa,"semaglutide, tirzepatide, nad+, glutathione",9
"Makrides (Dr. Lisa Makrides, MD)",lisamakridesmdpc.com,libmd1@gmail.com,libmd1@gmail.com,yes,ok,https://lisamakridesmdpc.com,medspa,,1
Live Well Lounge,livewelllounge.com,hello@livewelllounge.com,hello@livewelllounge.com,yes,ok,https://livewelllounge.com,medspa,"nad+, glutathione",4
LivingWell Weight Loss Clinic,livingwellweightloss.com,beaux@livingwellweightloss.com,beaux@livingwellweightloss.com,yes,ok,https://livingwellweightloss.com,medspa,"bpc-157, nad+, ipamorelin, sermorelin, tesamorelin, mots-c",25
"Luxe Esthetic Studio, Dothan",luxeestheticstudio.com,support@luxeestheticstudio.com,luxeestheticstudio@gmail.com; support@luxeestheticstudio.com,yes,ok,https://luxeestheticstudio.com,medspa,semaglutide,1
Luxx Aesthetics &amp; Wellness Medicine,luxxaestheticsmedicine.com,michellern.luxxaesthetics@gmail.com,michellern.luxxaesthetics@gmail.com,yes,ok,https://luxxaestheticsmedicine.com,medspa,"semaglutide, tirzepatide",5
Macrofusion Healthcare &amp; Weight Loss Solutions PLLC,macrofusionhealthcare.com,contact@macrofusionhealthcare.com,contact@macrofusionhealthcare.com,yes,ok,https://macrofusionhealthcare.com,medspa,"semaglutide, tirzepatide, liraglutide",11
Marcus Clinic,marcusclinic.com,info@marcusclinic.com,info@marcusclinic.com; hello@marcusclinic.com,yes,ok,https://marcusclinic.com,medspa,,2
"Marina Lifestyle Medicine, Little Rock",marinalifestylemedicine.com,marina@marinalifestylemedicine.com,marina@marinalifestylemedicine.com,yes,ok,https://marinalifestylemedicine.com,medspa,semaglutide,3
"Maximum Sustained Performance, Rock Hill",maximumsustainedperformance.com,info@maximumsustainedperformance.com,info@maximumsustainedperformance.com,yes,ok,https://maximumsustainedperformance.com,medspa,semaglutide,5
MedFirst Urgent Care,medfirsturgentcareclinic.com,info@medfirsturgentcareclinic.com,info@medfirsturgentcareclinic.com,yes,ok,https://medfirsturgentcareclinic.com,medspa,semaglutide,2
"Medical Grade Aesthetics and IV Therapy, Beloit",medicalgradeaesthetics.com,info@medicalgradeaesthetics.com,info@medicalgradeaesthetics.com,yes,ok,https://medicalgradeaesthetics.com,medspa,GLP-1 weight loss peptides,3
"Medrein Health And Aesthetics, Flower Mound",medreinhealth.com,info@medreinhealth.com,info@medreinhealth.com,yes,ok,https://medreinhealth.com,medspa,GLP-1 weight loss peptides,5
Men&#x27;s Health Solutions,menshealthsolutions.us,info@menshealthsolutions.us,info@menshealthsolutions.us,yes,ok,https://menshealthsolutions.us,vendor,"sermorelin, pt-141",5
"Metrolina Medical Associates, Rock Hill",metrolinamed.com,info@metrolinamed.com,info@metrolinamed.com,yes,ok,https://metrolinamed.com,medspa,,1
Midland Hormone and Weight Management,midlandmedicineweightloss.com,info@midlandmedicineweightloss.com,info@midlandmedicineweightloss.com,yes,ok,https://midlandmedicineweightloss.com,medspa,,1
Midwest Health &amp; Wellness,midwesthealthdsm.com,nate@midwesthealthdsm.com,nate@midwesthealthdsm.com,yes,ok,https://midwesthealthdsm.com,medspa,,2
Mindfulness Integrated Healthcare,mindfulnessmentalhealthcare.com,info@mindfulnessmentalhealthcare.com,info@mindfulnessmentalhealthcare.com; mindfulnessmhc.tms@gmail.com,yes,ok,,medspa,nad+,2
Mio Wellness Clinic,miowellnessclinic.com,miowellnessclinic@miowellnessclinic.org,miowellnessclinic@miowellnessclinic.org,yes,ok,https://miowellnessclinic.com,medspa,"semaglutide, tirzepatide, bpc-157",5
"McDonald Murrmann Center for Wellness and Health, Germantown",mmcwh360.com,info@mmcwh360.com,info@mmcwh360.com,yes,ok,https://mmcwh360.com,medspa,,2
Modern Behavioral,modernbehavioral.com,reception@modernbehavioral.com,reception@modernbehavioral.com; wayne@modernbehavioral.com,yes,ok,https://modernbehavioral.com,medspa,nad+,1
Modern Wellness (Grants),modernwellnessabq.com,info@modernwellnessabq.com,info@modernwellnessabq.com,yes,ok,https://modernwellnessabq.com,medspa,GLP-1 weight loss peptides,3
Monsoon Wellness &amp; Hydration,monsoonaz.com,info@monsoonaz.com,info@monsoonaz.com; leah@monsoonaz.com,yes,ok,https://monsoonaz.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",8
Mt. Baker Medical,mtbakermedical.com,hello@mtbakermedical.com,care@mtbakermedical.com; hello@mtbakermedical.com,yes,ok,https://mtbakermedical.com,medspa,"semaglutide, tirzepatide, nad+, glutathione, oxytocin",18
The Forest Lounge Medical Center,myforestlounge.com,info@myforestlounge.com,info@myforestlounge.com,yes,ok,https://myforestlounge.com,medspa,GLP-1 weight loss peptides,8
Hill Tribe,myhilltribe.com,cs@myhilltribe.com,cs@myhilltribe.com,yes,ok,https://myhilltribe.com,medspa,glutathione,7
"Spade Skin Care, Redondo Beach",myownspade.com,info@myownspade.com,info@myownspade.com,yes,ok,https://myownspade.com,medspa,nad+,3
Revived Personalized Wellness,myrevived.com,info@myrevived.com,info@myrevived.com,yes,ok,https://myrevived.com,medspa,"semaglutide, tirzepatide, bpc-157, nad+, ipamorelin, sermorelin",24
"Specialty MedSpa &#038; Wellness, The Colony",myspecialtymd.com,info@myspecialtymd.com,info@myspecialtymd.com,yes,ok,https://myspecialtymd.com,medspa,GLP-1 weight loss peptides,5
"D Reddy Narayan, Palm Springs",mywellnessdoctor.com,dreddymedicalgroup@gmail.com,dreddymedicalgroup@gmail.com,yes,ok,https://mywellnessdoctor.com,medspa,semaglutide,3
New Life Center NYC,newlifecenternyc.com,kimschmidtpr@gmail.com,kimschmidtpr@gmail.com,yes,ok,https://newlifecenternyc.com,medspa,glutathione,3
"Newlife Wellness, Gaithersburg",newlifewellness.life,newlifenp2@gmail.com,newlifenp2@gmail.com,yes,ok,https://newlifewellness.life,medspa,"semaglutide, tirzepatide",10
New Path Mental Health &amp;,newpathlittlerock.com,info@newpathlittlerock.com,info@newpathlittlerock.com,yes,ok,https://newpathlittlerock.com,medspa,"semaglutide, tirzepatide",2
"Nexus HealthSpan, Mission Viejo",nexushealthspan.com,info@nexushealthspan.com,info@nexushealthspan.com,yes,ok,https://nexushealthspan.com,medspa,,2
"Aesthetic Health and Wellness, Covington",nkyaesthetic.com,hello@nkyaesthetic.com,hello@nkyaesthetic.com,yes,ok,https://nkyaesthetic.com,medspa,sermorelin,3
"NOCO Healthcare, Greeley",nocohealthcare.com,info@nocohealthcare.com,info@nocohealthcare.com,yes,ok,https://nocohealthcare.com,medspa,"nad+, glutathione",5
Nola Family Clinic &amp; Medical Aesthetics,nolafamilyclinic.com,mcarley@nolafamilyclinic.com,mcarley@nolafamilyclinic.com,yes,ok,https://nolafamilyclinic.com,medspa,GLP-1 weight loss peptides,4
Novant Health Bariatric Solutions,novanthealth.org,nhcscc@contact.novanthealth.org,nhcscc@contact.novanthealth.org,yes,ok,https://novanthealth.org,medspa,GLP-1 weight loss peptides,2
NuBalance Health,nubalance.health,info@nubalance.health,info@nubalance.health,yes,ok,https://nubalance.health,medspa,"nad+, sermorelin, glutathione",8
Nuyu Med Spa,nuyumedspanm.com,info@nuyumedspanm.com,maria@nuyumedspanm.com; info@nuyumedspanm.com,yes,ok,https://nuyumedspanm.com,medspa,,1
Medical Diet Consultants,nydietmd.com,nycdietmd@gmail.com,nycdietmd@gmail.com,yes,ok,https://nydietmd.com,medspa,tirzepatide,5
"OasisPlus Therapies, Roy",oasisplustherapies.com,oasisplustherapies@gmail.com,oasisplustherapies@gmail.com,yes,ok,https://oasisplustherapies.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin",6
OC Medical Wellness,ocmedicalwellness.com,info@ocmedicalwellness.com,info@ocmedicalwellness.com,yes,ok,https://ocmedicalwellness.com,medspa,"semaglutide, kisspeptin",4
