vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
"Just For The Health Of It Utah in Provo, UT",justforthehealthofitutah.com,hello@justforthehealthofitutah.com,hello@justforthehealthofitutah.com,yes,ok,https://justforthehealthofitutah.com,medspa,,1
"Kloud Health in Los Angeles, CA",kloud.health,info@kloud.health,info@kloud.health,yes,ok,https://kloud.health,medspa,nad+,2
Land Aesthetics,landaesthetics.glossgenius.com,marjorieland@hotmail.com,marjorieland@hotmail.com,yes,ok,https://landaesthetics.glossgenius.com,medspa,,1
WOW Health & Beauty Medical Spa,lasvegashealthandbeautyspa.com,info@lasvegashealthandbeautyspa.com,info@lasvegashealthandbeautyspa.com,yes,ok,https://lasvegashealthandbeautyspa.com,medspa,"semaglutide, tirzepatide",8
"Lehigh Valley Weight Loss, Wellness, and Aesthetics in Allentown, PA",lehighvalleyweightloss.org,dr.john.scaffidi@gmail.com,dr.john.scaffidi@gmail.com,yes,ok,https://lehighvalleyweightloss.org,medspa,semaglutide,3
Le SPA de l’hôtel LOTTE,lespalotte.com,book@lespalotte.com,book@lespalotte.com,yes,ok,https://lespalotte.com,medspa,nad+,2
Level Up Health and Wellness,leveluphw.com,info@leveluphw.com,info@leveluphw.com,yes,ok,https://leveluphw.com,medspa,"tirzepatide, nad+, glutathione",8
Liberty Holistic Health,libertyholistichealth.com,libhahs1@gmail.com,libhahs1@gmail.com,yes,ok,https://libertyholistichealth.com,medspa,"nad+, glutathione",6
"Libre Aesthetics and Wellness in Sebastian, FL",libreaestheticsandwellness.com,thelibrelifestyle@gmail.com,thelibrelifestyle@gmail.com,yes,ok,https://libreaestheticsandwellness.com,medspa,nad+,1
Dr. Mike Eldirani,lifemedmi.com,info@lifemedmi.com,info@lifemedmi.com,yes,ok,https://lifemedmi.com,medspa,"semaglutide, tirzepatide",4
HD Medical Aesthetics,lincolnhd.com,contact@lincolnhd.com,contact@lincolnhd.com,yes,ok,https://lincolnhd.com,medspa,"semaglutide, glutathione",2
bēon IV and Wellness,livebeon.com,info@livebeon.com,info@livebeon.com,yes,ok,https://livebeon.com,vendor,GLP-1 weight loss peptides,2
"L.I.V.E. Wellness Med Spa in Rocklin, CA",livewellnessmedspa.com,livewellnessmedspa@gmail.com,livewellnessmedspa@gmail.com,yes,ok,https://livewellnessmedspa.com,medspa,nad+,4
"Living Wellness Medical Center, LLC",livingwellnessmedicalcenter.com,frontdesk@livingwellnessmedicalcenter.com,frontdesk@livingwellnessmedicalcenter.com,yes,ok,https://livingwellnessmedicalcenter.com,medspa,,3
Lovely Skin Medical Aesthetics and Wellness Center,lovelyskinaesthetics.com,lovelyskin.medicalaesthetics@gmail.com,lovelyskin.medicalaesthetics@gmail.com,yes,ok,https://lovelyskinaesthetics.com,medspa,semaglutide,2
NuYou Medical Aesthetics,lovethenuyou.com,inquiries@lovethenuyou.com,inquiries@lovethenuyou.com,yes,ok,https://lovethenuyou.com,medspa,nad+,4
Low T Michigan,lowtmichigan.com,contact@lowtmichigan.com,contact@lowtmichigan.com,yes,ok,https://lowtmichigan.com,medspa,,2
"Luxe Rejuvenate Mobile Health and Wellness in Tampa, FL",luxerejuvenate.com,info@luxerejuvenate.com,info@luxerejuvenate.com; bookings@luxerejuvenate.com,yes,ok,https://luxerejuvenate.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, glutathione",12
Lux Medspa,luxmed-spa.com,info@luxmed-spa.com,info@luxmed-spa.com,yes,ok,https://luxmed-spa.com,medspa,nad+,1
Modern Aesthetics Medical Spa,mamedicalspa.com,info@mamedicalspa.com,info@mamedicalspa.com,yes,ok,https://mamedicalspa.com,medspa,"semaglutide, tirzepatide",6
"ME Aesthetics & Wellness in Walnut Creek, CA",meaestheticsca.com,melissa@meaestheticsca.com,melissa@meaestheticsca.com,yes,ok,https://meaestheticsca.com,medspa,"tirzepatide, nad+, glutathione",7
Medica Aesthetics,medicaaesthetics.info,hello@medicaaesthetics.info,hello@medicaaesthetics.info,yes,ok,https://medicaaesthetics.info,medspa,,1
Medical Aesthetics of NJ,medicalaestheticsnj.com,inna@medicalaestheticsnj.com,inna@medicalaestheticsnj.com,yes,ok,https://medicalaestheticsnj.com,medspa,,2
Medical & Beauty Care Clinic,medicalbeautycareoakbrook.zoca.com,rutajkhan@gmail.com,rutajkhan@gmail.com,yes,ok,https://medicalbeautycareoakbrook.zoca.com,medspa,semaglutide,8
Medical Spa Supply,medicalspasupply.com,customerservice@medicalspasupply.com,customerservice@medicalspasupply.com,yes,ok,https://medicalspasupply.com,medspa,kpv,3
MediSpa on Main,medispaonmain.com,malorycwatson@yahoo.com,malorycwatson@yahoo.com; medispaonmain2023@gmail.com,yes,ok,https://medispaonmain.com,medspa,GLP-1 weight loss peptides,6
Medspa LV,medspa-lv.com,customer-care@medspa-lv.com,customer-care@medspa-lv.com,yes,ok,https://medspa-lv.com,medspa,,1
Medical Spa and Wellness by Michelle NP,medspasaltlakewellness.com,mschlent@hotmail.com,mschlent@hotmail.com,yes,ok,https://medspasaltlakewellness.com,medspa,GLP-1 weight loss peptides,4
Medzone Spa & Aesthetics,medzonespa.com,info@medzonespa.com,info@medzonespa.com,yes,ok,https://medzonespa.com,medspa,"semaglutide, glutathione",4
Bella Medspa,mendingrootswellness.com,mendingrootswellness@gmail.com,mendingrootswellness@gmail.com,yes,ok,https://mendingrootswellness.com,vendor,,1
Men's T Clinic®,menstclinic.com,staff.addison@menstclinic.com,staff.addison@menstclinic.com; glynn@menstclinic.com; staff.frisco@menstclinic.com; staff.colony@menstclinic.com; houston.heights@menstclinic.com; staff.cypress@menstclinic.com; staff.pearland@menstclinic.com; staff.pasadena@menstclinic.com,yes,ok,https://menstclinic.com,medspa,GLP-1 weight loss peptides,5
"Metamorphosis Holistic MedSpa, PLLC",metamorphosisholisticmedspa.com,metamorphosisholisticmedspa@gmail.com,metamorphosisholisticmedspa@gmail.com,yes,ok,https://metamorphosisholisticmedspa.com,medspa,,1
Method Wellness & Infusion,methodwellnessandinfusion.com,hello@methodwellnessandinfusion.com,reception@methodwellnessandinfusion.com; hello@methodwellnessandinfusion.com,yes,ok,https://methodwellnessandinfusion.com,medspa,GLP-1 weight loss peptides,3
Miami Elegance Medspa,miamielegance.com,info@miamielegance.com,info@miamielegance.com; annette@miamielegance.com,yes,ok,https://miamielegance.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",11
Midtown Medical and Wellness,midtown-medical.com,staff@midtown-medical.com,staff@midtown-medical.com,yes,ok,https://midtown-medical.com,medspa,glutathione,3
Milani MedSpa,milanimedspa.com,info@milanimedspa.com,info@milanimedspa.com; marketing@milanimedspa.com,yes,ok,https://milanimedspa.com,medspa,glutathione,4
