vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Blush and Bloom MedSpa,blushandbloommedspa.com,info@blushandbloommedspa.com,info@blushandbloommedspa.com,yes,ok,https://blushandbloommedspa.com,medspa,,1
BodyTonic Medspa,bodytonicmedspas.com,info@bodytonicmedspas.com,info@bodytonicmedspas.com,yes,ok,https://bodytonicmedspas.com,medspa,semaglutide,2
Brandywine Med Spa,brandywinemedspa.com,brandywinemedspa@gmail.com,brandywinemedspa@gmail.com,yes,ok,https://brandywinemedspa.com,medspa,semaglutide,2
Brooke Nix Med Spa,brookenix.com,info@brookenix.com,info@brookenix.com,yes,ok,https://brookenix.com,medspa,,2
Cady Wellness Institute,cadywellness.com,lbcady@cadywellness.com,lbcady@cadywellness.com,yes,ok,https://cadywellness.com,medspa,GLP-1 weight loss peptides,3
California Trim Clinic Medical Weight Loss,californiatrimclinic.com,hello@californiatrimclinic.com,hello@californiatrimclinic.com,yes,ok,https://californiatrimclinic.com,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, tb-500, thymosin alpha-1",25
Cardiff Cosmetic Clinic in Cardiff,cardiffcosmeticclinic.com,enquiries@cardiffcosmeticclinic.com,enquiries@cardiffcosmeticclinic.com,yes,ok,https://cardiffcosmeticclinic.com,medspa,tirzepatide,4
Central Ohio Aesthetics,centralohioaesthetics.com,info@centralohioaesthetics.com,info@centralohioaesthetics.com; jsmith@centralohioaesthetics.com,yes,ok,https://centralohioaesthetics.com,medspa,,1
Central Oregon Aesthetics,centraloregonaesthetics.com,info@centraloregonaesthetics.com,info@centraloregonaesthetics.com,yes,ok,https://centraloregonaesthetics.com,medspa,GLP-1 weight loss peptides,2
Central Wellness Medical &amp; Aesthetics,centralwellness.com,wecare@centralwellness.com,wecare@centralwellness.com,yes,ok,https://centralwellness.com,medspa,glutathione,5
Center for Aesthetics Jackson,cfabeautyjacksonhole.com,cfabeautyjackson@gmail.com,cfabeautyjackson@gmail.com,yes,ok,https://cfabeautyjacksonhole.com,medspa,,1
Chelle Health &amp; MedSpa,chellehealthandmedspa.com,office@chellehealthandmedspa.com,office@chellehealthandmedspa.com,yes,ok,https://chellehealthandmedspa.com,medspa,GLP-1 weight loss peptides,6
Citrin Wellness,citrinwellness.com,info@citrinwellness.com,info@citrinwellness.com,yes,ok,https://citrinwellness.com,medspa,nad+,4
Citrus Aesthetics,citrusaesthetics.com,jessica@citrusaesthetics.com,jessica@citrusaesthetics.com,yes,ok,https://citrusaesthetics.com,medspa,nad+,1
ClarityMD,claritymd.com,contact@claritymd.com,contact@claritymd.com,yes,ok,https://claritymd.com,medspa,"nad+, glutathione",2
Cloud 17 Med Spa,cloud17medspa.com,staff@cloud17medspa.com,staff@cloud17medspa.com,yes,ok,https://cloud17medspa.com,medspa,,1
Complexion Med Spa,complexionspa.com,complexionspa@gmail.com,complexionspa@gmail.com,yes,ok,https://complexionspa.com,medspa,glutathione,3
Conklin Clinics,conklinclinics.com,info@conklinclinics.com,info@conklinclinics.com,yes,ok,https://conklinclinics.com,medspa,,1
Cool Blue Image,coolblueimage.com,coolblueimage@gmail.com,coolblueimage@gmail.com,yes,ok,https://coolblueimage.com,medspa,semaglutide,2
Cosmetiq Medicine,cosmetiqmedicine.com,cosmetiqmedicine@gmail.com,cosmetiqmedicine@gmail.com,yes,ok,https://cosmetiqmedicine.com,medspa,"tirzepatide, nad+, ghk-cu, glutathione",7
Cornerstone Psychiatric Care Tampa,cp.care,info@cp.care,info@cp.care,yes,ok,https://cp.care,medspa,glutathione,1
Crafted Aesthetics &amp; Wellness,craftedaestheticsmt.com,craftedacademy@gmail.com,craftedacademy@gmail.com,yes,ok,https://craftedaestheticsmt.com,medspa,semaglutide,4
Aspire Medical Spa,denvermedispa.com,info@denvermedispa.com,arvada@denvermedispa.com; info@denvermedispa.com; rino@denvermedispa.com,yes,ok,https://denvermedispa.com,medspa,"nad+, sermorelin, glutathione",4
DermAlign MedSpa,dermalignmedspa.com,info@dermalignmedspa.com,info@dermalignmedspa.com,yes,ok,https://dermalignmedspa.com,medspa,"semaglutide, tirzepatide",4
DermaZenith,dermazenith.com,info@dermazenith.com,info@dermazenith.com,yes,ok,https://dermazenith.com,medspa,semaglutide,4
Divinity Med Spa,divinitymedspa.co,info@divinitymedspa.co,info@divinitymedspa.co,yes,ok,https://divinitymedspa.co,medspa,"semaglutide, tirzepatide, nad+, sermorelin",13
Doll Face Aesthetics GR,dollfaceaestheticsgr.com,dollfacegr@gmail.com,dollfacegr@gmail.com,yes,ok,https://dollfaceaestheticsgr.com,medspa,nad+,1
Dr. Hong Med Spa,drhongmedspa.com,info@drhongmedspa.com,info@drhongmedspa.com,yes,ok,https://drhongmedspa.com,medspa,,1
Drip Health &amp; MedSpa,driphealthandmedspa.com,info@driphealthandmedspa.com,info@driphealthandmedspa.com,yes,ok,https://driphealthandmedspa.com,medspa,"semaglutide, tirzepatide, nad+",12
NeuroPain Health Michelle Weiner DO,drmichelleweiner.com,drweiner@drmichelleweiner.com,drweiner@drmichelleweiner.com,yes,ok,https://drmichelleweiner.com/contact,medspa,"semaglutide, tirzepatide, bpc-157, thymosin beta-4, ipamorelin, cjc-1295",14
Dr Refresh,drrefresh.com,drrefresh@gmail.com,drrefresh@gmail.com,yes,ok,https://drrefresh.com,medspa,"nad+, glutathione",3
Dr. Sambunaris and Associates,drsambunaris.com,hello@drsambunaris.com,hello@drsambunaris.com; %20hello@drsambunaris.com,yes,ok,https://drsambunaris.com,medspa,,1
E'Lan Vital Medical Spa,elanvitalmedspa.com,info@elanvitalmedspa.com,info@elanvitalmedspa.com,yes,ok,https://elanvitalmedspa.com,medspa,semaglutide,4
Elevated Medicine,elevatedmedicine.org,info@elevatedmedicine.org,info@elevatedmedicine.org,yes,ok,https://elevatedmedicine.org,medspa,,2
Elite Medspa,elite-medspa.com,info@elite-medspa.com,info@elite-medspa.com,yes,ok,https://elite-medspa.com,medspa,nad+,3
Elite Med Spa of Texas,elitemedspaoftexas.com,elitemedspa3319@gmail.com,elitemedspa3319@gmail.com,yes,ok,https://elitemedspaoftexas.com,medspa,semaglutide,1
ELLEMES Medical Spa,ellemesmedspa.com,info@ellemesmedspa.com,info@ellemesmedspa.com,yes,ok,https://ellemesmedspa.com,medspa,"semaglutide, glutathione",5
Essence Aesthetics and Health,essence.health,hello@essence.health,hello@essence.health,yes,ok,https://essence.health,medspa,,2
Estrogenica,estrogenica.com,social@estrogenica.com,social@estrogenica.com,yes,ok,https://estrogenica.com,medspa,"semaglutide, tirzepatide",6
Euro Look Medical Spa,eurolookmedspa.com,info@eurolookmedspa.com,info@eurolookmedspa.com,yes,ok,https://eurolookmedspa.com,medspa,"semaglutide, tirzepatide",5
Ever Medical Spa,evermedspa.com,hello@evermedspa.com,hello@evermedspa.com,yes,ok,https://evermedspa.com,medspa,GLP-1 weight loss peptides,6
Evolution Body Transformation,evolutionmadison.com,info@evolutionmadison.com,info@evolutionmadison.com,yes,ok,https://evolutionmadison.com,medspa,"semaglutide, tirzepatide",4
Evolve Cedar Valley,evolvecedarvalley.com,hello@evolvecedarvalley.com,hello@evolvecedarvalley.com,yes,ok,https://evolvecedarvalley.com,medspa,"bpc-157, sermorelin, pt-141, melanotan i, kpv",12
Extend Medical,extendmedical.com,hello@extendmedical.com,hello@extendmedical.com,yes,ok,https://extendmedical.com,medspa,GLP-1 weight loss peptides,3
Fabutopia Medspa &amp; Aesthetics,fabutopiamedspa.com,fabutopiamedspa@gmail.com,fabutopiamedspa@gmail.com,yes,ok,https://fabutopiamedspa.com,medspa,"semaglutide, tirzepatide, cagrilintide, bpc-157, tb-500, thymosin beta-4",21
Faith Medical Spa &amp; Weight Loss,faithmedicalspa.com,faithurgentcare@gmail.com,faithurgentcare@gmail.com,yes,ok,https://faithmedicalspa.com,medspa,semaglutide,1
firmMD Newport,firmmdnewport.com,info@firmmdnewport.com,info@firmmdnewport.com,yes,ok,https://firmmdnewport.com,medspa,GLP-1 weight loss peptides,5
First Look MedSpa LLC,firstlookmedspa.com,modernaestheticscoinjectables@gmail.com,modernaestheticscoinjectables@gmail.com; firstlookmedspa@gmail.com,yes,ok,https://firstlookmedspa.com,medspa,semaglutide,8
Flawless Image Med Spa,flawlessimagemedspa.com,flawlessmed@icloud.com,flawlessmed@icloud.com,yes,ok,https://flawlessimagemedspa.com,medspa,semaglutide,5
Florida Men&#x27;s Health Center,floridamenshealth.com,ecohen@floridamenshealth.com,ecohen@floridamenshealth.com,yes,ok,https://floridamenshealth.com,medspa,"tirzepatide, nad+, pt-141, oxytocin",12
South Tampa Regenerative,floridaregenerative.com,info@floridaregenerative.com,info@floridaregenerative.com,yes,ok,https://floridaregenerative.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin alpha-1, nad+",38
Flawless Skin &amp; Spa,fortlauderdalefacial.com,lizkay@yahoo.com,lizkay@yahoo.com; lizkaj@yahoo.com,yes,ok,https://fortlauderdalefacial.com,medspa,"semaglutide, tirzepatide, glutathione",7
Fundamentals Med Spa,fundamentalsmedspa.com,info@fundamentalsmedspa.com,info@fundamentalsmedspa.com,yes,ok,https://fundamentalsmedspa.com,medspa,,1
Gentle Beauty Solutions,gentlebeautysolutions.com,gentlebeautysolutions@gmail.com,gentlebeautysolutions@gmail.com,yes,ok,https://gentlebeautysolutions.com,medspa,GLP-1 weight loss peptides,7
Get Refreshed Med Spa,getrefreshed.com,info@getrefreshed.life,info@getrefreshed.life,yes,ok,https://getrefreshed.com,medspa,semaglutide,5
Glamor Medical,glamormedical.com,info@glamormedical.com,info@glamormedical.com,yes,ok,https://glamormedical.com/services,medspa,nad+,2
Glo Medical Aesthetics &amp; Wellness,glo-medaesthetics.com,info@glo-medaesthetics.com,info@glo-medaesthetics.com,yes,ok,https://glo-medaesthetics.com,medspa,"semaglutide, tirzepatide, glutathione",9
Glow Aesthetics Medical Spa,glowmedspavt.com,info@glowmedspavt.com,info@glowmedspavt.com,yes,ok,https://glowmedspavt.com,medspa,"semaglutide, tirzepatide",6
G&amp;M Medical Center and MedSpa,gmmedicalcenter.com,info@gmmedicalcenter.com,info@gmmedicalcenter.com; hello@gmmedicalcenter.com; billing@gmmedicalcenter.com,yes,ok,https://gmmedicalcenter.com,medspa,,1
Golden Afternoon,goldenafternoon.clinic,info@goldenafternoon.clinic,info@goldenafternoon.clinic,yes,ok,https://goldenafternoon.clinic,medspa,"semaglutide, tirzepatide",10
Grand Salon &amp; MedSpa,grand-salon.com,info@grand-salon.com,info@grand-salon.com,yes,ok,https://grand-salon.com,medspa,semaglutide,7
Hairsthetics,hairsthetics.com,eduardy@gmail.com,eduardy@gmail.com; hairstheticsnyc@gmail.com,yes,ok,https://hairsthetics.com,medspa,,2
Healthy Longevity Clinic,healthylongevity.clinic,boca@healthylongevity.clinic,boca@healthylongevity.clinic; miami@healthylongevity.clinic; prague@healthylongevity.clinic,yes,ok,https://healthylongevity.clinic,medspa,,4
Healthy Me Medical Therapies,healthymemia.com,info@healthymemia.com,info@healthymemia.com,yes,ok,https://healthymemia.com,medspa,"semaglutide, nad+, tirzepatide",10
Hollyday Med Spa,hollydayspa.com,hollydayinc@gmail.com,hollydayinc@gmail.com,yes,ok,https://hollydayspa.com,medspa,,2
Honey Medical Spa,honeymedicalspa.com,info@honeymedicalspa.com,info@honeymedicalspa.com,yes,ok,https://honeymedicalspa.com,medspa,,1
Honolulu MedSpa,honolulumedspa.com,info@honolulumedspa.com,info@honolulumedspa.com,yes,ok,https://honolulumedspa.com,medspa,GLP-1 weight loss peptides,3
HydraFuse,hydrafuserx.com,info@hydrafuserx.org,revivewellnessandaesthetics@outlook.com; connect@hydrafuserx.org; info@hydrafuserx.org,yes,ok,https://hydrafuserx.com,medspa,"semaglutide, tirzepatide, liraglutide, glutathione",7
IFusion Wellness,ifusiondallas.com,info@ifusiondallas.com,impallari@gmail.com; info@ifusiondallas.com,yes,ok,https://ifusiondallas.com,medspa,"semaglutide, tirzepatide, bpc-157, thymosin alpha-1, nad+, ipamorelin",15
Illume Wellbeing,illume-wellbeing.com,d.wolff@illumewellbeing.onmicrosoft.com,d.wolff@illumewellbeing.onmicrosoft.com,yes,ok,https://illume-wellbeing.com,medspa,,1
Impressions MediSpa,impressionsmedispa.com,info@impressionsmedispa.com,mariam.aesthetics@gmail.com; info@impressionsmedispa.com,yes,ok,https://impressionsmedispa.com,medspa,,1
Infusia IV Hydration and Medspa,infusiaivhydrationmedspa.com,info@infusiaivhydrationmedspa.com,info@infusiaivhydrationmedspa.com,yes,ok,https://infusiaivhydrationmedspa.com,medspa,,1
Institute of Aesthetics,instituteofaesthetics.com,info@instituteofaesthetics.com,info@instituteofaesthetics.com,yes,ok,https://instituteofaesthetics.com,medspa,GLP-1 weight loss peptides,3
Integrated Wellness,integratedak.com,contactus@integratedak.com,contactus@integratedak.com,yes,ok,https://integratedak.com,medspa,,2
Iv Glow Bar,ivglowbar.com,hannah@ivglowbar.com,hannah@ivglowbar.com,yes,ok,https://ivglowbar.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin alpha-1, nad+",15
IVitalize Wellness and,ivitalizeil.com,ivitalizeil@gmail.com,ivitalizeil@gmail.com,yes,ok,https://ivitalizeil.com,medspa,"nad+, glutathione",4
JP Med Spa,jpmedspa.com,info@jpmedspa.com,jpmedspa@gmail.com; info@jpmedspa.com,yes,ok,https://jpmedspa.com,medspa,,1
Kauai Medspa,kauaimedspa.com,donna@kauaimedspa.com,donna@kauaimedspa.com; kauaimedispa@gmail.com; %20kauaimedispa@gmail.com; %20donna@kauaimedspa.com,yes,ok,https://kauaimedspa.com,medspa,"semaglutide, tirzepatide",8
Ken Starr MD Wellness Group,kenstarrmd.com,info@kenstarrmd.com,info@kenstarrmd.com,yes,ok,https://kenstarrmd.com,medspa,"semaglutide, tirzepatide, nad+",7
KN Medspa,knmedspa.com,knmedspa@gmail.com,knmedspa@gmail.com,yes,ok,https://knmedspa.com,medspa,GLP-1 weight loss peptides,3
Kucumber Skin Lounge,kucumberskinlounge.com,leads@kucumberskinlounge.com,leads@kucumberskinlounge.com,yes,ok,https://kucumberskinlounge.com,medspa,"semaglutide, tirzepatide",8
Ladue Medical Spa,laduemedspa.com,info@laduemedspa.com,info@laduemedspa.com; kaci.hale@yahoo.com,yes,ok,https://laduemedspa.com,medspa,,3
Lakeside Natural Medicine,lakesidenaturalmedicine.com,info@lakesidenaturalmedicine.com,info@lakesidenaturalmedicine.com; work@lakesidenaturalmedicine.com,yes,ok,https://lakesidenaturalmedicine.com,medspa,,1
LaserAway,laseraway.com,hello@laseraway.net,hello@laseraway.net,yes,ok,https://laseraway.com,medspa,"nad+, glutathione",2
Legacy Health Clinic,legacyhealthclinic.org,accounts@legacyhealthclinic.org,accounts@legacyhealthclinic.org,yes,ok,https://legacyhealthclinic.org,medspa,glutathione,7
"Elevate NP in Adult Health, PLLC",legendelevate.com,info@legendelevate.com,info@legendelevate.com,yes,ok,https://legendelevate.com,vendor,"bpc-157, tb-500, thymosin beta-4, ipamorelin, sermorelin, tesamorelin",15
LipoDoc (Liposuction &amp; Cosmetic Surgery Institute),lipodoc.com,info@lipodoc.com,info@lipodoc.com,yes,ok,https://lipodoc.com,medspa,GLP-1 weight loss peptides,7
Longév Clinic,longevclinictoronto.com,info@longevclinictoronto.com,info@longevclinictoronto.com,yes,ok,https://longevclinictoronto.com,medspa,,2
The Longevity Lab,longevitylabmn.com,contactus@longevitylabmn.com,contactus@longevitylabmn.com,yes,ok,https://longevitylabmn.com,medspa,glutathione,5
LuxeFactor Aesthetics,luxefactorlv.com,office@luxefactorlv.com,office@luxefactorlv.com,yes,ok,https://luxefactorlv.com,medspa,GLP-1 weight loss peptides,4
Luxury Beauty Clinic,luxurybeautyclinic.com,luxurybeautyinfo@gmail.com,luxurybeautyinfo@gmail.com,yes,ok,https://luxurybeautyclinic.com,medspa,GLP-1 weight loss peptides,3
Macro Med,macromedspa.com,brit@macromedspa.com,brit@macromedspa.com,yes,ok,https://macromedspa.com,medspa,,1
Madison Medispa,madisonmedispa.com,info@madisonmedispa.com,info@madisonmedispa.com,yes,ok,https://madisonmedispa.com,medspa,"semaglutide, tirzepatide",4
Magnifique Medical Spa,magnifiquemedicalspa.com,mmsmedspa@gmail.com,mmsmedspa@gmail.com,yes,ok,https://magnifiquemedicalspa.com,medspa,GLP-1 weight loss peptides,3
Mariposa Health &amp; Beauty Spa,mariposamedspasf.com,mariposahealthspa@gmail.com,mariposahealthspa@gmail.com,yes,ok,https://mariposamedspasf.com,medspa,"semaglutide, tirzepatide, glutathione",11
Mind and Body Performance Med Spa,mbputah.com,mindandbodyperformance@mbputah.com,mindbodyperformanceutah@gmail.com; mindandbodyperformance@mbputah.com,yes,ok,https://mbputah.com,medspa,"semaglutide, tirzepatide",7
MD Med Spa Belred,mdmedspabelred.com,drkumar@mdmedspabelred.com,drkumar@mdmedspabelred.com,yes,ok,https://mdmedspabelred.com,medspa,GLP-1 weight loss peptides,5
Medallus Medi Spa,medallusmedispa.com,clinicalaestheticadvisor@medallusmedispa.com,clinicalaestheticadvisor@medallusmedispa.com,yes,ok,https://medallusmedispa.com,medspa,GLP-1 weight loss peptides,3
Mederna Aesthetics &amp; Wellness,medernaofficial.com,info@medernaofficial.com,info@medernaofficial.com,yes,ok,https://medernaofficial.com,medspa,tirzepatide,3
Medical Weight Loss Utah MedSpa,medicalweightlossutah.com,info@medicalweightlossutah.com,info@medicalweightlossutah.com,yes,ok,https://medicalweightlossutah.com,medspa,semaglutide,3
Medspa 501,medspa501.com,hello@medspa501.com,hello@medspa501.com,yes,ok,https://medspa501.com,medspa,"semaglutide, tirzepatide",6
Med Spa NV,medspanv.com,staff@medspanv.com,staff@medspanv.com,yes,ok,https://medspanv.com,medspa,GLP-1 weight loss peptides,3
Men&#x27;s Vitality Clinic in Vancouver,mensvitality.clinic,info@mensvitality.clinic,info@mensvitality.clinic,yes,ok,https://mensvitality.clinic,medspa,"semaglutide, tirzepatide",4
Well Labs+ Medspa Middletown,middletown.wellabsplus.com,middletown@wellabsplus.com,middletown@wellabsplus.com,yes,ok,https://middletown.wellabsplus.com,medspa,"bpc-157, ipamorelin, sermorelin, tesamorelin, cjc-1295, ghrp-2",15
Midwest Alternative Treatment,midwestalternativetreatment.com,info@midwestalternativetreatment.com,info@midwestalternativetreatment.com,yes,ok,https://midwestalternativetreatment.com,medspa,"semaglutide, nad+",3
Milwaukee Medical Weight Loss &amp; MediSpa,milwaukeemedicalweightlossmedispa.com,info@milwaukeemedicalweightlossmedispa.com,kizzygau@hotmail.com; info@milwaukeemedicalweightlossmedispa.com,yes,ok,https://milwaukeemedicalweightlossmedispa.com,medspa,"semaglutide, tirzepatide",5
Mind Rejuvenation,mindrejuvenation.net,info@mindrejuvenation.net,info@mindrejuvenation.net,yes,ok,https://mindrejuvenation.net,medspa,,1
Mojo Vitality,mojoatl.com,info@mojoatl.com,info@mojoatl.com,yes,ok,https://mojoatl.com/contact,medspa,,4
Monaco MedSpa,monacomedspa.com,officemanager@monacomedspa.com,officemanager@monacomedspa.com,yes,ok,https://monacomedspa.com,medspa,"semaglutide, tirzepatide",7
Mountcastle Medical Spa,mountcastlemedicalspa.com,info@mountcastlemedicalspa.com,info@mountcastlemedicalspa.com,yes,ok,https://mountcastlemedicalspa.com,medspa,,1
Muma Aesthetics Medical Spa,mumaaesthetics.com,info@mumaaesthetics.com,injectormo@gmail.com; info@mumaaesthetics.com,yes,ok,https://mumaaesthetics.com,medspa,"tirzepatide, semaglutide",5
Alpine Health &amp; Wellness,myalpinehealth.com,myalpinehealth@gmail.com,myalpinehealth@gmail.com,yes,ok,https://myalpinehealth.com,medspa,"semaglutide, tirzepatide, nad+, ipamorelin, sermorelin, tesamorelin",13
Amorino Med Spa,myamorino.com,info@myamorino.com,info@myamorino.com,yes,ok,https://myamorino.com,medspa,GLP-1 weight loss peptides,4
Dr. V's NY Med Spa,mymdspa.com,info@mymdspa.com,info@mymdspa.com,yes,ok,https://mymdspa.com,medspa,"nad+, glutathione",3
Source of Health Medspa,mysourceofhealth.com,behealthy@mysourceofhealth.com,behealthy@mysourceofhealth.com,yes,ok,https://mysourceofhealth.com,medspa,,1
Naperville Health &amp; Wellness Clinic in Chicago,napervillehwclinic.com,info@napervillehwclinic.com,info@napervillehwclinic.com,yes,ok,https://napervillehwclinic.com/contact,medspa,"semaglutide, tirzepatide, nad+, glutathione",11
New Pathways Clinic,newpathwaysclinic.com,contact@newpathwaysclinic.com,contact@newpathwaysclinic.com; eastcle@newpathwaysclinic.com; columbus@newpathwaysclinic.com; cincy@newpathwaysclinic.com; toledo@newpathwaysclinic.com,yes,ok,https://newpathwaysclinic.com,medspa,semaglutide,1
New Vision Med Spa,newvisionmed.com,info@newvisionmed.com,info@newvisionmed.com,yes,ok,https://newvisionmed.com,medspa,GLP-1 weight loss peptides,3
New You MedSPA,newyoumedspa.net,info@newyoumedspa.net,info@newyoumedspa.net,yes,ok,https://newyoumedspa.net,medspa,"semaglutide, tirzepatide",7
Nob Hill Aesthetics,nobhillaesthetics.com,office@nobhillaesthetics.com,office@nobhillaesthetics.com,yes,ok,https://nobhillaesthetics.com,medspa,semaglutide,1
Nourish Med Spa,nourishmedspa.com,info@nourishmedspa.com,info@nourishmedspa.com; nourishmedspa1@gmail.com,yes,ok,https://nourishmedspa.com,medspa,semaglutide,2
Novaskin Med Spa &amp; Laser Center,novaskinmedspa.com,novaskinaesthetic@gmail.com,novaskinaesthetic@gmail.com; info.novamedspa@gmail.com,yes,ok,https://novaskinmedspa.com,medspa,nad+,2
Novel Mind &amp; Wellness Center,novelmindcenter.com,info@novelmindcenter.com,info@novelmindcenter.com,yes,ok,https://novelmindcenter.com,medspa,,2
Novo Aesthetics,novo-spa.com,rachael@novo-spa.com,rachael@novo-spa.com,yes,ok,https://novo-spa.com,medspa,"semaglutide, tirzepatide",5
NUIQ Wellness Lounge &amp; Med Spa,nuiqwellness.com,info@nuiqwellness.com,info@nuiqwellness.com,yes,ok,https://nuiqwellness.com,medspa,nad+,5
Nuyu Med Spa,nuyumedspanm.com,info@nuyumedspanm.com,maria@nuyumedspanm.com; info@nuyumedspanm.com,yes,ok,https://nuyumedspanm.com,medspa,,1
NYA Med Spa,nyamedspa.com,info@nyamedspa.com,info@nyamedspa.com,yes,ok,https://nyamedspa.com,medspa,,1
