vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
"Arizona Ketamine Specialists, Glendale",arizonaketaminespecialists.com,leah@arizonaketaminespecialists.com,leah@arizonaketaminespecialists.com; ty@arizonaketaminespecialists.com,yes,ok,https://arizonaketaminespecialists.com/contact-us/,medspa,nad+,1
"Artemedica, Santa Rosa",artemedica.com,questions@artemedica.com,questions@artemedica.com,yes,ok,https://artemedica.com,medspa,GLP-1 weight loss peptides,3
Tia San Francisco,asktia.com,sayhello@asktia.com,sayhello@asktia.com,yes,ok,https://asktia.com,medspa,"semaglutide, tirzepatide",7
"Aspen Prime MedSpa, Hoboken",aspenprimemedspa.com,info@aspenprimemedspa.com,info@aspenprimemedspa.com; aspenprimemedspa@gmail.com,yes,ok,https://aspenprimemedspa.com,medspa,nad+,2
Aspire Health MD,aspirehealthmd.com,info@aspirehealthmd.com,info@aspirehealthmd.com,yes,ok,https://aspirehealthmd.com,medspa,,5
A Thinner You,athinneryou.net,tlweightmanagement@gmail.com,tlweightmanagement@gmail.com,yes,ok,https://athinneryou.net,medspa,"semaglutide, bpc-157",4
"Ayan Wellness, Lakeland",ayanwellness.com,info@ayanwellness.com,info@ayanwellness.com,yes,ok,https://ayanwellness.com,medspa,semaglutide,3
Azani Medical Spa,azanimedicalspa.com,info@azanimedicalspa.com,info@azanimedicalspa.com,yes,ok,https://azanimedicalspa.com,medspa,"semaglutide, tirzepatide, bpc-157, sermorelin",16
"Balanced Health and Wellness, Lakeland",balancedhealthandwellnessfl.com,info@balancedhealthandwellnessfl.com,info@balancedhealthandwellnessfl.com,yes,ok,https://balancedhealthandwellnessfl.com,medspa,"semaglutide, tirzepatide",10
Baumholtz Plastic Surgery,baumholtzplasticsurgery.com,dr.baumholtz@gmail.com,dr.baumholtz@gmail.com,yes,ok,https://baumholtzplasticsurgery.com,medspa,semaglutide,5
"Beautiful U Medical Spa, Lehi",beautifulumedspa.com,info@beautifulumedspa.com,info@beautifulumedspa.com,yes,ok,https://beautifulumedspa.com,medspa,"semaglutide, tirzepatide, ipamorelin",11
"Beauty Beyond Aesthetics, Lakeland",beautybeyondaesthetics.com,info@beautybeyondaesthetics.com,info@beautybeyondaesthetics.com,yes,ok,https://beautybeyondaesthetics.com,medspa,semaglutide,3
Beauty Energy Exchange Medspa,beautyenergyexchange.com,nyree@beautyenergyexchange.com,nyree@beautyenergyexchange.com,yes,ok,https://beautyenergyexchange.com/contact,medspa,GLP-1 weight loss peptides,4
Beauty Wise,beautywisesa.com,info@beautywisesa.com,info@beautywisesa.com,yes,ok,https://beautywisesa.com,medspa,GLP-1 weight loss peptides,3
Bella Paloma Medspa &amp; Wellness,bellapalomamedspa.com,info@bellapalomamedspa.com,info@bellapalomamedspa.com,yes,ok,https://bellapalomamedspa.com,medspa,"semaglutide, tirzepatide, nad+",6
Blue Sky Med Spa,blueskymedspa.net,monna.manning@blueskymedspa.net,monna.manning@blueskymedspa.net,yes,ok,https://blueskymedspa.net,medspa,semaglutide,7
"Dr. Fisher&#8217;s Medical Weight Loss &#038; Aesthetic Centers, Phila",bodybyfishernow.com,info@bodybyfishernow.com,info@bodybyfishernow.com,yes,ok,https://bodybyfishernow.com,medspa,semaglutide,6
Body Inc.,bodyinc.com,info@bodyinc.com,info@bodyinc.com; admin@bodyinc.com; support@bodyinc.com,yes,ok,https://bodyinc.com,medspa,"semaglutide, tirzepatide, nad+, pt-141",7
Boston Direct Health,bostondirecthealth.com,info@bostondirecthealth.com,info@bostondirecthealth.com,yes,ok,https://bostondirecthealth.com,medspa,,3
"Botany Wellness, Pearland",botanyhouston.com,info@botanyhouston.com,info@botanyhouston.com,yes,ok,https://botanyhouston.com,medspa,"semaglutide, tirzepatide",8
Botoxie,botoxie.co,hello@botoxie.co,hello@botoxie.co,yes,ok,https://botoxie.co,medspa,GLP-1 weight loss peptides,3
Bubolo Medical,bubolomedical.com,info@bubolomedical.com,info@bubolomedical.com; u003einfo@bubolomedical.com,yes,ok,https://bubolomedical.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, ipamorelin, tesamorelin",17
Buffalo Weight Loss,buffaloweightloss.com,contact@buffaloweightloss.com,contact@buffaloweightloss.com,yes,ok,https://buffaloweightloss.com,medspa,"semaglutide, tirzepatide",6
Steven Camp MD Plastic Surgery &amp; Aesthetics,campplasticsurgery.com,info@campplasticsurgery.com,info@campplasticsurgery.com,yes,ok,https://campplasticsurgery.com,medspa,"nad+, glutathione",8
"Capitol Contours, Alexandria",capitolcontours.com,info@capitolcontours.com,info@capitolcontours.com,yes,ok,https://capitolcontours.com,medspa,tirzepatide,8
"Captive Wellness, Syracuse",captivatewellness.com,info@captivatewellness.com,info@captivatewellness.com,yes,ok,https://captivatewellness.com,medspa,nad+,9
"CARAVELA, Alexandria",caraveladmv.com,info@caraveladmv.com,info@caraveladmv.com,yes,ok,https://caraveladmv.com,medspa,semaglutide,4
"Carolina Integrative Wellness, Cary",carolinaintegrativewellness.com,info@carolinaintegrativewellness.com,info@carolinaintegrativewellness.com; %20info@carolinaintegrativewellness.com,yes,ok,https://carolinaintegrativewellness.com,medspa,"nad+, glutathione",7
"CA Skin &#038; Body Clinic, Las Cruces",caskinandbody.com,caskinandbodyclinic@gmail.com,caskinandbodyclinic@gmail.com,yes,ok,https://caskinandbody.com,medspa,semaglutide,3
"Castle Rock Regenerative Health, Castle Rock",castlerockregenerativehealth.com,staff@castlerockregenerativehealth.com,staff@castlerockregenerativehealth.com,yes,ok,https://castlerockregenerativehealth.com,medspa,"cagrilintide, survodutide, bpc-157, tb-500, thymosin beta-4, nad+",29
"Center For Weight Loss Success, Newport News",cfwls.com,success@cfwls.com,success@cfwls.com,yes,ok,https://cfwls.com,medspa,"semaglutide, tirzepatide",5
Charette Cosmetics (Dallas),charettecosmetics.com,customerservice@charettecosmetics.com,customerservice@charettecosmetics.com,yes,ok,https://charettecosmetics.com,medspa,"semaglutide, tirzepatide, glutathione",6
"Charleston Pain Relief Center, North Charleston",charlestonpainreliefcenter.com,infolinecprc@gmail.com,infolinecprc@gmail.com,yes,ok,https://charlestonpainreliefcenter.com,medspa,GLP-1 weight loss peptides,5
"Omaha Health Therapy Center: Sarah A. Kracht, APRN, BC-FNP —",chelationomaha.com,omahahealththerapycenter@hotmail.com,omahahealththerapycenter@hotmail.com,yes,ok,https://chelationomaha.com,medspa,"nad+, glutathione",5
Chicagoland Women’s Health,chicagolandwomenshealth.com,info@chicagolandwomenshealth.com,info@chicagolandwomenshealth.com,yes,ok,https://chicagolandwomenshealth.com,medspa,sermorelin,6
"Citrine Glow Medispa, Philadelphia",citrineglowmedispa.com,info@citrineglowmedispa.com,info@citrineglowmedispa.com,yes,ok,https://citrineglowmedispa.com,medspa,"semaglutide, glutathione",10
Clarity Integrative Psychiatry,claritypsychiatry.com,info@claritypsychiatry.com,info@claritypsychiatry.com,yes,ok,https://claritypsychiatry.com,medspa,oxytocin,1
Cloud9 Med Spa,cloudninemedspadfw.com,cloudninemedspa@gmail.com,cloudninemedspa@gmail.com,yes,ok,https://cloudninemedspadfw.com,medspa,"semaglutide, glutathione",7
Coastal Regenerative Orthopedics &amp; Wellness Center,coastalregenerative.com,admin@coastalregenerative.com,admin@coastalregenerative.com,yes,ok,https://coastalregenerative.com,medspa,"semaglutide, tirzepatide",6
Colorado Medical Weight Loss and Hormones,coloradoweight.com,info@coloradoweight.com,info@coloradoweight.com,yes,ok,https://coloradoweight.com,medspa,semaglutide,4
"Columbia Shores Regenerative Health, Richland",columbiashoresrh.com,info@columbiashoresrh.com,info@columbiashoresrh.com,yes,ok,https://columbiashoresrh.com,medspa,"semaglutide, tirzepatide",4
Ohio Men&#039;s Health,columbuslowt.com,ohiomenshealth@gmail.com,ohiomenshealth@gmail.com,yes,ok,https://columbuslowt.com,medspa,"semaglutide, liraglutide, sermorelin",8
Columbus Men&#039;s Clinic,columbusmensclinic.com,info@columbusmensclinic.com,info@columbusmensclinic.com,yes,ok,https://columbusmensclinic.com,medspa,GLP-1 weight loss peptides,5
Concord Wellness,concordmd.com,info@concordmd.com,info@concordmd.com,yes,ok,https://concordmd.com,medspa,semaglutide,3
Conscious Health,conscioushealthcenter.com,omid.ahmadieh@conscioushealthcenter.com,omid.ahmadieh@conscioushealthcenter.com,yes,ok,https://conscioushealthcenter.com,medspa,nad+,1
Copperfield Family Clinic,copperfieldfamilyclinic.com,info@copperfieldfamilyclinic.com,info@copperfieldfamilyclinic.com; copperfieldfamilyclinic@gmail.com,yes,ok,https://copperfieldfamilyclinic.com,medspa,,2
Cryo Sculpting Lab,cryosculptinglab.com,contact@cryosculptinglab.com,contact@cryosculptinglab.com,yes,ok,https://cryosculptinglab.com,medspa,GLP-1 weight loss peptides,5
"Culture Aesthetics &#038; Wellness, Farragut",culturemedspa.com,info@culturemedspa.com,info@culturemedspa.com,yes,ok,https://culturemedspa.com,medspa,,1
"Darren M. Smith, MD, FACS: Plastic Surgery",darrensmithmd.com,info@darrensmithmd.com,info@darrensmithmd.com,yes,ok,https://darrensmithmd.com,medspa,"retatrutide, semaglutide, tirzepatide",7
DFW Anti-Aging and Wellness Centers,dfwantiagingwellness.com,wellnessdir@dfwantiagingwellness.com,wellnessdir@dfwantiagingwellness.com,yes,ok,https://dfwantiagingwellness.com,medspa,GLP-1 weight loss peptides,4
Diley Medical Group (New Albany),dileymedicalgroup.com,missyofm@dileymedicalgroup.com,missyofm@dileymedicalgroup.com; jrauch@dileymedicalgroup.com,yes,ok,https://dileymedicalgroup.com,medspa,tirzepatide,7
"Doctors Weight Loss Center of Cary, Cary",doctorsweightlosscenterofcary.com,info@doctorsweightlosscenterofcary.com,info@doctorsweightlosscenterofcary.com,yes,ok,https://doctorsweightlosscenterofcary.com,medspa,"semaglutide, tirzepatide",7
"Dose of Aesthetics Medical Spa, Santa Clarita",doseofaesthetics.com,info@doseofaesthetics.com,info@doseofaesthetics.com,yes,ok,https://doseofaesthetics.com,medspa,semaglutide,5
Doctor&#x27;s Choice Weight Loss Clinic,drcweightloss.com,support@drcweightloss.com,support@drcweightloss.com,yes,ok,https://drcweightloss.com,medspa,semaglutide,2
"David Jayne, MD",drdavidjayne.com,diane@drdavidjayne.com,diane@drdavidjayne.com,yes,ok,https://drdavidjayne.com,medspa,,3
Dream Trim Clinic,dreamtrimclinic.com,info@dreamtrimclinic.com,bryan@dreamtrimclinic.com; info@dreamtrimclinic.com,yes,ok,https://dreamtrimclinic.com,medspa,semaglutide,2
"Dr. Robert Fortino, Philadelphia&#8217;s Premier Diet Doctor, Philadel",drfortino.net,info@drfortino.com,info@drfortino.com,yes,ok,https://drfortino.net,medspa,"semaglutide, tirzepatide, glutathione",18
"Drip Docx, Alexandria",dripdocx.com,info@dripdocx.com,info@dripdocx.com,yes,ok,https://dripdocx.com,medspa,glutathione,5
Drip Vitals,dripvitals.com,info@dripvitals.com,info@dripvitals.com,yes,ok,https://dripvitals.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, kpv",23
Dr. Kevin R. Hanz,drkevinhanz.com,info@drkevinhanz.com,info@drkevinhanz.com,yes,ok,https://drkevinhanz.com,medspa,semaglutide,5
Nikko Cosmetic Surgery Center,drnikko.com,info@drnikko.com,info@drnikko.com,yes,ok,https://drnikko.com,medspa,semaglutide,1
"Dr. V Medical Aesthetics, Pensacola",drvaesthetics.com,antiaging@drvaesthetics.com,antiaging@drvaesthetics.com,yes,ok,https://drvaesthetics.com,medspa,GLP-1 weight loss peptides,6
"DuPage Medical Wellness, Naperville",dupagemedicalwellness.com,dara@dupagemedicalwellness.com,dara@dupagemedicalwellness.com,yes,ok,https://dupagemedicalwellness.com,medspa,"semaglutide, tirzepatide",12
"EA Medical Aesthetics Day Spa, Worcester",easkincare.com,easkincare@gmail.com,easkincare@gmail.com,yes,ok,https://easkincare.com,medspa,"semaglutide, nad+, glutathione",4
"Elevated Contouring, Hydration and Weight Loss, Hendersonville",echealthandwellness.com,info@echealthandwellness.com,admin@echealthandwellness.com; info@echealthandwellness.com,yes,ok,https://echealthandwellness.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, nad+, ipamorelin",18
"E&#8217;lan Vital Medical Spa, Savannah",elanvitalmedspa.com,info@elanvitalmedspa.com,info@elanvitalmedspa.com,yes,ok,https://elanvitalmedspa.com,medspa,semaglutide,4
"Elite Health and Wellness Center, Port St. Lucie",elitehealthandwellnesscenter.com,info@elitehealthandwellnesscenter.com,info@elitehealthandwellnesscenter.com,yes,ok,https://elitehealthandwellnesscenter.com,medspa,GLP-1 weight loss peptides,5
"Elite Health Solutions, Sandy Springs",elitehealthgeorgia.com,info@elitehealthgeorgia.com,info@elitehealthgeorgia.com,yes,ok,https://elitehealthgeorgia.com,medspa,"nad+, sermorelin",2
"Elite Medical Spa of Sarasota, Sarasota",elitemedicalspa.com,info@elitemedicalspa.com,info@elitemedicalspa.com,yes,ok,https://elitemedicalspa.com,medspa,"semaglutide, tirzepatide, glutathione",9
EnVital Beverly,en-vital.com,info@en-vital.com,info@en-vital.com; beverly@en-vital.com; ri@en-vital.com,yes,ok,https://en-vital.com,medspa,GLP-1 weight loss peptides,6
Energy Bar IV and Skin Aesthetics,energybariv.com,energybariv@gmail.com,energybariv@gmail.com,yes,ok,https://energybariv.com,medspa,,1
"Envy Med Spa, Wichita Falls",envymedspawf.com,info@envymedspawf.com,info@envymedspawf.com,yes,ok,https://envymedspawf.com,medspa,GLP-1 weight loss peptides,2
Eternia Medspa,eterniamedspa.com,info@eterniamedspa.com,info@eterniamedspa.com,yes,ok,https://eterniamedspa.com,medspa,GLP-1 weight loss peptides,5
Excel Medicine San Jose,excelmedicine.com,info@excelmedicine.com,info@excelmedicine.com,yes,ok,https://excelmedicine.com,medspa,"semaglutide, tirzepatide, dsip, kpv",6
"Family Practice Center, P.C., Atlanta",familypracticecenterpc.com,billing@familypracticecenterpc.com,billing@familypracticecenterpc.com,yes,ok,https://familypracticecenterpc.com,medspa,GLP-1 weight loss peptides,3
"Flawless Faces MedSpa Chandler Botox, Lip Fillers And Laser",flawlessfacesaz.com,info@flawlessfacesaz.com,info@flawlessfacesaz.com,yes,ok,https://flawlessfacesaz.com,medspa,semaglutide,3
"Flawless Image, East Syracuse",flawlessimagemedspa.com,flawlessmed@icloud.com,flawlessmed@icloud.com,yes,ok,https://flawlessimagemedspa.com,medspa,semaglutide,5
Functional Medical Institute,fmidr.com,support@fmidr.com,support@fmidr.com,yes,ok,https://fmidr.com,medspa,,2
Folawns Medical Spa and Salon,folawns.com,info@folawns.com,info@folawns.com,yes,ok,https://folawns.com,medspa,"semaglutide, tirzepatide",7
Fountain of You MD,fountainofyoumd.com,info@fountainofyoumd.com,info@fountainofyoumd.com,yes,ok,https://fountainofyoumd.com,medspa,"nad+, sermorelin, pt-141",10
Genesis Health,genesishealthny.com,info@genesishealthny.com,gunduz@genesishealthny.com; info@genesishealthny.com,yes,ok,https://genesishealthny.com/services,medspa,,6
Révix Health,getrevix.com,info@getrevix.com,info@getrevix.com,yes,ok,https://getrevix.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",11
Glow Medical Spa Midtown,glowsavannah.com,contact@glowsavannah.com,contact@glowsavannah.com,yes,ok,https://glowsavannah.com,medspa,semaglutide,3
The Well Longevity Health,gotothewellhealth.com,jwhite@gotothewellhealth.com,jwhite@gotothewellhealth.com,yes,ok,https://gotothewellhealth.com,medspa,,2
"Ideal Protein West Seattle Eastside Weight and Wellness, NOW",harmonywellnessandweightloss.com,hello@harmonywellnessandweightloss.com,hello@harmonywellnessandweightloss.com,yes,ok,https://harmonywellnessandweightloss.com,vendor,GLP-1 weight loss peptides,3
Health + Hormones,healthhormonesclinic.com,admin@healthhormonesclinic.com,admin@healthhormonesclinic.com; krista.sweers@gmail.com,yes,ok,https://healthhormonesclinic.com,medspa,"bpc-157, ipamorelin, cjc-1295, mots-c",9
Heartland Men&#x27;s Health,heartlandmenshealth.com,contactoverlandpark@heartlandmenshealth.com,contactoverlandpark@heartlandmenshealth.com; contactindependence@heartlandmenshealth.com; contactnorthkc@heartlandmenshealth.com,yes,ok,https://heartlandmenshealth.com,medspa,GLP-1 weight loss peptides,2
PRFCT,helloprfct.com,feelgood@helloprfct.com,feelgood@helloprfct.com,yes,ok,https://helloprfct.com,medspa,nad+,2
HMR,hmrprogram.com,customerservice@hmrprogram.com,customerservice@hmrprogram.com,yes,ok,https://hmrprogram.com,vendor,GLP-1 weight loss peptides,2
"Holy City Med Urgent and Primary Care, North Charleston",holycitymed.com,info@holycitymed.com,info@holycitymed.com,yes,ok,https://holycitymed.com,medspa,"semaglutide, tirzepatide",7
Hormones By Design (Austin),hormonesbydesign.com,davis@hormonesbydesign.com,davis@hormonesbydesign.com,yes,ok,https://hormonesbydesign.com,medspa,,1
"Hormone Treatment Centers, Overland Park",hormonetreatmentcenters.com,staff@hormonetreatmentcenters.com,staff@hormonetreatmentcenters.com,yes,ok,https://hormonetreatmentcenters.com,medspa,"tirzepatide, bpc-157, nad+, ipamorelin, tesamorelin, cjc-1295",15
Ideal Protocol Metabolism and Weight Management,idealprotocol.com,info@idealprotocol.com,info@idealprotocol.com,yes,ok,https://idealprotocol.com,vendor,"semaglutide, tirzepatide, nad+, glutathione",8
iGlow Med Spa,iglowmedspa.com,info@iglowmedspa.com,info@iglowmedspa.com,yes,ok,https://iglowmedspa.com,medspa,"nad+, glutathione",5
Ignite Medical Group AZ,ignitemedicalgroup.com,info@ignitemedicalgroup.com,info@ignitemedicalgroup.com,yes,ok,https://ignitemedicalgroup.com,medspa,GLP-1 weight loss peptides,5
Internal Medicine Associates of Texas,imedtexas.com,info@imedtexas.com,info@imedtexas.com,yes,ok,https://imedtexas.com,medspa,"semaglutide, tirzepatide",11
Improved Health Solutions,improvedhealthsolutions.com,improvedhealthsolutions@gmail.com,improvedhealthsolutions@gmail.com,yes,ok,https://improvedhealthsolutions.com,medspa,GLP-1 weight loss peptides,4
InjectCo Austin,injectco.com,hello@injectco.com,hello@injectco.com,yes,ok,https://injectco.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, ghk-cu, glutathione",12
Innovative Urgent Care &amp; Family Health Clinic,innovativeuc.com,hello@innovativeuc.com,hello@innovativeuc.com,yes,ok,https://innovativeuc.com,medspa,"semaglutide, tirzepatide, liraglutide",14
Inspire Body Spa,inspirebodyspa.com,inspirebodyspa@gmail.com,inspirebodyspa@gmail.com,yes,ok,https://inspirebodyspa.com,medspa,,1
Inspire Health and Weight Loss,inspiremedgroup.com,info@inspiremedgroup.com,info@inspiremedgroup.com,yes,ok,https://inspiremedgroup.com,medspa,GLP-1 weight loss peptides,3
IntimMedicine Specialists,intimmedicine.com,info@intimmedicine.com,info@intimmedicine.com; smaraghi@intimmedicine.com,yes,ok,https://intimmedicine.com,medspa,"semaglutide, tirzepatide",7
Interpersonal Psychiatry,ip-psych.com,contact@ip-psych.com,contact@ip-psych.com,yes,ok,https://ip-psych.com,medspa,,1
"Idunn Clinic, Torrance",jhlidunnclinic.com,info@jhlidunnclinic.com,idunn@jhlidunnclinic.com; internalmedicine@jhlidunnclinic.com; info@jhlidunnclinic.com,yes,ok,https://jhlidunnclinic.com,medspa,semaglutide,3
Minimal,joinminimal.com,hello@joinminimal.com,hello@joinminimal.com,yes,ok,https://joinminimal.com,medspa,"semaglutide, tirzepatide, liraglutide, nad+",14
"Joydevie Infusions, Green Bay",joydevie.com,info@joydevie.com,info@joydevie.com,yes,ok,https://joydevie.com,medspa,"nad+, glutathione",9
Just Lose Weight MD,justloseweightmd.com,info@justloseweightmd.com,info@justloseweightmd.com,yes,ok,https://justloseweightmd.com,medspa,"semaglutide, tirzepatide, sermorelin",13
"Ketamine &#038; Wellness Clinic, Pompano Beach",ketamineclinicsouthflorida.com,contact@ketamineclinicsouthflorida.com,contact@ketamineclinicsouthflorida.com,yes,ok,https://ketamineclinicsouthflorida.com,medspa,nad+,4
Kilauea Ketamine Clinic,kilaueaketamineclinic.com,lea_punasolutions@yahoo.com,lea_punasolutions@yahoo.com,yes,ok,https://kilaueaketamineclinic.com,medspa,,1
Kirby Plastic Surgery,kirbyplasticsurgery.com,info@kirbyplasticsurgery.com,info@kirbyplasticsurgery.com,yes,ok,https://kirbyplasticsurgery.com,medspa,GLP-1 weight loss peptides,6
Klarity Clinic Upland,klarityclinic.com,info@klarityclinic.com,info@klarityclinic.com; records@klarityclinic.com,yes,ok,https://klarityclinic.com,medspa,nad+,1
"KO Blade &#038; Beauty, Newport News",kobladenbeauty.com,info@kobladenbeauty.com,info@kobladenbeauty.com; janebradley0147@gmail.com,yes,ok,https://kobladenbeauty.com,medspa,"semaglutide, tirzepatide",8
K&#x27;s Diet Clinic,ksdietclinic.com,ksdietclinic@gmail.com,ksdietclinic@gmail.com,yes,ok,https://ksdietclinic.com,medspa,GLP-1 weight loss peptides,3
La Bella Laser &amp; Slimming Inc.,labellals.com,customercare@labellals.com,customercare@labellals.com,yes,ok,https://labellals.com,medspa,nad+,2
La Femme OB/GYN,lafemmeobgyn.com,vaguilar011305@gmail.com,vaguilar011305@gmail.com,yes,ok,https://lafemmeobgyn.com,medspa,tirzepatide,4
"Lakepointe Family Medicine, Lewisville",lakepointedpc.com,lakepointedpc@gmail.com,lakepointedpc@gmail.com,yes,ok,https://lakepointedpc.com,medspa,"semaglutide, tirzepatide",5
Louisiana Medical Weight Loss,laweightlossllc.com,laweightlossllcforms@gmail.com,laweightlossllcforms@gmail.com,yes,ok,https://laweightlossllc.com,medspa,"semaglutide, tirzepatide",3
"Life Force Medical Weightloss, Palm Bay",lifeforceweightloss.com,briangwhaley@gmail.com,briangwhaley@gmail.com,yes,ok,https://lifeforceweightloss.com,medspa,"semaglutide, tirzepatide, bpc-157, sermorelin, ghk-cu",5
Lifelong Weight Loss,lifelongweightloss.com,info@lifelongweightloss.com,info@lifelongweightloss.com,yes,ok,https://lifelongweightloss.com,medspa,"semaglutide, tirzepatide, liraglutide",10
"Lifespring Health Center, Knoxville",lifespringhealthcenter.com,info@lifespringhealthcenter.com,info@lifespringhealthcenter.com,yes,ok,https://lifespringhealthcenter.com,medspa,,3
M2 Medical &amp; Wellness Spa,m2medicalspaandwellness.com,info@m2medicalspaandwellness.com,info@m2medicalspaandwellness.com,yes,ok,https://m2medicalspaandwellness.com,medspa,nad+,1
Marcos Medical Aesthetics &amp; Wellness,marcosmedical.com,frontdesk@marcosmedical.wpengine.com,frontdesk@marcosmedical.wpengine.com; frontdesk@marcosmedical.com; wellness@marcosmedical.com,yes,ok,https://marcosmedical.com,medspa,GLP-1 weight loss peptides,3
"The Maryland Center for Hormones and Wellness, LLC",marylandhormones.com,info@marylandhormones.com,info@marylandhormones.com,yes,ok,https://marylandhormones.com,medspa,,3
Elevate Wellness,mcallistermedical.com,elevatewellness360@gmail.com,elevatewellness360@gmail.com,yes,ok,https://mcallistermedical.com,medspa,"semaglutide, tirzepatide",13
MD Infusions,mdinfusions.com,info@mdinfusions.com,info@mdinfusions.com,yes,ok,https://mdinfusions.com,medspa,"nad+, glutathione",3
MD Weight Loss and Spa,mdweightlossandspa.com,mdweightlossandspa@gmail.com,mdweightlossandspa@gmail.com,yes,ok,https://mdweightlossandspa.com,medspa,,2
MedArts Weight Loss Specialists,medartsweightloss.com,info@medartsweightloss.com,info@medartsweightloss.com,yes,ok,https://medartsweightloss.com,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, nad+, tesamorelin",17
Medical Center Weight Loss Clinic &amp; Spa,medicalcenterweightlossclinic.com,info@medicalcenterweightlossclinic.com,info@medicalcenterweightlossclinic.com,yes,ok,https://medicalcenterweightlossclinic.com,medspa,GLP-1 weight loss peptides,4
Medical Vein Center,medicalveincenter.com,medicalvein@gmail.com,medicalvein@gmail.com,yes,ok,https://medicalveincenter.com,medspa,,1
MediFit Weight Loss,medifitweightloss.com,info@medifitweightloss.com,info@medifitweightloss.com,yes,ok,https://medifitweightloss.com,vendor,"semaglutide, tirzepatide",6
