vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Elite MD,elitemdlui.com,info@elitemdlui.com,info@elitemdlui.com,yes,ok,https://elitemdlui.com,medspa,,2
"Gameday Men's Health Bloomington, IN",embracewellnessclinic.com,connect.embracewellness@gmail.com,connect.embracewellness@gmail.com; embraceinfusions@gmail.com,yes,ok,https://embracewellnessclinic.com,medspa,"nad+, glutathione",6
Empower Men's Health Clinic,empowermensclinic.com,info@empowermensclinic.com,info@empowermensclinic.com,yes,ok,https://empowermensclinic.com,medspa,,2
GlowUp MedSpa,evolvelongevitycenter.com,hello@evolvelongevitycenter.com,impallari@gmail.com; hello@evolvelongevitycenter.com,yes,ok,https://evolvelongevitycenter.com,medspa,"semaglutide, tirzepatide",5
Evolve Wellness and Health,evolvewellnessandhealth.com,info@evolvewellnessandhealth.com,info@evolvewellnessandhealth.com,yes,ok,https://evolvewellnessandhealth.com,medspa,,4
EXTEN IV Therapy,exteniv.com,drip@exteniv.com,drip@exteniv.com,yes,ok,https://exteniv.com,medspa,"nad+, glutathione",3
"Anne Penman Laser Therapy of Cape Coral, Inc.",faceitbotoxbar.com,info@faceitbotoxbar.com,ryann@faceitbotoxbar.com; info@faceitbotoxbar.com,yes,ok,https://faceitbotoxbar.com/contact,medspa,GLP-1 weight loss peptides,5
Fashioned Health,fashionedhealth.com,concierge@fashionedhealth.com,concierge@fashionedhealth.com,yes,ok,https://fashionedhealth.com,medspa,,2
Beautiverse LLC,fayzaesthetics.com,info@fayzaesthetics.com,info@fayzaesthetics.com,yes,ok,https://fayzaesthetics.com,medspa,GLP-1 weight loss peptides,5
FG Aesthetics and Medicine,fgaestheticsandmedicine.com,info@fgaestheticsandmedicine.com,info@fgaestheticsandmedicine.com,yes,ok,https://fgaestheticsandmedicine.com,medspa,,5
Functional Medical Institute,fmidr.com,support@fmidr.com,support@fmidr.com,yes,ok,https://fmidr.com/about,medspa,,2
Nude Wax & Brow Bar,fondrenaesthetics.com,contact@fondrenaesthetics.com,contact@fondrenaesthetics.com,yes,ok,https://fondrenaesthetics.com,medspa,,1
"Fountain of Youth in Fort Myers, FL",fountainofyouthswfl.com,customerservice@fountainofyouthswfl.com,customerservice@fountainofyouthswfl.com,yes,ok,https://fountainofyouthswfl.com,medspa,"tirzepatide, bpc-157, tb-500, thymosin alpha-1, nad+, ipamorelin",20
"GamWellness IV Infusions & Aesthetics in Tavares, FL",gamwellness.com,matthew@gamwellness.com,matthew@gamwellness.com; layna@gamwellness.com,yes,ok,https://gamwellness.com,medspa,"semaglutide, glutathione",8
Georgous Aesthetic Bar,georgouskc.com,info@georgouskc.com,info@georgouskc.com,yes,ok,https://georgouskc.com,medspa,,1
Glo Skin Aesthetics,gloskinaestheticswv.com,kendra@gloskinaestheticswv.com,impallari@gmail.com; kendra@gloskinaestheticswv.com,yes,ok,https://gloskinaestheticswv.com,medspa,semaglutide,2
"Glow Wellness in Pepper Pike, OH",glowwellness.com,info@glowwellness.com,info@glowwellness.com; careers@glowwellness.com,yes,ok,https://glowwellness.com,medspa,"thymosin alpha-1, nad+, ipamorelin, sermorelin, tesamorelin, cjc-1295",17
"H Bling Wellness in Brea, CA",h-bling.com,recover@h-bling.com,recover@h-bling.com,yes,ok,https://h-bling.com,medspa,,2
Handcrafted Aesthetics and Medical Spa,handcraftedaesthetics.com,handcraftedaestheticsmedspa@gmail.com,handcraftedaestheticsmedspa@gmail.com,yes,ok,https://handcraftedaesthetics.com,medspa,"semaglutide, tirzepatide",9
"Happy Health and Wellness Clinic in Scranton, PA",happyhealthwellness.com,info@happyhealthwellness.com,info@happyhealthwellness.com; marketing@happyhealthwellness.com,yes,ok,https://happyhealthwellness.com,medspa,"nad+, glutathione",10
"Dr. Alex D. Khromov, MD",harmonyclinicfl.com,info@harmonyclinicfl.com,info@harmonyclinicfl.com,yes,ok,https://harmonyclinicfl.com,medspa,,1
"Healing Ketamine in Orem, UT",healingketamine.com,office@healingketamine.com,office@healingketamine.com,yes,ok,https://healingketamine.com/contact,medspa,nad+,1
Timothy Anderson PA-C (My HealthMatrix Lake Mary),healthmatrix.com,info@healthmatrix.com,info@healthmatrix.com,yes,ok,https://healthmatrix.com,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, tb-500, thymosin beta-4",35
RevitalIVe Mobile IV & Wellness,hellobeautifulraleigh.com,info@hellobeautifulraleigh.com,info@hellobeautifulraleigh.com,yes,ok,https://hellobeautifulraleigh.com,medspa,"semaglutide, nad+, ghk-cu, glutathione",8
Highlands Spa,highlandsspa.com,jmacejik08@gmail.com,jmacejik08@gmail.com,yes,ok,https://highlandsspa.com,medspa,"semaglutide, tirzepatide",6
Him. MedSpa & Wellness,himmedspa.com,info@himmedspa.com,support@himmedspa.com; info@himmedspa.com,yes,ok,https://himmedspa.com,medspa,nad+,1
"HM Wellness & Aesthetics in Venice, FL",hm-wellness.com,info@hm-wellness.com,info@hm-wellness.com,yes,ok,https://hm-wellness.com,medspa,GLP-1 weight loss peptides,7
Hollyday Med Spa + Aesthetics,hollydayspa.com,hollydayinc@gmail.com,hollydayinc@gmail.com,yes,ok,https://hollydayspa.com,medspa,,2
hol+ Spa,holplus.co,support@holplus.co,support@holplus.co; appointments@holplus.co,yes,ok,https://holplus.co,medspa,glutathione,5
Horizon Med Spa,horizonmedspa.com,info@horizonmedspa.com,office@horizonmedspa.com; info@horizonmedspa.com,yes,ok,https://horizonmedspa.com,medspa,,1
Tirpack Medical Procedures,hormonalsolutions.com,tirpackgyn@gmail.com,tirpackgyn@gmail.com,yes,ok,https://hormonalsolutions.com,vendor,,1
"Albert J. Peters, D.O.,F.A.C.O.G.",hormonewellness.net,drpeters.hormonewellness@gmail.com,drpeters.hormonewellness@gmail.com; bpeters.hormonewellness@gmail.com,yes,ok,https://hormonewellness.net,medspa,,1
Houston MedSpa + Wellness,htxmdspa.com,help@htxmdspa.com,help@htxmdspa.com,yes,ok,https://htxmdspa.com,medspa,semaglutide,3
Hush LA Medspa,hushla.net,info@hushla.net,info@hushla.net,yes,ok,https://hushla.net,medspa,,1
Hush Medical Spa,hushmedicalspa.com,contact@hushmedicalspa.com,contact@hushmedicalspa.com; drmike@hushmedicalspa.com; drkrista@hushmedicalspa.com; injectorkait@hushmedicalspa.com; sarah@hushmedicalspa.com; ryleigh@hushmedicalspa.com; mastermakeupartist@hushmedicalspa.com,yes,ok,https://hushmedicalspa.com,medspa,GLP-1 weight loss peptides,5
"HydraDrip in Smyrna, GA",hydradrip.net,info@hydradrip.net,info@hydradrip.net,yes,ok,https://hydradrip.net/about-us,medspa,nad+,1
"Hydraloha in Honolulu, HI",hydralohadrip.com,hello@hydralohadrip.com,hello@hydralohadrip.com,yes,ok,https://hydralohadrip.com,medspa,glutathione,2
"Hydrate Now in Newport Beach, CA",hydratenow.com,info@hydratenow.com,info@hydratenow.com,yes,ok,https://hydratenow.com,medspa,"semaglutide, nad+, glutathione",5
The Hydration Staytion,hydrationstaytion.com,thehydrationstaytion@gmail.com,thehydrationstaytion@gmail.com,yes,ok,https://hydrationstaytion.com,medspa,semaglutide,3
IConcierge Medspa,iconciergemedspa.com,info@iconciergemedspa.com,info@iconciergemedspa.com,yes,ok,https://iconciergemedspa.com,medspa,GLP-1 weight loss peptides,3
La Jolla Iconic Beauty Medspa,iconicbeautymedspa.com,iconicbeautymedspa@gmail.com,iconicbeautymedspa@gmail.com,yes,ok,https://iconicbeautymedspa.com,medspa,"semaglutide, tirzepatide",6
IV Splash,iconichealthmed.com,office@iconichealthmed.com,office@iconichealthmed.com,yes,ok,https://iconichealthmed.com,medspa,"nad+, glutathione",3
iCRYO,icryo-westminster.com,info@icryowestminster.com,info@icryowestminster.com,yes,ok,https://icryo-westminster.com,medspa,"nad+, glutathione",7
Idealaser Cosmetic Center of Miami,idealasermiami.com,idealasermiami@gmail.com,idealasermiami@gmail.com,yes,ok,https://idealasermiami.com,medspa,glutathione,2
IDYLLIC Aesthetics,idyllic-aesthetics.com,info@idyllic-aesthetics.com,info@idyllic-aesthetics.com,yes,ok,https://idyllic-aesthetics.com,medspa,,1
iLamai Medical Spa and Wellness Center,ilamaimedspa.com,info@ilamaimedspa.com,info@ilamaimedspa.com,yes,ok,https://ilamaimedspa.com,medspa,GLP-1 weight loss peptides,2
Ilara MedSpa,ilaramedspa.com,info@ilaramedspa.com,info@ilaramedspa.com; hello@ilaramedspa.com,yes,ok,https://ilaramedspa.com,medspa,,1
Women's Health Associates,illuminationwh.com,info@illuminationwh.com,info@illuminationwh.com,yes,ok,https://illuminationwh.com,medspa,GLP-1 weight loss peptides,2
ILM Aesthetics and Wellness,ilmaesthetics.com,info@ilmaesthetics.com,info@ilmaesthetics.com,yes,ok,https://ilmaesthetics.com,medspa,nad+,6
Ilyne Med Spa,ilynems.com,info@ilynems.com,info@ilynems.com,yes,ok,https://ilynems.com,medspa,glutathione,2
Infinique Skin & Spa LLC,infiniqueskin.com,tonya@infiniqueskin.com,tonya@infiniqueskin.com,yes,ok,https://infiniqueskin.com,medspa,GLP-1 weight loss peptides,2
Infinite Wellness Med Spa,infinitewellnessmedspa.com,info@infinitewellnessmedspa.com,info@infinitewellnessmedspa.com,yes,ok,https://infinitewellnessmedspa.com,medspa,,1
Infinity Skin Care,infinity-skincare.com,infinityskincare12@gmail.com,infinityskincare12@gmail.com,yes,ok,https://infinity-skincare.com,medspa,semaglutide,1
Infusia IV Hydration and MedSpa,infusiaivhydrationmedspa.com,info@infusiaivhydrationmedspa.com,info@infusiaivhydrationmedspa.com,yes,ok,https://infusiaivhydrationmedspa.com,medspa,,1
"Infusion Healthcare LLC in Staten Island, NY",infusion-health.com,info@infusion-health.com,info@infusion-health.com,yes,ok,https://infusion-health.com,medspa,,1
Injectability Clinic,injectabilityclinic.com,info@injectabilityclinic.com,info@injectabilityclinic.com,yes,ok,https://injectabilityclinic.com,medspa,nad+,3
Injectables by Dr. V,injectablesbydrv.com,info@injectablesbydrv.com,info@injectablesbydrv.com,yes,ok,https://injectablesbydrv.com,medspa,"semaglutide, tirzepatide",9
Innova MedSpa,inmedspa.com,info@inmedspa.com,info@inmedspa.com,yes,ok,https://inmedspa.com,medspa,,3
Inspire Laser and Aesthetics,inspirelaseraesthetics.com,info@inspirelaseraesthetics.com,info@inspirelaseraesthetics.com,yes,ok,https://inspirelaseraesthetics.com,medspa,glutathione,2
Insula Aesthetics,insulamedspa.com,info@insulamedspa.com,info@insulamedspa.com,yes,ok,https://insulamedspa.com,medspa,GLP-1 weight loss peptides,3
Integrated Med Spa,integratedmedspa.com,frontdesk@integratedmedspa.com,frontdesk@integratedmedspa.com,yes,ok,https://integratedmedspa.com,medspa,GLP-1 weight loss peptides,4
Med Spa At The Islands,islandscenter.net,theislandscenter@gmail.com,theislandscenter@gmail.com,yes,ok,https://islandscenter.net,medspa,,1
James Christian Cosmetics,jameschristiancosmetics.com,jameschristiancosmetics@gmail.com,jameschristiancosmetics@gmail.com; jccosmeticsmiami@gmail.com,yes,ok,https://jameschristiancosmetics.com,medspa,,4
Jaruda Aesthetics,jarudaesthetics.com,aesthetics4u.april@gmail.com,aesthetics4u.april@gmail.com,yes,ok,https://jarudaesthetics.com,medspa,,4
J'Esthetics Medical Spa,jestheticsbar.com,support@jestheticsbar.com,support@jestheticsbar.com,yes,ok,https://jestheticsbar.com,medspa,"nad+, dsip, glutathione, kpv",7
Jovial Med Spa,jovialmedspa.com,info@jovialmedspa.com,info@jovialmedspa.com,yes,ok,https://jovialmedspa.com,medspa,"semaglutide, tirzepatide, glutathione",5
JP MED SPA,jpmedspa.com,jpmedspa@gmail.com,jpmedspa@gmail.com,yes,ok,https://jpmedspa.com,medspa,,1
Jules Aesthetics & Wellness,julesmedspa.com,contact@julesmedspa.com,contact@julesmedspa.com,yes,ok,https://julesmedspa.com,medspa,semaglutide,5
JUST AESTHETIC NURSING,justaestheticnursing.com,info@justaestheticnursing.com,info@justaestheticnursing.com,yes,ok,https://justaestheticnursing.com,medspa,tirzepatide,1
Juvenescence Medical Spa,juvenescencemedicalspa.com,info@juvenescencemedicalspa.com,info@juvenescencemedicalspa.com,yes,ok,https://juvenescencemedicalspa.com,medspa,,1
Kallos Wellness Medical Spa,kallos-medspa.com,kallosmedicalspaonline@gmail.com,kallosmedicalspaonline@gmail.com,yes,ok,https://kallos-medspa.com,medspa,"semaglutide, tirzepatide, glutathione",4
Katy Medi Spa,katymedispa.com,info@katymedispa.com,info@katymedispa.com,yes,ok,https://katymedispa.com,medspa,,3
Keep Glowing Med Spa,keepglowingmedicalspa.com,info@keepglowingmedicalspa.com,info@keepglowingmedicalspa.com,yes,ok,https://keepglowingmedicalspa.com,medspa,"semaglutide, tirzepatide",6
Kinetic Beauty and Wellness,kineticbeautyandwellness.com,kristina@kineticbeautyandwellness.com,kristina@kineticbeautyandwellness.com,yes,ok,https://kineticbeautyandwellness.com,medspa,,1
King Aesthetics,king-aesthetics.com,kingaesthetics2@gmail.com,kingaesthetics2@gmail.com,yes,ok,https://king-aesthetics.com,medspa,GLP-1 weight loss peptides,4
"Mobile/HOME Kiss IV Hydration --Tracy CA IV THERAPY in Tracy, CA",kissivhydration.com,kissivhydration@gmail.com,kissivhydration@gmail.com,yes,ok,https://kissivhydration.com,medspa,"nad+, glutathione",3
"KJB Aesthetics, LLC",kjbaesthetics.com,kjbaesthetics1@gmail.com,kjbaesthetics1@gmail.com,yes,ok,https://kjbaesthetics.com,medspa,,1
Labella Skin Bar,labellaskinbar.com,info@labellaskinbar.com,info@labellaskinbar.com,yes,ok,https://labellaskinbar.com,medspa,GLP-1 weight loss peptides,3
La Chele Medical Aesthetics New Hope,lachelemedspa.com,staff@lachelemedspa.com,staff@lachelemedspa.com,yes,ok,https://lachelemedspa.com,medspa,nad+,6
Laguna Med Spa,lagunamedspa.net,info@lagunamedspa.net,info@lagunamedspa.net,yes,ok,https://lagunamedspa.net,medspa,retatrutide,5
LAH Wellness Center,lahwellnesscenter.com,info@lahwellnesscenter.com,info@lahwellnesscenter.com,yes,ok,https://lahwellnesscenter.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",14
Laser Bar Medspa,laserbarandaesthetics.com,booking@laserbarandaesthetics.com,booking@laserbarandaesthetics.com,yes,ok,https://laserbarandaesthetics.com,medspa,"tirzepatide, glutathione",6
Laser Beauty and MedSpa Center,laserbeautymedspa.com,info@laserbeautymedspa.com,info@laserbeautymedspa.com,yes,ok,https://laserbeautymedspa.com,medspa,GLP-1 weight loss peptides,3
Laser Center Of Orlando,lasercenteroforlando.com,info@lasercenteroforlando.com,info@lasercenteroforlando.com,yes,ok,https://lasercenteroforlando.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",8
Laser Lounge Med Spa Georgetown,laserloungemedspa.com,info@laserloungemedspa.com,info@laserloungemedspa.com,yes,ok,https://laserloungemedspa.com,medspa,semaglutide,1
Le Blanc Wellness & Beauty,leblancwellnessandbeauty.com,info@leblancwellnessandbeauty.com,info@leblancwellnessandbeauty.com; info.leblancmedspa@gmail.com,yes,ok,https://leblancwellnessandbeauty.com,medspa,GLP-1 weight loss peptides,3
Lecada Medical Artistry,lecadatampa.com,info@lecadatampa.com,info@lecadatampa.com,yes,ok,https://lecadatampa.com,medspa,"nad+, glutathione",4
Legacy Med Spa,legacymedspasd.com,hello@legacymedspasd.com,hello@legacymedspasd.com,yes,ok,https://legacymedspasd.com,medspa,,1
L'Elite MediSpa and Wellness BK,lelitemedispa.com,info@lelitemedispa.com,info@lelitemedispa.com,yes,ok,https://lelitemedispa.com,medspa,,5
LeMed Spa,lemedspa.com,info@lemedspa.com,info@lemedspa.com; care@lemedspa.com,yes,ok,https://lemedspa.com,medspa,,1
Le Reve Med Spa,lerevemedspanc.com,info@lerevemedspanc.com,info@lerevemedspanc.com,yes,ok,https://lerevemedspanc.com,medspa,"semaglutide, tirzepatide, nad+",7
Le Spa Medical Spa,lespamedicalspa.com,info@lespamedicalspa.com,info@lespamedicalspa.com,yes,ok,https://lespamedicalspa.com,medspa,"semaglutide, tirzepatide, nad+",10
Lifestyle Med Spa,lifestylehealthservices.com,info@lifestylehealthservices.com,%20info@lifestylehealthservices.com; info@lifestylehealthservices.com,yes,ok,https://lifestylehealthservices.com,medspa,"nad+, semaglutide, tirzepatide",14
LIGHT MedSpa,lightmedspa.com,info@lightmedspa.com,info@lightmedspa.com,yes,ok,https://lightmedspa.com,vendor,"nad+, dsip, glutathione, kpv",5
"Light Touch Aesthetics, PLLC",lighttouchaustin.com,info@lighttouchaustin.com,info@lighttouchaustin.com,yes,ok,https://lighttouchaustin.com,medspa,tirzepatide,6
Lily Aesthetics & Wellness,lilymedspa.com,info@lilymedspa.com,info@lilymedspa.com,yes,ok,https://lilymedspa.com,medspa,GLP-1 weight loss peptides,3
Limelight Medical Aesthetics,limelightmedicalaesthetics.com,info@limelightmedicalaesthetics.com,info@limelightmedicalaesthetics.com,yes,ok,https://limelightmedicalaesthetics.com,medspa,glutathione,1
