vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Advanced Wellness &amp; Regenerative Medicine Clinic,awampc.com,ktsoi@awampc.com,ktsoi@awampc.com,yes,ok,https://awampc.com,medspa,glutathione,5
"Balanced Health Clinic of Nebraska, LLC",balancedhealthclinicne.com,balancedhealthne@gmail.com,balancedhealthne@gmail.com,yes,ok,https://balancedhealthclinicne.com,medspa,,4
Banyan &amp; Bamboo Day Spa / Med Spa,banyanandbamboo.com,info@banyanandbamboo.com,info@banyanandbamboo.com,yes,ok,https://banyanandbamboo.com,medspa,semaglutide,3
"Harrisburg, SD",bareskinaesthetics605.com,bareskinaesthetics605@gmail.com,bareskinaesthetics605@gmail.com,yes,ok,https://bareskinaesthetics605.com,medspa,,2
IV Therapy,bbetterinfusions.com,bbetterinfusions@gmail.com,bbetterinfusions@gmail.com,yes,ok,https://bbetterinfusions.com,medspa,"nad+, glutathione",3
Beaut Medical Spa,beautmedspa.com,info@beautmedspa.com,info@beautmedspa.com,yes,ok,https://beautmedspa.com,medspa,glutathione,2
Beauty and Wellness Center,beautyandwellnessmedspa.com,info@beautyandwellnessmedspa.com,info@beautyandwellnessmedspa.com,yes,ok,https://beautyandwellnessmedspa.com,medspa,glutathione,3
Beauty By Santos Weight and Wellness,beautybysantos.com,beautybysantosri@gmail.com,beautybysantosri@gmail.com,yes,ok,https://beautybysantos.com,medspa,GLP-1 weight loss peptides,2
Get Vitamins by Vitamin IV Therapy in Logan UT by Bella Derma,belladermalogan.com,belladermalogan@gmail.com,belladermalogan@gmail.com,yes,ok,https://belladermalogan.com,medspa,glutathione,3
The Bendavid Clinic,bendavidclinic.com,contact@bendavidclinic.com,contact@bendavidclinic.com,yes,ok,https://bendavidclinic.com,medspa,,3
Benessair Health,benessair.com,contactus@benessair.com,contactus@benessair.com,yes,ok,https://benessair.com,medspa,,2
Bijou Blu Medical and Wellness,bijoubluspa.com,info@bijoubluspa.com,info@bijoubluspa.com,yes,ok,https://bijoubluspa.com,medspa,"semaglutide, tirzepatide",5
BioHack Wellness Medical Clinic,biohackwellnessclinic.com,info@biohackwellnessclinic.com,info@biohackwellnessclinic.com,yes,ok,https://biohackwellnessclinic.com,medspa,"nad+, glutathione",7
Black Hills IV Wellness Spa,blackhillsiv.com,blackhillsiv@gmail.com,blackhillsiv@gmail.com,yes,ok,https://blackhillsiv.com,medspa,"nad+, glutathione",3
Bliss Beauty Aesthetics &amp; Wellness,blissbeautyaesthetics.com,hello@blissbeautyaesthetics.com,hello@blissbeautyaesthetics.com,yes,ok,https://blissbeautyaesthetics.com,medspa,,1
Bloom Aesthetics and Wellness,bloomaestheticsnm.com,bloomaestheticsabq@gmail.com,bloomaestheticsabq@gmail.com,yes,ok,https://bloomaestheticsnm.com,medspa,GLP-1 weight loss peptides,4
Bolus Med Spa,bolusmedspa.com,hellogorgeous@bolusmedspa.com,hellogorgeous@bolusmedspa.com,yes,ok,https://bolusmedspa.com,medspa,glutathione,2
Bolus Hydration and Wellness,bolustx.com,hydrate@bolustx.com,hydrate@bolustx.com,yes,ok,https://bolustx.com,medspa,"semaglutide, tirzepatide",4
Bounce Hydration,bouncehydration.com,mgibson@bouncehydration.com,mgibson@bouncehydration.com,yes,ok,https://bouncehydration.com,medspa,"semaglutide, nad+, glutathione",14
IV Therapy,brighthomehealthcarellc.com,brighthomehealth25@gmail.com,brighthomehealth25@gmail.com,yes,ok,https://brighthomehealthcarellc.com,medspa,,1
BusyBee IV Hydration &amp; Wellness,busybee-iv.com,info@busybee-iv.com,info@busybee-iv.com,yes,ok,https://busybee-iv.com,medspa,"semaglutide, tirzepatide, glutathione",9
Calibrate IV Hydration Hawaii,calibrateiv.com,concierge@calibrateiv.com,concierge@calibrateiv.com,yes,ok,https://calibrateiv.com,medspa,"nad+, sermorelin",6
Cameron Wellness and Spa,cameronwellnessandspa.com,info@cameronwellnessandspa.com,info@cameronwellnessandspa.com,yes,ok,https://cameronwellnessandspa.com,medspa,"semaglutide, tirzepatide",7
Capital Aesthetic and Laser Center,capitalaestheticdc.com,info@capitalaestheticdc.com,info@capitalaestheticdc.com,yes,ok,https://capitalaestheticdc.com,medspa,"semaglutide, tirzepatide",4
Carolina Center for Integrative Medicine,carolinacenter.com,info@carolinacenter.com,info@carolinacenter.com,yes,ok,https://carolinacenter.com,medspa,glutathione,2
Where to Get IV Vitamin Therapy in and Around Philadelphia,cdn10.phillymag.com,advertise@phillymag.com,advertise@phillymag.com,yes,ok,https://cdn10.phillymag.com,vendor,GLP-1 weight loss peptides,2
Cellular Wellness Clinics,cellularwellnessclinic.com,info@cellularwellnessclinic.com,info@cellularwellnessclinic.com,yes,ok,https://cellularwellnessclinic.com,medspa,semaglutide,4
Well Labs+ Medspa Charleston (Formerly Koniver Aesthetics),charleston.wellabsplus.com,charleston@wellabsplus.com,charleston@wellabsplus.com,yes,ok,https://charleston.wellabsplus.com,medspa,"nad+, ghk-cu, glutathione",6
Charli Blake&#x27;s Med Spa,charliblakesmedspa.com,charliblakesmedspa1@gmail.com,charliblakesmedspa1@gmail.com,yes,ok,https://charliblakesmedspa.com,medspa,"semaglutide, nad+",5
Charm City Integrative Health,charmcityintegrative.com,info@charmcityintegrative.com,info@charmcityintegrative.com; tom@charmcityintegrative.com,yes,ok,https://charmcityintegrative.com,medspa,glutathione,3
"The Dermatology, Laser &amp; Vein Center",cincinnatiskinandlaser.com,info@cincinnatiskinandlaser.com,info@cincinnatiskinandlaser.com,yes,ok,https://cincinnatiskinandlaser.com,medspa,,2
Clean Market,cleanmarket.com,hello@cleanmarket.com,hello@cleanmarket.com,yes,ok,https://cleanmarket.com,medspa,"nad+, glutathione",3
IV Therapy San Francisco CA,coreivhydration.com,info@coreivhydration.com,%20info@coreivhydration.com; info@coreivhydration.com,yes,ok,https://coreivhydration.com,medspa,,1
"IV Hydration Therapy in Mansfield, TX",corerejuvenationmedspa.com,info@corerejuvenationmedspa.com,info@corerejuvenationmedspa.com,yes,ok,https://corerejuvenationmedspa.com,medspa,,2
Mobile IV Hydration Delray Beach,curevibeiv.com,support@curevibeiv.com,support@curevibeiv.com,yes,ok,https://curevibeiv.com,medspa,"semaglutide, nad+, glutathione",6
IV Therapy,cyntheticmedi.com,cyntheticmedi@gmail.com,cyntheticmedi@gmail.com,yes,ok,https://cyntheticmedi.com,medspa,"nad+, glutathione",5
IV and Infusion Therapy,dalyaestheticsandhealth.com,info@dalyaestheticsandhealth.com,info@dalyaestheticsandhealth.com,yes,ok,https://dalyaestheticsandhealth.com,medspa,,1
Daydream MD,daydreammd.com,info@daydreammd.com,info@daydreammd.com,yes,ok,https://daydreammd.com,vendor,GLP-1 weight loss peptides,5
IV Hydration,demurewellness.org,admin@demurewellness.org,admin@demurewellness.org,yes,ok,https://demurewellness.org,medspa,"semaglutide, tirzepatide, glutathione",8
Dr. Revive IV Therapy &amp; Pain Clinic,doctorrevive.com,revive@doctorrevive.com,revive@doctorrevive.com,yes,ok,https://doctorrevive.com,medspa,"nad+, glutathione",5
IV Hydration,doctorsinprinceton.com,nurse@doctorsinprinceton.com,nurse@doctorsinprinceton.com,yes,ok,https://doctorsinprinceton.com,medspa,"semaglutide, tirzepatide",3
"IV Therapy for Chula Vista, CA",doctorsweightclinics.com,dwc.chulavista@gmail.com,dwc.chulavista@gmail.com,yes,ok,https://doctorsweightclinics.com,medspa,GLP-1 weight loss peptides,3
"Downtown Hydration and Wellness, LLC",downtownhydration.com,tasha@downtownhydration.com,tasha@downtownhydration.com,yes,ok,https://downtownhydration.com,vendor,,1
Doxwel IV Therapy Lounge &amp; MedSpa,doxwel.com,info@doxwel.com,info@doxwel.com,yes,ok,https://doxwel.com,medspa,"nad+, glutathione",4
IV Therapy,drandrewlipton.com,support@drandrewlipton.com,support@drandrewlipton.com; frontdesk@drandrewlipton.com,yes,ok,https://drandrewlipton.com,medspa,,2
Drip Drive IV,dripdrivehydration.com,dripdrive@gmail.com,dripdrive@gmail.com,yes,ok,https://dripdrivehydration.com,medspa,"nad+, glutathione",4
DripFlo,dripflo.dmghealth.com,info@dripflo.com,%20info@dripflo.com; info@dripflo.com,yes,ok,https://dripflo.dmghealth.com,medspa,,1
DripIV Therapy and Hydration,dripiv.com,bham@dripiv.com,bham@dripiv.com; st.pete@dripiv.com,yes,ok,https://dripiv.com,medspa,"nad+, glutathione",4
Midtown Medical,driploungeok.com,drip@driploungeok.com,drip@driploungeok.com,yes,ok,https://driploungeok.com,medspa,glutathione,4
Drip Queen Wellness,dripqueenwellness.com,revive@dripqueenwellness.com,revive@dripqueenwellness.com,yes,ok,https://dripqueenwellness.com,medspa,,1
Drive Wellness,drivewellness.info,info@drivewellness.info,info@drivewellness.info,yes,ok,https://drivewellness.info,medspa,"nad+, glutathione",6
Ebo2 Therapy and Wellness,ebo2therapy.com,info@ebo2therapy.com,info@ebo2therapy.com,yes,ok,https://ebo2therapy.com,medspa,"nad+, glutathione",5
Elan Medspa,elanmedspamt.com,info@elanmedspamt.com,info@elanmedspamt.com,yes,ok,https://elanmedspamt.com,medspa,"semaglutide, tirzepatide, glutathione",11
Elevate Health,elevatehealthplan.com,info@elevatehealthplan.com,info@elevatehealthplan.com; contact@elevatehealthplan.com,yes,ok,https://elevatehealthplan.com,medspa,glutathione,2
Elevate Health and Hormone Clinic,elevatehormoneclinic.com,info@elevatehormoneclinic.com,info@elevatehormoneclinic.com,yes,ok,https://elevatehormoneclinic.com,medspa,"semaglutide, tirzepatide",9
Elite Hydration Center,elitehydrationcenter.com,info@elitehydrationcenter.com,info@elitehydrationcenter.com; ehc_piedmont@elitehydrationcenter.com,yes,ok,https://elitehydrationcenter.com,medspa,"nad+, glutathione",5
Elite IV Hydration and Wellness,eliteivhydrationandwellness.com,info@eliteivhydrationandwellness.com,info@eliteivhydrationandwellness.com,yes,ok,https://eliteivhydrationandwellness.com,medspa,glutathione,2
Enliven Medical,enlivenyourself.com,info@enlivenyourself.com,info@enlivenyourself.com,yes,ok,https://enlivenyourself.com,medspa,,1
Escape Drip Spa,escapedripspa.com,escapedripspa@gmail.com,escapedripspa@gmail.com,yes,ok,https://escapedripspa.com,medspa,"nad+, glutathione",4
First State Med Spa,firststatemedspa.com,careteam@firststatemedspa.com,careteam@firststatemedspa.com,yes,ok,https://firststatemedspa.com,medspa,GLP-1 weight loss peptides,4
Flourish Wellness IV Hydration,flourishandhydrate.com,info@flourishandhydrate.com,info@flourishandhydrate.com,yes,ok,https://flourishandhydrate.com,medspa,glutathione,2
Forever Slender MedSpa,foreverslendermedspa.com,info@foreverslendermedspa.com,info@foreverslendermedspa.com,yes,ok,https://foreverslendermedspa.com,medspa,GLP-1 weight loss peptides,4
Forum Health Greenville Integrative Doctor,forumhealth.com,info@forumhealth.com,info@forumhealth.com,yes,ok,https://forumhealth.com,medspa,semaglutide,6
Fusion Hydration Oceanside,fusionhydration.com,contact@fusionhydration.com,contact@fusionhydration.com,yes,ok,https://fusionhydration.com,medspa,"nad+, glutathione",5
Gen 3 IV Hydration and Wellness,gen3iv.com,gen3iv@outlook.com,gen3iv@outlook.com,yes,ok,https://gen3iv.com,medspa,nad+,2
Summit Rejuvenation,getsummithrt.com,summitrcenters@gmail.com,summitrcenters@gmail.com,yes,ok,https://getsummithrt.com,medspa,semaglutide,5
GlowRx IV Drip Bar &amp; Medspa,glowrxmedspa.com,info@glowrxmedspa.com,info@glowrxmedspa.com; glowrxmedspa@gmail.com,yes,ok,https://glowrxmedspa.com,medspa,"tirzepatide, nad+",6
GoCryo Cryotherapy,gocryosd.com,info@gocryosd.com,info@gocryosd.com,yes,ok,https://gocryosd.com,medspa,"nad+, glutathione",3
Motor City IV,h3well.com,info@h3well.com,info@h3well.com; gray@h3well.com; jcavanagh@h3well.com,yes,ok,https://h3well.com,medspa,,1
Hangover Healthcare,hangoverhealthcare.com,katrina@hangoverhealthcare.com,katrina@hangoverhealthcare.com,yes,ok,https://hangoverhealthcare.com,medspa,glutathione,2
"Vitamin IV Infusions, IV Therapy Spring &amp; Kingwood TX",harmonyaestheticsspa.com,info@harmonyaestheticsspa.com,%20info@harmonyaestheticsspa.com; info@harmonyaestheticsspa.com,yes,ok,https://harmonyaestheticsspa.com,medspa,"semaglutide, tirzepatide",14
Healing Touch IV,healingtouchiv.com,healingtouchiv894@gmail.com,healingtouchiv894@gmail.com,yes,ok,https://healingtouchiv.com,medspa,"nad+, glutathione",5
Mobile IV Therapy,healthyhousevisits.com,jacqui@healthyhousevisits.com,jacqui@healthyhousevisits.com,yes,ok,https://healthyhousevisits.com,medspa,"nad+, glutathione",5
Helios Natural Medicine,heliosnaturalmed.com,hello@heliosnaturalmed.com,hello@heliosnaturalmed.com,yes,ok,https://heliosnaturalmed.com,medspa,glutathione,1
Hello Nurse Mobile IV Services (We Come to You),hellonurse.health,info@hellonurse.health,info@hellonurse.health,yes,ok,https://hellonurse.health,medspa,"semaglutide, tirzepatide, nad+, glutathione",9
Holistic Hyperbarics,hh-usa.com,info@hh-usa.com,info@hh-usa.com,yes,ok,https://hh-usa.com,medspa,glutathione,2
Holistic Hydration,holistichydration.com,contact@holistichydration.com,contact@holistichydration.com,yes,ok,https://holistichydration.com,medspa,"nad+, glutathione",4
HOUSE22 Med Spa in Chicago,house22.com,reception@house22.com,reception@house22.com,yes,ok,https://house22.com,medspa,"semaglutide, tirzepatide, nad+",11
Home,hydraivnj.com,hello@hydraivnj.com,hello@hydraivnj.com,yes,ok,https://hydraivnj.com,medspa,glutathione,2
HydraLuxe,hydraluxewi.com,hydraluxeiv@gmail.com,hydraluxeiv@gmail.com,yes,ok,https://hydraluxewi.com,medspa,,1
HydraPure Medspa,hydrapureiv.com,kasha@hydrapureiv.com,kasha@hydrapureiv.com,yes,ok,https://hydrapureiv.com,medspa,glutathione,1
Hydrate To Heal LLC.,hydratetohealct.com,hydrate2heal@gmail.com,hydrate2heal@gmail.com,yes,ok,https://hydratetohealct.com,medspa,"nad+, glutathione",4
Hydration Health and Wellness,hydrationhealthwellness.com,melody@hydrationhealthwellness.com,melody@hydrationhealthwellness.com,yes,ok,https://hydrationhealthwellness.com,medspa,glutathione,4
FLULESS Mobile Wellness,iamfluless.com,info@iamfluless.com,info@iamfluless.com,yes,ok,https://iamfluless.com,medspa,nad+,3
I Am Wellness Clinic,iamwellnessco.com,iamwellnessclinic@yahoo.com,iamwellnessclinic@yahoo.com,yes,ok,https://iamwellnessco.com,medspa,semaglutide,1
IV and Injectable Services,ictivhydration.com,ictivhydration@gmail.com,ictivhydration@gmail.com; elitemaleict@gmail.com,yes,ok,https://ictivhydration.com,medspa,"nad+, glutathione",5
Functional Medicine Clinics,ileraprecisionwellness.com,info@ileraprecisionwellness.com,info@ileraprecisionwellness.com,yes,ok,https://ileraprecisionwellness.com,vendor,"semaglutide, tirzepatide",3
Home,immunityhealth.com,dr.ugarte@immunityhealth.com,dr.ugarte@immunityhealth.com,yes,ok,https://immunityhealth.com,medspa,glutathione,2
Impeccable Aesthetics HNL Beauty Collective,impeccableaesthetics.net,admin@impeccableaesthetics.net,admin@impeccableaesthetics.net,yes,ok,https://impeccableaesthetics.net,medspa,tirzepatide,6
Inertia Tampa,inertiatampa.com,info@inertiatampa.com,admin@inertiatampa.com; info@inertiatampa.com,yes,ok,https://inertiatampa.com,medspa,nad+,4
Infusion Health,infusion-health.com,info@infusion-health.com,info@infusion-health.com,yes,ok,https://infusion-health.com,medspa,,1
Infuzed Ketamine &amp; IV Therapy,infuzedtherapy.com,hello@infuzedtherapy.com,hello@infuzedtherapy.com,yes,ok,https://infuzedtherapy.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",6
In Home Infusion,inhomeinfusion.com,hello@inhomeinfusion.com,hello@inhomeinfusion.com,yes,ok,https://inhomeinfusion.com,medspa,"nad+, glutathione",3
Innergy Drips,innergydrips.com,info@innergydrips.com,info@innergydrips.com,yes,ok,https://innergydrips.com,medspa,nad+,3
Instadrip,instadrip.com,team@instadrip.io,team@instadrip.io,yes,ok,https://instadrip.com,medspa,"nad+, glutathione",5
IV Therapy,integrativemedicineofnj.com,inquiries@integrativemedicineofnj.com,inquiries@integrativemedicineofnj.com; rimmashermanmedical@yahoo.com; supplements@integrativemedicineofnj.com,yes,ok,https://integrativemedicineofnj.com,medspa,glutathione,2
Integrative Family Medicine of Iowa,integrativemediowa.com,info@integrativemediowa.com,billing@integrativemediowa.com; info@integrativemediowa.com,yes,ok,https://integrativemediowa.com,medspa,nad+,5
Intentional Self Aesthetics,intentionalselfaesthetics.com,info@intentionalselfaesthetics.com,info@intentionalselfaesthetics.com,yes,ok,https://intentionalselfaesthetics.com,medspa,semaglutide,4
Iowa Wellness Center,iowawellnesscenter.com,frontdesk@iowawellnesscenter.com,frontdesk@iowawellnesscenter.com,yes,ok,https://iowawellnesscenter.com,medspa,"semaglutide, tirzepatide, glutathione",8
IV Pros IV Therapy,iv-pros.com,admin@iv-pros.com,admin@iv-pros.com,yes,ok,https://iv-pros.com,medspa,nad+,2
IV Detox Treatment,iv-therapyandwellness.com,mia@ivtherapyandwellness.com,mia@ivtherapyandwellness.com; michelleisma@gmail.com,yes,ok,https://iv-therapyandwellness.com,medspa,"nad+, glutathione",3
Ivdripnurseny,ivdripnurseny.com,contact@ivdripnurseny.com,contact@ivdripnurseny.com,yes,ok,https://ivdripnurseny.com,medspa,,1
"IV Drip Bar and More, LLC",ivgttbar.com,hydrate@ivgttbar.com,hydrate@ivgttbar.com,yes,ok,https://ivgttbar.com,medspa,nad+,3
IV Ocean Therapy,ivoceantherapy.com,burnsnp@ivoceantherapy.com,burnsnp@ivoceantherapy.com,yes,ok,https://ivoceantherapy.com,medspa,"nad+, glutathione",6
IVs by the Seas,ivsbytheseas.com,info@ivsbytheseas.com,info@ivsbytheseas.com; copyright@ivsbytheseas.com,yes,ok,https://ivsbytheseas.com,medspa,nad+,2
IV Texas,ivtexas.com,info@ivtexas.com,info@ivtexas.com,yes,ok,https://ivtexas.com,medspa,GLP-1 weight loss peptides,3
IVTherapy2go: 24/7 Mobile IV Bar,ivtherapy2go.com,info@ivtherapy2go.com,info@ivtherapy2go.com,yes,ok,https://ivtherapy2go.com,medspa,,1
IV in Las Vegas,ivtherapyinlasvegas.com,mirzaian92@gmail.com,mirzaian92@gmail.com,yes,ok,https://ivtherapyinlasvegas.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin",10
IVUSE,ivuseiv.com,admin@ivuseiv.com,admin@ivuseiv.com,yes,ok,https://ivuseiv.com,medspa,glutathione,3
IV Vibin&#x27; Mobile IV Therapy,ivvibin.com,kris10@ivvibin.com,kris10@ivvibin.com,yes,ok,https://ivvibin.com,medspa,nad+,2
IV Therapy in Boca Raton,ivwellness.com,info@ivwellness.com,info@ivwellness.com,yes,ok,https://ivwellness.com,medspa,"nad+, glutathione",4
Revitalize Your Life at Saint Paul&#x27;s IV Wellness &amp; Beauty Spa,ivwellnessbeautyspa.com,zoualyang@gmail.com,zoualyang@gmail.com,yes,ok,https://ivwellnessbeautyspa.com,medspa,,1
Ivy Wellness and Aesthetics,ivywellnesstx.com,info@ivywellnesstx.com,info@ivywellnesstx.com,yes,ok,https://ivywellnesstx.com,medspa,"semaglutide, tirzepatide",7
Cult Med Spa + IV Bar,jointhecultdetroit.com,info@jointhecultdetroit.com,info@jointhecultdetroit.com,yes,ok,https://jointhecultdetroit.com,medspa,,1
Jubilee Wellness,jubileewellness.com,stormi@jubileewellness.com,stormi@jubileewellness.com; cassidy@jubileewellness.com,yes,ok,https://jubileewellness.com,medspa,glutathione,1
KALON MedSpa,kalonmedspatx.com,kalonmedspatx@gmail.com,kalonmedspatx@gmail.com,yes,ok,https://kalonmedspatx.com,medspa,GLP-1 weight loss peptides,4
Kanodia MD,kanodiamd.com,admin@kanodiamd.com,admin@kanodiamd.com,yes,ok,https://kanodiamd.com,medspa,glutathione,2
K&amp;E IV and Aesthetic Lounge,kelounge.com,kandelounge@gmail.com,kandelounge@gmail.com,yes,ok,https://kelounge.com,medspa,"semaglutide, tirzepatide",5
IV hydration Therapy,kesaniessentials.com,hello@kesaniessentials.com,k.eceo@kesaniessentials.com; hello@kesaniessentials.com,yes,ok,https://kesaniessentials.com,medspa,"semaglutide, tirzepatide, glutathione",6
Kingdom Health Cape,kingdomhealthcape.com,kingdomhealthcape@gmail.com,kingdomhealthcape@gmail.com,yes,ok,https://kingdomhealthcape.com,medspa,,2
"IV Therapy in Alexandria, VA",kingstreetapothecary.net,contact@kingstreetapothecary.net,contact@kingstreetapothecary.net; ryirga@gmail.com,yes,ok,https://kingstreetapothecary.net,medspa,"semaglutide, tirzepatide, retatrutide, liraglutide, bpc-157, nad+",22
Krasnick Regenerative Medicine,krasnickregen.com,info@krasnickregen.com,info@krasnickregen.com,yes,ok,https://krasnickregen.com,medspa,"nad+, glutathione",4
LANA Health and Wellness Spa,lanaoncospa.com,business@lanaoncospa.com,business@lanaoncospa.com; franchise@lanaoncospa.com,yes,ok,https://lanaoncospa.com,medspa,GLP-1 weight loss peptides,2
IV Therapy,larrabeecenter.com,info@larrabeecenter.com,info@larrabeecenter.com,yes,ok,https://larrabeecenter.com,medspa,,2
"Mobile IV Therapy in Atlanta, Georgia",lblwellnessclinic.com,hello@lblwellnessclinic.com,hello@lblwellnessclinic.com,yes,ok,https://lblwellnessclinic.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",8
Legacy Med Spa,legacymedspasd.com,hello@legacymedspasd.com,hello@legacymedspasd.com,yes,ok,https://legacymedspasd.com,medspa,,1
L&#x27;Elite MediSpa and Wellness BK,lelitemedispa.com,info@lelitemedispa.com,info@lelitemedispa.com,yes,ok,https://lelitemedispa.com,medspa,,5
Liquid Life IV,liquidlifela.com,info@liquidlifela.com,info@liquidlifela.com,yes,ok,https://liquidlifela.com,medspa,"nad+, glutathione",4
Liv Again Wellness,livagainwellness.com,info@livagainwellness.com,livagainwellness@gmail.com; info@livagainwellness.com,yes,ok,https://livagainwellness.com,medspa,glutathione,4
Livelydrops Mobile IV Therapy,livelydrops.com,info@livelydrops.com,info@livelydrops.com; livelydrops@icloud.com,yes,ok,https://livelydrops.com,medspa,"nad+, glutathione",4
"LiveWell Med Solutions: IV Therapy: Carrollton, TX",livewell-medsolutions.com,office@livewell-medsolutions.com,office@livewell-medsolutions.com,yes,ok,https://livewell-medsolutions.com,medspa,,3
LIV WELLNESS,livhydrates.com,info@livhydrates.com,info@livhydrates.com,yes,ok,https://livhydrates.com,medspa,glutathione,2
Living Well Dakota,livingwelldakota.com,jody@livingwelldakota.com,jody@livingwelldakota.com,yes,ok,https://livingwelldakota.com,medspa,,3
LIVIN The Wellness Co.,livinhydration.org,l.iv.in.hydration@gmail.com,l.iv.in.hydration@gmail.com,yes,ok,https://livinhydration.org,medspa,"tirzepatide, nad+, glutathione",8
"Lizabelly IV Hydration &amp; Medspa, LLC",lizabellymedspa.com,info@lizabellymedspa.com,info@lizabellymedspa.com,yes,ok,https://lizabellymedspa.com,medspa,"nad+, glutathione",8
IV Hydration,lonestar24hrer.com,checkin@lonestar24hrer.com,checkin@lonestar24hrer.com; mdiaz@lonestar24hrer.com,yes,ok,https://lonestar24hrer.com,medspa,,1
Lone Star IV Medics,lonestarivmedics.com,contact@lonestarivmedics.com,contact@lonestarivmedics.com,yes,ok,https://lonestarivmedics.com,medspa,"nad+, glutathione",3
"Concierge IV Therapy in Altamonte Springs, FL",longevousyouthllc.com,longevousyouthllc@gmail.com,longevousyouthllc@gmail.com,yes,ok,https://longevousyouthllc.com,medspa,,3
Los Angeles Mobile IV Therapy,losangelesmobileiv.com,info@losangelesmobileiv.com,info@losangelesmobileiv.com,yes,ok,https://losangelesmobileiv.com,medspa,"nad+, glutathione",4
Loyal IV Clinic,loyalivclinic.com,loyalivclinic@gmail.com,loyalivclinic@gmail.com,yes,ok,https://loyalivclinic.com,medspa,"semaglutide, tirzepatide, glutathione",7
The Medspa @50th,m50medspa.com,m50medspa@gmail.com,m50medspa@gmail.com,yes,ok,https://m50medspa.com,medspa,GLP-1 weight loss peptides,3
"Integrative IV Therapy in Chillicothe, Ohio",madsenmed.com,info@madsenmed.com,info@madsenmed.com,yes,ok,https://madsenmed.com,medspa,,2
