business_name,state,city,website,email,all_emails,phone,instagram,peptide_terms_found,peptide_hits,category,source,source_query,notes
West Coast Peptide Supply,OR,Portland,https://westcoastpeptidesupply.com/,sales@westcoastpeptidesupply.com,sales@westcoastpeptidesupply.com,(909) 737-2467,,"5-amino-1mq, aod-9604, bpc-157, cagrilintide, cjc-1295, dsip, epitalon, ghk-cu, glp-1, gonadorelin, ipamorelin, kisspeptin, melanotan, mots-c, nad+, oxytocin, peptide, peptides, pt-141, retatrutide, selank, semaglutide, semax, sermorelin, ss-31, tb-500, tesamorelin, thymosin, tirzepatide",29,med spa / clinic (site confirmed),web discovery (Startpage) + site crawl,medspa_search,
Whelth,OR,Portland,https://whelth.com/,hello@whelth.com,hello@whelth.com; claims@whelth.com,(213) 354-0015; (213) 900-0086,,"nad+, peptide, peptides",3,med spa / clinic (site confirmed),web discovery (Startpage) + site crawl,medspa_search,
Aura PDX,OR,Portland,https://aurapdx.com/,,,(971) 232-9232,,"glp-1, semaglutide, tirzepatide",3,med spa / clinic (site confirmed),web discovery (Startpage) + site crawl,medspa_search,
Cosmetic Enhancement Center of New England,OR,Portland,https://cecofne.com/,,,(207) 223-7195; (207) 761-0177,,"glp-1, peptide, semaglutide, tirzepatide",4,med spa / clinic (site confirmed),web discovery (Startpage) + site crawl,medspa_search,
"David N Westerdahl, MD: Sports Medicine Physician Portland, OR: Sports Health No",OR,Portland,https://sportshealthnorthwest.com/,,,(503) 530-8406; (503) 747-6376,,"bpc157, cjc1295, glp-1, ipamorelin, peptide, peptides, retatrutide, semaglutide, sermorelin, tesamorelin, tirzepatide",11,med spa / clinic (site confirmed),web discovery (Startpage) + site crawl,medspa_search,
"Plastic Surgeons in Portland, OR",OR,Portland,https://portlandplasticsurgerygroup.com/,,,(503) 292-9200; (503) 292-9205,,"glp-1, peptide, semaglutide, tirzepatide",4,med spa / clinic (site confirmed),web discovery (Startpage) + site crawl,medspa_search,
"Portland Plastic Surgeon | Aric Aghayan, M.D. | Après Plastic Surgery",OR,Portland,https://apresplasticsurgery.com/,,,(503) 212-0357,,"peptide, semaglutide, tirzepatide",3,med spa / clinic (site confirmed),web discovery (Startpage) + site crawl,medspa_search,
SALT. Hydration & Wellness,OR,Portland,https://salthydrationandwellness.com/,,,(208) 782-5711; (307) 227-4252; (385) 644-9802,,"bpc-157, glp-1, nad+, peptide, peptides, semaglutide, tirzepatide",7,med spa / clinic (site confirmed),web discovery (Startpage) + site crawl,medspa_search,
Skin by Lovely,OR,Portland,https://skinbylovely.com/,,,(877) 568-3594,,"nad+, peptide, peptides",3,med spa / clinic (site confirmed),web discovery (Startpage) + site crawl,medspa_search,
Waldorf Plastic Surgery,OR,Portland,https://waldorfcenter.com/,,,(360) 896-6000; (503) 350-1420; (503) 646-0101,,"glp-1, peptide, semaglutide, tirzepatide",4,med spa / clinic (site confirmed),web discovery (Startpage) + site crawl,medspa_search,
